x-axis,1,2
second,Volt,Volt
+3.684000E-03,-14.262500003E+00,-3.055468749E+00
+3.686000E-03,-14.252734378E+00,-3.153124999E+00
+3.688000E-03,-14.262500003E+00,-3.231249999E+00
+3.690000E-03,-14.262500003E+00,-3.348437499E+00
+3.692000E-03,-14.262500003E+00,-3.436328124E+00
+3.694000E-03,-14.262500003E+00,-3.533984374E+00
+3.696000E-03,-14.262500003E+00,-3.621874999E+00
+3.698000E-03,-14.262500003E+00,-3.680468749E+00
+3.700000E-03,-14.262500003E+00,-3.758593749E+00
+3.702000E-03,-14.262500003E+00,-3.836718749E+00
+3.704000E-03,-14.272265628E+00,-3.905078124E+00
+3.706000E-03,-14.262500003E+00,-4.012499999E+00
+3.708000E-03,-14.272265628E+00,-4.090624999E+00
+3.710000E-03,-14.272265628E+00,-4.178515624E+00
+3.712000E-03,-14.272265628E+00,-4.285937499E+00
+3.714000E-03,-14.272265628E+00,-4.373828124E+00
+3.716000E-03,-14.272265628E+00,-4.451953124E+00
+3.718000E-03,-14.272265628E+00,-4.549609374E+00
+3.720000E-03,-14.272265628E+00,-4.608203124E+00
+3.722000E-03,-14.272265628E+00,-4.676562499E+00
+3.724000E-03,-14.272265628E+00,-4.744921874E+00
+3.726000E-03,-14.272265628E+00,-4.803515624E+00
+3.728000E-03,-14.272265628E+00,-4.871874999E+00
+3.730000E-03,-14.282031253E+00,-4.940234374E+00
+3.732000E-03,-14.272265628E+00,-5.018359374E+00
+3.734000E-03,-14.272265628E+00,-5.096484374E+00
+3.736000E-03,-14.272265628E+00,-5.174609374E+00
+3.738000E-03,-14.272265628E+00,-5.252734374E+00
+3.740000E-03,-14.282031253E+00,-5.330859374E+00
+3.742000E-03,-14.272265628E+00,-5.418749999E+00
+3.744000E-03,-14.282031253E+00,-5.506640624E+00
+3.746000E-03,-14.272265628E+00,-5.614062499E+00
+3.748000E-03,-14.272265628E+00,-5.741015624E+00
+3.750000E-03,-14.272265628E+00,-5.838671874E+00
+3.752000E-03,-14.272265628E+00,-5.965624999E+00
+3.754000E-03,-14.282031253E+00,-6.043749999E+00
+3.756000E-03,-14.282031253E+00,-6.112109374E+00
+3.758000E-03,-14.272265628E+00,-6.190234374E+00
+3.760000E-03,-14.282031253E+00,-6.248828124E+00
+3.762000E-03,-14.282031253E+00,-6.317187499E+00
+3.764000E-03,-14.282031253E+00,-6.385546874E+00
+3.766000E-03,-14.282031253E+00,-6.453906249E+00
+3.768000E-03,-14.282031253E+00,-6.551562499E+00
+3.770000E-03,-14.282031253E+00,-6.629687499E+00
