x-axis,1,2
second,Volt,Volt
+3.684000E-03,+2.534374997E+00,-2.977343749E+00
+3.686000E-03,+2.632031247E+00,-3.055468749E+00
+3.688000E-03,+2.758984372E+00,-3.153124999E+00
+3.690000E-03,+2.856640622E+00,-3.241015624E+00
+3.692000E-03,+2.934765622E+00,-3.338671874E+00
+3.694000E-03,+3.012890622E+00,-3.446093749E+00
+3.696000E-03,+3.091015622E+00,-3.533984374E+00
+3.698000E-03,+3.188671872E+00,-3.612109374E+00
+3.700000E-03,+3.286328122E+00,-3.699999999E+00
+3.702000E-03,+3.383984372E+00,-3.758593749E+00
+3.704000E-03,+3.462109372E+00,-3.846484374E+00
+3.706000E-03,+3.540234372E+00,-3.924609374E+00
+3.708000E-03,+3.618359372E+00,-4.012499999E+00
+3.710000E-03,+3.706249997E+00,-4.090624999E+00
+3.712000E-03,+3.794140622E+00,-4.188281249E+00
+3.714000E-03,+3.891796872E+00,-4.276171874E+00
+3.716000E-03,+3.969921872E+00,-4.373828124E+00
+3.718000E-03,+4.057812497E+00,-4.461718749E+00
+3.720000E-03,+4.145703122E+00,-4.549609374E+00
+3.722000E-03,+4.223828122E+00,-4.617968749E+00
+3.724000E-03,+4.292187497E+00,-4.686328124E+00
+3.726000E-03,+4.360546872E+00,-4.744921874E+00
+3.728000E-03,+4.448437497E+00,-4.813281249E+00
+3.730000E-03,+4.526562497E+00,-4.871874999E+00
+3.732000E-03,+4.604687497E+00,-4.940234374E+00
+3.734000E-03,+4.702343747E+00,-5.028124999E+00
+3.736000E-03,+4.770703122E+00,-5.106249999E+00
+3.738000E-03,+4.868359372E+00,-5.184374999E+00
+3.740000E-03,+4.946484372E+00,-5.262499999E+00
+3.742000E-03,+5.024609372E+00,-5.340624999E+00
+3.744000E-03,+5.112499997E+00,-5.428515624E+00
+3.746000E-03,+5.180859372E+00,-5.516406249E+00
+3.748000E-03,+5.249218747E+00,-5.623828124E+00
+3.750000E-03,+5.327343747E+00,-5.741015624E+00
+3.752000E-03,+5.405468747E+00,-5.867968749E+00
+3.754000E-03,+5.473828122E+00,-5.975390624E+00
+3.756000E-03,+5.542187497E+00,-6.053515624E+00
+3.758000E-03,+5.630078122E+00,-6.131640624E+00
+3.760000E-03,+5.708203122E+00,-6.199999999E+00
+3.762000E-03,+5.776562497E+00,-6.258593749E+00
+3.764000E-03,+5.844921872E+00,-6.326953124E+00
+3.766000E-03,+5.923046872E+00,-6.395312499E+00
+3.768000E-03,+6.010937497E+00,-6.473437499E+00
+3.770000E-03,+6.118359372E+00,-6.551562499E+00
