time	V(v2)	V(vout)
2.069269687373616e-006	4.215871e-002	2.470402e-002
2.072199374873616e-006	4.382050e-002	2.513903e-002
2.075129062373616e-006	4.546744e-002	2.554824e-002
2.078058749873616e-006	4.709897e-002	2.593143e-002
2.083918124873616e-006	5.031361e-002	2.661900e-002
2.089777499873616e-006	5.346006e-002	2.720071e-002
2.095636874873616e-006	5.653406e-002	2.767616e-002
2.098566562373616e-006	5.804259e-002	2.787409e-002
2.101496249873616e-006	5.953145e-002	2.804560e-002
2.104425937373616e-006	6.100013e-002	2.819081e-002
2.107355624873616e-006	6.244815e-002	2.830990e-002
2.113214999873616e-006	6.528023e-002	2.847059e-002
2.119074374873616e-006	6.802383e-002	2.852978e-002
2.122004062373616e-006	6.936129e-002	2.852214e-002
2.124933749873616e-006	7.067525e-002	2.849020e-002
2.127863437373616e-006	7.196526e-002	2.843438e-002
2.130793124873615e-006	7.323088e-002	2.835513e-002
2.133722812373615e-006	7.447170e-002	2.825297e-002
2.136652499873615e-006	7.568727e-002	2.812842e-002
2.139582187373615e-006	7.687721e-002	2.798204e-002
2.145441562373615e-006	7.917853e-002	2.762616e-002
2.151300937373615e-006	8.137256e-002	2.719040e-002
2.157160312373615e-006	8.345629e-002	2.668023e-002
2.163019687373615e-006	8.542694e-002	2.610152e-002
2.168879062373615e-006	8.728180e-002	2.546046e-002
2.174738437373615e-006	8.901838e-002	2.476353e-002
2.180597812373615e-006	9.063432e-002	2.401746e-002
2.186457187373615e-006	9.212743e-002	2.322916e-002
2.192316562373615e-006	9.349568e-002	2.240569e-002
2.198175937373615e-006	9.473722e-002	2.155417e-002
2.204035312373615e-006	9.585038e-002	2.068179e-002
2.212824374873615e-006	9.727613e-002	1.934968e-002
2.221613437373614e-006	9.840529e-002	1.801040e-002
2.230402499873614e-006	9.923445e-002	1.668693e-002
2.239191562373614e-006	9.976104e-002	1.540106e-002
2.247980624873614e-006	9.998348e-002	1.417310e-002
2.256769687373614e-006	9.990109e-002	1.302149e-002
2.265558749873614e-006	9.951411e-002	1.196253e-002
2.274347812373614e-006	9.882374e-002	1.101012e-002
2.283136874873614e-006	9.783206e-002	1.017552e-002
2.285648035587899e-006	9.749354e-002	9.959697e-003
2.288159196302185e-006	9.713098e-002	9.754635e-003
2.290670357016471e-006	9.674440e-002	9.560329e-003
2.293181517730756e-006	9.633380e-002	9.376781e-003
2.295692678445042e-006	9.589917e-002	9.203990e-003
2.298203839159328e-006	9.544051e-002	9.041955e-003
2.300714999873613e-006	9.495782e-002	8.890678e-003
2.306574374873613e-006	9.374046e-002	8.580934e-003
2.309504062373613e-006	9.308402e-002	8.448498e-003
2.312433749873613e-006	9.239605e-002	8.330958e-003
2.315363437373613e-006	9.167677e-002	8.228218e-003
2.318293124873613e-006	9.092642e-002	8.140150e-003
2.321222812373613e-006	9.014527e-002	8.066585e-003
2.324152499873613e-006	8.933357e-002	8.007322e-003
2.327082187373613e-006	8.849160e-002	7.962121e-003
2.330011874873613e-006	8.761965e-002	7.930707e-003
2.332941562373613e-006	8.671801e-002	7.912773e-003
2.335871249873613e-006	8.578698e-002	7.907974e-003
2.338800937373613e-006	8.482689e-002	7.915935e-003
2.341730624873613e-006	8.383806e-002	7.936248e-003
2.344660312373613e-006	8.282082e-002	7.968471e-003
2.347589999873613e-006	8.177552e-002	8.012135e-003
2.350519687373613e-006	8.070250e-002	8.066738e-003
2.353449374873613e-006	7.960214e-002	8.131752e-003
2.356379062373613e-006	7.847482e-002	8.206619e-003
2.359308749873613e-006	7.732090e-002	8.290756e-003
2.362238437373613e-006	7.614078e-002	8.383553e-003
2.365168124873613e-006	7.493486e-002	8.484380e-003
2.368097812373613e-006	7.370355e-002	8.592580e-003
2.371027499873613e-006	7.244727e-002	8.707477e-003
2.373957187373613e-006	7.116644e-002	8.828373e-003
2.376886874873613e-006	6.986149e-002	8.954554e-003
2.379816562373613e-006	6.853288e-002	9.085286e-003
2.382746249873612e-006	6.718104e-002	9.219822e-003
2.385675937373612e-006	6.580644e-002	9.357400e-003
2.388605624873612e-006	6.440954e-002	9.497245e-003
2.391535312373612e-006	6.299082e-002	9.638570e-003
2.394464999873612e-006	6.155076e-002	9.780582e-003
2.397394687373612e-006	6.008983e-002	9.922476e-003
2.400324374873612e-006	5.860855e-002	1.006345e-002
2.403254062373612e-006	5.710741e-002	1.020267e-002
2.406183749873612e-006	5.558692e-002	1.033935e-002
2.409113437373612e-006	5.404760e-002	1.047265e-002
2.412043124873612e-006	5.248995e-002	1.060176e-002
2.414972812373612e-006	5.091453e-002	1.072586e-002
2.417902499873612e-006	4.932185e-002	1.084415e-002
2.420832187373612e-006	4.771247e-002	1.095582e-002
2.423761874873612e-006	4.608691e-002	1.106006e-002
2.426691562373612e-006	4.444574e-002	1.115610e-002
2.429621249873612e-006	4.278951e-002	1.124316e-002
2.432550937373612e-006	4.111878e-002	1.132046e-002
2.435480624873612e-006	3.943412e-002	1.138726e-002
2.438410312373612e-006	3.773610e-002	1.144281e-002
2.441339999873612e-006	3.602529e-002	1.148640e-002
2.444269687373612e-006	3.430227e-002	1.151732e-002
2.447199374873612e-006	3.256763e-002	1.153489e-002
2.450129062373612e-006	3.082195e-002	1.153846e-002
2.453058749873612e-006	2.906584e-002	1.152738e-002
2.455988437373612e-006	2.729987e-002	1.150103e-002
2.458918124873612e-006	2.552465e-002	1.145884e-002
2.464777499873612e-006	2.194888e-002	1.132469e-002
2.470636874873611e-006	1.834336e-002	1.112076e-002
2.479425937373611e-006	1.289000e-002	1.067618e-002
2.488214999873611e-006	7.397342e-003	1.005632e-002
2.497004062373611e-006	1.882132e-003	9.253888e-003
2.505793124873611e-006	-3.638816e-003	8.264586e-003
2.514582187373611e-006	-9.148670e-003	7.087270e-003
2.523371249873611e-006	-1.463063e-002	5.724019e-003
2.529230624873611e-006	-1.826152e-002	4.714386e-003
2.535089999873611e-006	-2.186766e-002	3.626791e-003
2.540949374873611e-006	-2.544416e-002	2.464236e-003
2.543879062373611e-006	-2.721978e-002	1.855954e-003
2.546808749873611e-006	-2.898618e-002	1.230334e-003
2.549738437373611e-006	-3.074275e-002	5.879206e-004
2.552668124873610e-006	-3.248891e-002	-7.070723e-005
2.555597812373610e-006	-3.422406e-002	-7.449346e-004
2.561457187373610e-006	-3.765899e-002	-2.137561e-003
2.567316562373610e-006	-4.104289e-002	-3.584384e-003
2.573175937373610e-006	-4.437116e-002	-5.079333e-003
2.579035312373610e-006	-4.763930e-002	-6.615887e-003
2.584894687373610e-006	-5.084287e-002	-8.187111e-003
2.587824374873610e-006	-5.241909e-002	-8.983454e-003
2.590754062373610e-006	-5.397754e-002	-9.785700e-003
2.593683749873610e-006	-5.551770e-002	-1.059288e-002
2.596613437373610e-006	-5.703906e-002	-1.140403e-002
2.602472812373610e-006	-6.002327e-002	-1.303420e-002
2.611261874873610e-006	-6.434584e-002	-1.548387e-002
2.617121249873610e-006	-6.711936e-002	-1.710780e-002
2.622980624873610e-006	-6.980191e-002	-1.871457e-002
2.628839999873610e-006	-7.238987e-002	-2.029573e-002
2.631769687373610e-006	-7.364727e-002	-2.107407e-002
2.634699374873610e-006	-7.487971e-002	-2.184285e-002
2.637629062373609e-006	-7.608679e-002	-2.260105e-002
2.640558749873609e-006	-7.726808e-002	-2.334761e-002
2.646418124873609e-006	-7.955174e-002	-2.480183e-002
2.655207187373609e-006	-8.277415e-002	-2.687097e-002
2.661066562373609e-006	-8.478279e-002	-2.816444e-002
2.666925937373609e-006	-8.667654e-002	-2.938063e-002
2.672785312373609e-006	-8.845282e-002	-3.051268e-002
2.675714999873609e-006	-8.929615e-002	-3.104512e-002
2.681574374873609e-006	-9.089176e-002	-3.203901e-002
2.690363437373609e-006	-9.305359e-002	-3.334190e-002
2.699152499873609e-006	-9.493171e-002	-3.440434e-002
2.701663660587894e-006	-9.541564e-002	-3.466226e-002
2.704174821302180e-006	-9.587556e-002	-3.489850e-002
2.706685982016466e-006	-9.631145e-002	-3.511308e-002
2.709197142730751e-006	-9.672333e-002	-3.530600e-002
2.711708303445037e-006	-9.711118e-002	-3.547726e-002
2.714219464159323e-006	-9.747501e-002	-3.562685e-002
2.716730624873609e-006	-9.781482e-002	-3.575478e-002
2.719241785587894e-006	-9.813018e-002	-3.586005e-002
2.721752946302180e-006	-9.842096e-002	-3.594271e-002
2.724264107016466e-006	-9.868714e-002	-3.600276e-002
2.726775267730751e-006	-9.892873e-002	-3.604019e-002
2.729286428445037e-006	-9.914573e-002	-3.605502e-002
2.731797589159323e-006	-9.933814e-002	-3.604722e-002
2.734308749873608e-006	-9.950595e-002	-3.601682e-002
2.740168124873608e-006	-9.980080e-002	-3.585749e-002
2.746027499873608e-006	-9.996039e-002	-3.557544e-002
2.754816562373608e-006	-9.994575e-002	-3.492554e-002
2.763605624873608e-006	-9.962638e-002	-3.401054e-002
2.772394687373608e-006	-9.900329e-002	-3.284154e-002
2.781183749873608e-006	-9.807833e-002	-3.143283e-002
2.789972812373608e-006	-9.685436e-002	-2.980173e-002
2.798761874873608e-006	-9.533509e-002	-2.796835e-002
2.807550937373607e-006	-9.352516e-002	-2.595522e-002
2.816339999873607e-006	-9.143009e-002	-2.378700e-002
2.825129062373607e-006	-8.905626e-002	-2.149012e-002
2.833918124873607e-006	-8.641092e-002	-1.909230e-002
2.842707187373607e-006	-8.350212e-002	-1.662224e-002
2.851496249873607e-006	-8.033874e-002	-1.410909e-002
2.860285312373607e-006	-7.693041e-002	-1.158203e-002
2.869074374873607e-006	-7.328755e-002	-9.069874e-003
2.877863437373607e-006	-6.942123e-002	-6.600575e-003
2.883722812373607e-006	-6.672534e-002	-4.991440e-003
2.889582187373606e-006	-6.393903e-002	-3.420780e-003
2.895441562373606e-006	-6.106607e-002	-1.895745e-003
2.898371249873606e-006	-5.959831e-002	-1.152456e-003
2.901300937373606e-006	-5.811035e-002	-4.230601e-004
2.904230624873606e-006	-5.660271e-002	2.916745e-004
2.907160312373606e-006	-5.507588e-002	9.910113e-004
2.910089999873606e-006	-5.353039e-002	1.674246e-003
2.913019687373606e-006	-5.196676e-002	2.340710e-003
2.915949374873606e-006	-5.038553e-002	2.989766e-003
2.918879062373606e-006	-4.878722e-002	3.620815e-003
2.921808749873606e-006	-4.717238e-002	4.233294e-003
2.924738437373606e-006	-4.554156e-002	4.826677e-003
2.927668124873606e-006	-4.389531e-002	5.400477e-003
2.930597812373606e-006	-4.223418e-002	5.954246e-003
2.933527499873606e-006	-4.055875e-002	6.487574e-003
2.936457187373606e-006	-3.886957e-002	7.000093e-003
2.939386874873606e-006	-3.716722e-002	7.491474e-003
2.942316562373606e-006	-3.545228e-002	7.961429e-003
2.945246249873606e-006	-3.372532e-002	8.409712e-003
2.948175937373606e-006	-3.198694e-002	8.836119e-003
2.951105624873606e-006	-3.023771e-002	9.240488e-003
2.954035312373606e-006	-2.847825e-002	9.622697e-003
2.956964999873606e-006	-2.670913e-002	9.982665e-003
2.959894687373606e-006	-2.493096e-002	1.032036e-002
2.962824374873606e-006	-2.314435e-002	1.063578e-002
2.965754062373606e-006	-2.134989e-002	1.092897e-002
2.968683749873606e-006	-1.954820e-002	1.120003e-002
2.971613437373606e-006	-1.773989e-002	1.144907e-002
2.974543124873605e-006	-1.592556e-002	1.167627e-002
2.977472812373605e-006	-1.410584e-002	1.188184e-002
2.980402499873605e-006	-1.228134e-002	1.206602e-002
2.983332187373605e-006	-1.045268e-002	1.222910e-002
2.986261874873605e-006	-8.620473e-003	1.237141e-002
2.989191562373605e-006	-6.785348e-003	1.249330e-002
2.992121249873605e-006	-4.947924e-003	1.259519e-002
2.995050937373605e-006	-3.108823e-003	1.267749e-002
2.997980624873605e-006	-1.268691e-003	1.274212e-002
3.000000000000000e-006	-7.347881e-017	1.277793e-002
