Freq.	V(vo)
1.40281370456195e+001	4.14136115648228e-001,-1.35383158124922e-003
1.40604752412990e+001	4.14135859092694e-001,-1.35695191233483e-003
1.40928879842186e+001	4.14135601352867e-001,-1.36007943255393e-003
1.41253754462274e+001	4.14135342423279e-001,-1.36321415845164e-003
1.41579377995707e+001	4.14135082298439e-001,-1.36635610661102e-003
1.41905752168908e+001	4.14134820972828e-001,-1.36950529365320e-003
1.42232878712281e+001	4.14134558440904e-001,-1.37266173623738e-003
1.42560759360218e+001	4.14134294697096e-001,-1.37582545106102e-003
1.42889395851109e+001	4.14134029735811e-001,-1.37899645485984e-003
1.43218789927353e+001	4.14133763551428e-001,-1.38217476440796e-003
1.43548943335364e+001	4.14133496138300e-001,-1.38536039651796e-003
1.43879857825583e+001	4.14133227490756e-001,-1.38855336804099e-003
1.44211535152486e+001	4.14132957603096e-001,-1.39175369586682e-003
1.44543977074592e+001	4.14132686469595e-001,-1.39496139692398e-003
1.44877185354475e+001	4.14132414084503e-001,-1.39817648817980e-003
1.45211161758773e+001	4.14132140442041e-001,-1.40139898664053e-003
1.45545908058195e+001	4.14131865536404e-001,-1.40462890935140e-003
1.45881426027534e+001	4.14131589361761e-001,-1.40786627339674e-003
1.46217717445671e+001	4.14131311912253e-001,-1.41111109590004e-003
1.46554784095590e+001	4.14131033181996e-001,-1.41436339402406e-003
1.46892627764385e+001	4.14130753165076e-001,-1.41762318497092e-003
1.47231250243271e+001	4.14130471855554e-001,-1.42089048598217e-003
1.47570653327588e+001	4.14130189247461e-001,-1.42416531433889e-003
1.47910838816819e+001	4.14129905334805e-001,-1.42744768736176e-003
1.48251808514594e+001	4.14129620111561e-001,-1.43073762241120e-003
1.48593564228699e+001	4.14129333571679e-001,-1.43403513688741e-003
1.48936107771090e+001	4.14129045709082e-001,-1.43734024823051e-003
1.49279440957898e+001	4.14128756517662e-001,-1.44065297392055e-003
1.49623565609442e+001	4.14128465991286e-001,-1.44397333147768e-003
1.49968483550236e+001	4.14128174123790e-001,-1.44730133846223e-003
1.50314196609001e+001	4.14127880908982e-001,-1.45063701247473e-003
1.50660706618673e+001	4.14127586340644e-001,-1.45398037115610e-003
1.51008015416413e+001	4.14127290412526e-001,-1.45733143218767e-003
1.51356124843619e+001	4.14126993118350e-001,-1.46069021329130e-003
1.51705036745932e+001	4.14126694451812e-001,-1.46405673222948e-003
1.52054752973248e+001	4.14126394406574e-001,-1.46743100680540e-003
1.52405275379728e+001	4.14126092976271e-001,-1.47081305486306e-003
1.52756605823806e+001	4.14125790154510e-001,-1.47420289428733e-003
1.53108746168202e+001	4.14125485934867e-001,-1.47760054300412e-003
1.53461698279928e+001	4.14125180310889e-001,-1.48100601898035e-003
1.53815464030302e+001	4.14124873276090e-001,-1.48441934022417e-003
1.54170045294954e+001	4.14124564823961e-001,-1.48784052478497e-003
1.54525443953840e+001	4.14124254947955e-001,-1.49126959075351e-003
1.54881661891247e+001	4.14123943641502e-001,-1.49470655626199e-003
1.55238700995807e+001	4.14123630897995e-001,-1.49815143948418e-003
1.55596563160506e+001	4.14123316710801e-001,-1.50160425863546e-003
1.55955250282694e+001	4.14123001073256e-001,-1.50506503197298e-003
1.56314764264094e+001	4.14122683978662e-001,-1.50853377779570e-003
1.56675107010813e+001	4.14122365420295e-001,-1.51201051444452e-003
1.57036280433354e+001	4.14122045391396e-001,-1.51549526030231e-003
1.57398286446620e+001	4.14121723885176e-001,-1.51898803379412e-003
1.57761126969933e+001	4.14121400894814e-001,-1.52248885338718e-003
1.58124803927037e+001	4.14121076413460e-001,-1.52599773759103e-003
1.58489319246110e+001	4.14120750434229e-001,-1.52951470495758e-003
1.58854674859776e+001	4.14120422950207e-001,-1.53303977408130e-003
1.59220872705115e+001	4.14120093954447e-001,-1.53657296359920e-003
1.59587914723672e+001	4.14119763439969e-001,-1.54011429219099e-003
1.59955802861465e+001	4.14119431399763e-001,-1.54366377857920e-003
1.60324539069002e+001	4.14119097826782e-001,-1.54722144152918e-003
1.60694125301286e+001	4.14118762713953e-001,-1.55078729984932e-003
1.61064563517825e+001	4.14118426054166e-001,-1.55436137239105e-003
1.61435855682647e+001	4.14118087840279e-001,-1.55794367804898e-003
1.61808003764305e+001	4.14117748065118e-001,-1.56153423576100e-003
1.62181009735891e+001	4.14117406721474e-001,-1.56513306450838e-003
1.62554875575047e+001	4.14117063802105e-001,-1.56874018331581e-003
1.62929603263970e+001	4.14116719299739e-001,-1.57235561125161e-003
1.63305194789432e+001	4.14116373207066e-001,-1.57597936742770e-003
1.63681652142779e+001	4.14116025516744e-001,-1.57961147099982e-003
1.64058977319952e+001	4.14115676221398e-001,-1.58325194116754e-003
1.64437172321491e+001	4.14115325313618e-001,-1.58690079717439e-003
1.64816239152549e+001	4.14114972785959e-001,-1.59055805830795e-003
1.65196179822900e+001	4.14114618630943e-001,-1.59422374390001e-003
1.65576996346951e+001	4.14114262841057e-001,-1.59789787332654e-003
1.65958690743754e+001	4.14113905408753e-001,-1.60158046600796e-003
1.66341265037015e+001	4.14113546326449e-001,-1.60527154140905e-003
1.66724721255104e+001	4.14113185586526e-001,-1.60897111903923e-003
1.67109061431069e+001	4.14112823181333e-001,-1.61267921845254e-003
1.67494287602642e+001	4.14112459103181e-001,-1.61639585924778e-003
1.67880401812254e+001	4.14112093344346e-001,-1.62012106106864e-003
1.68267406107045e+001	4.14111725897069e-001,-1.62385484360373e-003
1.68655302538872e+001	4.14111356753556e-001,-1.62759722658677e-003
1.69044093164324e+001	4.14110985905974e-001,-1.63134822979661e-003
1.69433780044731e+001	4.14110613346457e-001,-1.63510787305736e-003
1.69824365246172e+001	4.14110239067101e-001,-1.63887617623857e-003
1.70215850839493e+001	4.14109863059966e-001,-1.64265315925516e-003
1.70608238900310e+001	4.14109485317075e-001,-1.64643884206772e-003
1.71001531509027e+001	4.14109105830414e-001,-1.65023324468242e-003
1.71395730750841e+001	4.14108724591934e-001,-1.65403638715131e-003
1.71790838715757e+001	4.14108341593546e-001,-1.65784828957227e-003
1.72186857498599e+001	4.14107956827124e-001,-1.66166897208915e-003
1.72583789199018e+001	4.14107570284508e-001,-1.66549845489194e-003
1.72981635921508e+001	4.14107181957494e-001,-1.66933675821678e-003
1.73380399775412e+001	4.14106791837848e-001,-1.67318390234613e-003
1.73780082874935e+001	4.14106399917290e-001,-1.67703990760885e-003
1.74180687339159e+001	4.14106006187507e-001,-1.68090479438031e-003
1.74582215292048e+001	4.14105610640147e-001,-1.68477858308248e-003
1.74984668862464e+001	4.14105213266817e-001,-1.68866129418406e-003
1.75388050184174e+001	4.14104814059088e-001,-1.69255294820054e-003
1.75792361395867e+001	4.14104413008491e-001,-1.69645356569441e-003
1.76197604641161e+001	4.14104010106516e-001,-1.70036316727511e-003
1.76603782068614e+001	4.14103605344617e-001,-1.70428177359928e-003
1.77010895831740e+001	4.14103198714208e-001,-1.70820940537076e-003
1.77418948089014e+001	4.14102790206660e-001,-1.71214608334078e-003
1.77827941003890e+001	4.14102379813308e-001,-1.71609182830800e-003
1.78237876744807e+001	4.14101967525444e-001,-1.72004666111865e-003
1.78648757485203e+001	4.14101553334323e-001,-1.72401060266664e-003
1.79060585403527e+001	4.14101137231158e-001,-1.72798367389366e-003
1.79473362683250e+001	4.14100719207120e-001,-1.73196589578927e-003
1.79887091512877e+001	4.14100299253341e-001,-1.73595728939104e-003
1.80301774085955e+001	4.14099877360911e-001,-1.73995787578464e-003
1.80717412601090e+001	4.14099453520881e-001,-1.74396767610395e-003
1.81134009261958e+001	4.14099027724258e-001,-1.74798671153116e-003
1.81551566277311e+001	4.14098599962009e-001,-1.75201500329688e-003
1.81970085860996e+001	4.14098170225059e-001,-1.75605257268028e-003
1.82389570231961e+001	4.14097738504290e-001,-1.76009944100917e-003
1.82810021614272e+001	4.14097304790544e-001,-1.76415562966011e-003
1.83231442237119e+001	4.14096869074619e-001,-1.76822116005851e-003
1.83653834334832e+001	4.14096431347271e-001,-1.77229605367875e-003
1.84077200146893e+001	4.14095991599214e-001,-1.77638033204435e-003
1.84501541917945e+001	4.14095549821118e-001,-1.78047401672794e-003
1.84926861897805e+001	4.14095106003610e-001,-1.78457712935153e-003
1.85353162341479e+001	4.14094660137275e-001,-1.78868969158648e-003
1.85780445509167e+001	4.14094212212654e-001,-1.79281172515374e-003
1.86208713666284e+001	4.14093762220242e-001,-1.79694325182384e-003
1.86637969083464e+001	4.14093310150495e-001,-1.80108429341709e-003
1.87068214036578e+001	4.14092855993819e-001,-1.80523487180366e-003
1.87499450806739e+001	4.14092399740580e-001,-1.80939500890367e-003
1.87931681680324e+001	4.14091941381099e-001,-1.81356472668737e-003
1.88364908948977e+001	4.14091480905650e-001,-1.81774404717513e-003
1.88799134909627e+001	4.14091018304465e-001,-1.82193299243773e-003
1.89234361864495e+001	4.14090553567728e-001,-1.82613158459626e-003
1.89670592121112e+001	4.14090086685580e-001,-1.83033984582245e-003
1.90107827992327e+001	4.14089617648116e-001,-1.83455779833861e-003
1.90546071796322e+001	4.14089146445384e-001,-1.83878546441781e-003
1.90985325856621e+001	4.14088673067387e-001,-1.84302286638405e-003
1.91425592502106e+001	4.14088197504083e-001,-1.84727002661228e-003
1.91866874067026e+001	4.14087719745381e-001,-1.85152696752854e-003
1.92309172891013e+001	4.14087239781145e-001,-1.85579371161015e-003
1.92752491319091e+001	4.14086757601192e-001,-1.86007028138568e-003
1.93196831701690e+001	4.14086273195291e-001,-1.86435669943523e-003
1.93642196394658e+001	4.14085786553167e-001,-1.86865298839041e-003
1.94088587759275e+001	4.14085297664493e-001,-1.87295917093448e-003
1.94536008162263e+001	4.14084806518898e-001,-1.87727526980261e-003
1.94984459975802e+001	4.14084313105961e-001,-1.88160130778176e-003
1.95433945577537e+001	4.14083817415213e-001,-1.88593730771097e-003
1.95884467350596e+001	4.14083319436138e-001,-1.89028329248145e-003
1.96336027683602e+001	4.14082819158170e-001,-1.89463928503661e-003
1.96788628970682e+001	4.14082316570695e-001,-1.89900530837226e-003
1.97242273611483e+001	4.14081811663050e-001,-1.90338138553672e-003
1.97696964011183e+001	4.14081304424522e-001,-1.90776753963091e-003
1.98152702580507e+001	4.14080794844349e-001,-1.91216379380847e-003
1.98609491735734e+001	4.14080282911720e-001,-1.91657017127591e-003
1.99067333898716e+001	4.14079768615773e-001,-1.92098669529269e-003
1.99526231496885e+001	4.14079251945595e-001,-1.92541338917135e-003
1.99986186963271e+001	4.14078732890227e-001,-1.92985027627763e-003
2.00447202736513e+001	4.14078211438653e-001,-1.93429738003061e-003
2.00909281260870e+001	4.14077687579811e-001,-1.93875472390278e-003
2.01372424986236e+001	4.14077161302586e-001,-1.94322233142025e-003
2.01836636368153e+001	4.14076632595812e-001,-1.94770022616271e-003
2.02301917867824e+001	4.14076101448270e-001,-1.95218843176376e-003
2.02768271952125e+001	4.14075567848692e-001,-1.95668697191082e-003
2.03235701093619e+001	4.14075031785758e-001,-1.96119587034544e-003
2.03704207770569e+001	4.14074493248090e-001,-1.96571515086324e-003
2.04173794466950e+001	4.14073952224265e-001,-1.97024483731421e-003
2.04644463672464e+001	4.14073408702803e-001,-1.97478495360268e-003
2.05116217882553e+001	4.14072862672172e-001,-1.97933552368752e-003
2.05589059598411e+001	4.14072314120786e-001,-1.98389657158225e-003
2.06062991326997e+001	4.14071763037006e-001,-1.98846812135518e-003
2.06538015581050e+001	4.14071209409140e-001,-1.99305019712946e-003
2.07014134879101e+001	4.14070653225442e-001,-1.99764282308330e-003
2.07491351745488e+001	4.14070094474110e-001,-2.00224602344999e-003
2.07969668710366e+001	4.14069533143288e-001,-2.00685982251814e-003
2.08449088309726e+001	4.14068969221067e-001,-2.01148424463169e-003
2.08929613085401e+001	4.14068402695482e-001,-2.01611931419013e-003
2.09411245585086e+001	4.14067833554512e-001,-2.02076505564855e-003
2.09893988362349e+001	4.14067261786080e-001,-2.02542149351777e-003
2.10377843976644e+001	4.14066687378056e-001,-2.03008865236455e-003
2.10862814993326e+001	4.14066110318252e-001,-2.03476655681158e-003
2.11348903983661e+001	4.14065530594422e-001,-2.03945523153773e-003
2.11836113524847e+001	4.14064948194268e-001,-2.04415470127807e-003
2.12324446200019e+001	4.14064363105431e-001,-2.04886499082410e-003
2.12813904598268e+001	4.14063775315497e-001,-2.05358612502377e-003
2.13304491314654e+001	4.14063184811994e-001,-2.05831812878171e-003
2.13796208950220e+001	4.14062591582392e-001,-2.06306102705924e-003
2.14289060112002e+001	4.14061995614105e-001,-2.06781484487463e-003
2.14783047413050e+001	4.14061396894486e-001,-2.07257960730308e-003
2.15278173472434e+001	4.14060795410832e-001,-2.07735533947699e-003
2.15774440915263e+001	4.14060191150381e-001,-2.08214206658594e-003
2.16271852372698e+001	4.14059584100310e-001,-2.08693981387701e-003
2.16770410481966e+001	4.14058974247739e-001,-2.09174860665469e-003
2.17270117886371e+001	4.14058361579728e-001,-2.09656847028115e-003
2.17770977235312e+001	4.14057746083277e-001,-2.10139943017634e-003
2.18272991184297e+001	4.14057127745325e-001,-2.10624151181811e-003
2.18776162394952e+001	4.14056506552753e-001,-2.11109474074231e-003
2.19280493535041e+001	4.14055882492378e-001,-2.11595914254296e-003
2.19785987278479e+001	4.14055255550961e-001,-2.12083474287238e-003
2.20292646305342e+001	4.14054625715197e-001,-2.12572156744128e-003
2.20800473301886e+001	4.14053992971722e-001,-2.13061964201893e-003
2.21309470960560e+001	4.14053357307110e-001,-2.13552899243329e-003
2.21819641980018e+001	4.14052718707872e-001,-2.14044964457106e-003
2.22330989065137e+001	4.14052077160459e-001,-2.14538162437794e-003
2.22843514927027e+001	4.14051432651256e-001,-2.15032495785868e-003
2.23357222283049e+001	4.14050785166588e-001,-2.15527967107721e-003
2.23872113856830e+001	4.14050134692716e-001,-2.16024579015680e-003
2.24388192378273e+001	4.14049481215838e-001,-2.16522334128017e-003
2.24905460583574e+001	4.14048824722085e-001,-2.17021235068964e-003
2.25423921215239e+001	4.14048165197529e-001,-2.17521284468725e-003
2.25943577022094e+001	4.14047502628174e-001,-2.18022484963489e-003
2.26464430759302e+001	4.14046836999962e-001,-2.18524839195445e-003
2.26986485188378e+001	4.14046168298767e-001,-2.19028349812793e-003
2.27509743077203e+001	4.14045496510400e-001,-2.19533019469758e-003
2.28034207200038e+001	4.14044821620606e-001,-2.20038850826605e-003
2.28559880337539e+001	4.14044143615064e-001,-2.20545846549649e-003
2.29086765276773e+001	4.14043462479386e-001,-2.21054009311276e-003
2.29614864811232e+001	4.14042778199120e-001,-2.21563341789940e-003
2.30144181740847e+001	4.14042090759744e-001,-2.22073846670200e-003
2.30674718872003e+001	4.14041400146671e-001,-2.22585526642712e-003
2.31206479017555e+001	4.14040706345246e-001,-2.23098384404255e-003
2.31739464996844e+001	4.14040009340748e-001,-2.23612422657740e-003
2.32273679635707e+001	4.14039309118384e-001,-2.24127644112224e-003
2.32809125766497e+001	4.14038605663296e-001,-2.24644051482925e-003
2.33345806228096e+001	4.14037898960557e-001,-2.25161647491235e-003
2.33883723865931e+001	4.14037188995171e-001,-2.25680434864729e-003
2.34422881531988e+001	4.14036475752071e-001,-2.26200416337190e-003
2.34963282084826e+001	4.14035759216121e-001,-2.26721594648608e-003
2.35504928389597e+001	4.14035039372118e-001,-2.27243972545207e-003
2.36047823318053e+001	4.14034316204784e-001,-2.27767552779450e-003
2.36591969748571e+001	4.14033589698775e-001,-2.28292338110059e-003
2.37137370566161e+001	4.14032859838673e-001,-2.28818331302021e-003
2.37684028662483e+001	4.14032126608991e-001,-2.29345535126610e-003
2.38231946935865e+001	4.14031389994167e-001,-2.29873952361396e-003
2.38781128291313e+001	4.14030649978571e-001,-2.30403585790260e-003
2.39331575640534e+001	4.14029906546498e-001,-2.30934438203408e-003
2.39883291901945e+001	4.14029159682172e-001,-2.31466512397388e-003
2.40436280000689e+001	4.14028409369745e-001,-2.31999811175096e-003
2.40990542868655e+001	4.14027655593294e-001,-2.32534337345798e-003
2.41546083444489e+001	4.14026898336822e-001,-2.33070093725141e-003
2.42102904673613e+001	4.14026137584259e-001,-2.33607083135166e-003
2.42661009508237e+001	4.14025373319462e-001,-2.34145308404325e-003
2.43220400907377e+001	4.14024605526211e-001,-2.34684772367491e-003
2.43781081836871e+001	4.14023834188213e-001,-2.35225477865973e-003
2.44343055269393e+001	4.14023059289099e-001,-2.35767427747539e-003
2.44906324184470e+001	4.14022280812425e-001,-2.36310624866414e-003
2.45470891568498e+001	4.14021498741669e-001,-2.36855072083310e-003
2.46036760414758e+001	4.14020713060235e-001,-2.37400772265423e-003
2.46603933723429e+001	4.14019923751449e-001,-2.37947728286473e-003
2.47172414501608e+001	4.14019130798560e-001,-2.38495943026687e-003
2.47742205763324e+001	4.14018334184742e-001,-2.39045419372840e-003
2.48313310529552e+001	4.14017533893087e-001,-2.39596160218252e-003
2.48885731828234e+001	4.14016729906613e-001,-2.40148168462816e-003
2.49459472694291e+001	4.14015922208256e-001,-2.40701447012997e-003
2.50034536169638e+001	4.14015110780876e-001,-2.41255998781860e-003
2.50610925303206e+001	4.14014295607252e-001,-2.41811826689075e-003
2.51188643150953e+001	4.14013476670085e-001,-2.42368933660941e-003
2.51767692775881e+001	4.14012653951994e-001,-2.42927322630391e-003
2.52348077248053e+001	4.14011827435520e-001,-2.43486996537014e-003
2.52929799644609e+001	4.14010997103122e-001,-2.44047958327063e-003
2.53512863049786e+001	4.14010162937178e-001,-2.44610210953476e-003
2.54097270554925e+001	4.14009324919984e-001,-2.45173757375883e-003
2.54683025258499e+001	4.14008483033757e-001,-2.45738600560633e-003
2.55270130266120e+001	4.14007637260627e-001,-2.46304743480794e-003
2.55858588690559e+001	4.14006787582647e-001,-2.46872189116176e-003
2.56448403651767e+001	4.14005933981782e-001,-2.47440940453347e-003
