Freq.	V(vo)
1.29130845806931e+002	(2.33759525388199e-001dB,-8.67541832380160e+000°)
1.32138689601519e+002	(2.02874582537114e-001dB,-8.54529588530911e+000°)
1.35216595078396e+002	(1.72321628534493e-001dB,-8.40887828593575e+000°)
1.38366194183787e+002	(1.42164467926141e-001dB,-8.26609357245346e+000°)
1.41589156876827e+002	(1.12469191305423e-001dB,-8.11690025347878e+000°)
1.44887192014998e+002	(8.33038312363731e-002dB,-7.96128934893051e+000°)
1.48262048260183e+002	(5.47379775839092e-002dB,-7.79928627729931e+000°)
1.51715515005836e+002	(2.68423536024175e-002dB,-7.63095254450585e+000°)
1.55249423325738e+002	(-3.11645085282747e-004dB,-7.45638719783300e+000°)
1.58865646944856e+002	(-2.66524456713834e-002dB,-7.27572800888836e+000°)
1.62566103232819e+002	(-5.21088237175247e-002dB,-7.08915235085634e+000°)
1.66352754220534e+002	(-7.66104544448558e-002dB,-6.89687773750831e+000°)
1.70227607640475e+002	(-1.00088484298795e-001dB,-6.69916199459171e+000°)
1.74192717991216e+002	(-1.22476116549056e-001dB,-6.49630303832860e+000°)
1.78250187626749e+002	(-1.43709203979419e-001dB,-6.28863824080929e+000°)
1.82402167871181e+002	(-1.63726841118577e-001dB,-6.07654336800538e+000°)
1.86650860159398e+002	(-1.82471947984510e-001dB,-5.86043108286313e+000°)
1.90998517204287e+002	(-1.99891836994045e-001dB,-5.64074901333753e+000°)
1.95447444191162e+002	(-2.15938754539497e-001dB,-5.41797739313172e+000°)
1.99999999999999e+002	(-2.30570388780777e-001dB,-5.19262629109994e+000°)
2.04658598456150e+002	(-2.43750335448287e-001dB,-4.96523245354572e+000°)
2.09425709610179e+002	(-2.55448513911510e-001dB,-4.73635579174013e+000°)
2.14303861047521e+002	(-2.65641526431910e-001dB,-4.50657555464823e+000°)
2.19295639228636e+002	(-2.74312954377491e-001dB,-4.27648623382988e+000°)
2.24403690860392e+002	(-2.81453586214036e-001dB,-4.04669325353555e+000°)
2.29630724299376e+002	(-2.87061573273571e-001dB,-3.81780850393226e+000°)
2.34979510987905e+002	(-2.91142510607433e-001dB,-3.59044577898481e+000°)
2.40452886923482e+002	(-2.93709441614369e-001dB,-3.36521618266568e+000°)
2.46053754162476e+002	(-2.94782786559567e-001dB,-3.14272356777300e+000°)
2.51785082358833e+002	(-2.94390196518923e-001dB,-2.92356007069296e+000°)
2.57649910338626e+002	(-2.92566335652931e-001dB,-2.70830180297878e+000°)
2.63651347711281e+002	(-2.89352595999577e-001dB,-2.49750475671922e+000°)
2.69792576518330e+002	(-2.84796750128602e-001dB,-2.29170097549990e+000°)
2.76076852920576e+002	(-2.78952548001900e-001dB,-2.09139503647251e+000°)
2.82507508924550e+002	(-2.71879265200593e-001dB,-1.89706088190436e+000°)
2.89087954149185e+002	(-2.63641210298057e-001dB,-1.70913903078327e+000°)
2.95821677633641e+002	(-2.54307199567995e-001dB,-1.52803419290631e+000°)
3.02712249687241e+002	(-2.43950007418567e-001dB,-1.35411329958307e+000°)
3.09763323782495e+002	(-2.32645800940537e-001dB,-1.18770395693647e+000°)
3.16978638492222e+002	(-2.20473566764245e-001dB,-1.02909331997169e+000°)
3.24362019471785e+002	(-2.07514538058526e-001dB,-8.78527378304550e-001°)
3.31917381487511e+002	(-1.93851628989104e-001dB,-7.36210637883040e-001°)
3.39648730492348e+002	(-1.79568883318969e-001dB,-6.02306177282194e-001°)
3.47560165749874e+002	(-1.64750943102477e-001dB,-4.76936052320210e-001°)
3.55655882007783e+002	(-1.49482542623400e-001dB,-3.60182018864401e-001°)
3.63940171721995e+002	(-1.33848031889203e-001dB,-2.52086540773841e-001°)
3.72417427332572e+002	(-1.17930933136792e-001dB,-1.52654047965256e-001°)
3.81092143592648e+002	(-1.01813532958695e-001dB,-6.18524085120988e-002°)
3.89968919951608e+002	(-8.55765118375423e-002dB,2.03854215579693e-002°)
3.99052462993775e+002	(-6.92986121022761e-002dB,9.41596065859771e-002°)
4.08347588933904e+002	(-5.30563446010380e-002dB,1.59601532412175e-001°)
4.17859226170806e+002	(-3.69237337355091e-002dB,2.16871833280219e-001°)
4.27592417900445e+002	(-2.09720999254537e-002dB,2.66158375358631e-001°)
4.37552324789909e+002	(-5.26987807343134e-003dB,3.07674225220386e-001°)
4.47744227713666e+002	(1.01175298193430e-002dB,3.41655628895387e-001°)
4.58173530553553e+002	(2.51278700776100e-002dB,3.68360024217157e-001°)
4.68845763063983e+002	(3.97021232750106e-002dB,3.88064106195916e-001°)
4.79766583803896e+002	(5.37845633111561e-002dB,4.01061962180062e-001°)
4.90941783137004e+002	(6.73227924296382e-002dB,4.07663290600931e-001°)
5.02377286301914e+002	(8.02677550368451e-002dB,4.08191714263971e-001°)
5.14079156553771e+002	(9.25737332034614e-002dB,4.02983196412728e-001°)
5.26053598379074e+002	(1.04198326703576e-001dB,3.92384565236924e-001°)
5.38306960785381e+002	(1.15102420383166e-001dB,3.76752150106097e-001°)
5.50845740667631e+002	(1.25250141552098e-001dB,3.56450530623847e-001°)
5.63676586252888e+002	(1.34608809968148e-001dB,3.31851397590355e-001°)
5.76806300625319e+002	(1.43148882834610e-001dB,3.03332523173641e-001°)
5.90241845333275e+002	(1.50843897069123e-001dB,2.71276835977597e-001°)
6.03990344080401e+002	(1.57670410922216e-001dB,2.36071595285280e-001°)
6.18059086502716e+002	(1.63607946836809e-001dB,1.98107657513778e-001°)
6.32455532033673e+002	(1.68638937245234e-001dB,1.57778826853211e-001°)
6.47187313859254e+002	(1.72748674799706e-001dB,1.15481281146485e-001°)
6.62262242965179e+002	(1.75925268331600e-001dB,7.16130633095673e-002°)
6.77688312278402e+002	(1.78159605628487e-001dB,2.65736279481349e-002°)
6.93473700905060e+002	(1.79445323916300e-001dB,-1.92365676660807e-002°)
7.09626778467148e+002	(1.79778788726855e-001dB,-6.54164394939538e-002°)
7.26156109540200e+002	(1.79159081628844e-001dB,-1.11564631022569e-001°)
7.43070458194342e+002	(1.77587997095332e-001dB,-1.57279857643301e-001°)
7.60378792641119e+002	(1.75070048578077e-001dB,-2.02161252900464e-001°)
7.78090289988558e+002	(1.71612483655170e-001dB,-2.45808728366763e-001°)
7.96214341106991e+002	(1.67225307914678e-001dB,-2.87823358802507e-001°)
8.14760555608222e+002	(1.61921317033775e-001dB,-3.27807804037062e-001°)
8.33738766940667e+002	(1.55716136307967e-001dB,-3.65366778695067e-001°)
8.53159037603181e+002	(1.48628266680395e-001dB,-4.00107580470624e-001°)
8.73031664480328e+002	(1.40679136117662e-001dB,-4.31640687102047e-001°)
8.93367184301922e+002	(1.31893154973971e-001dB,-4.59580431534018e-001°)
9.14176379229746e+002	(1.22297773784447e-001dB,-4.83545763940584e-001°)
9.35470282574392e+002	(1.11923541729543e-001dB,-5.03161108327939e-001°)
9.57260184645272e+002	(1.00804163819863e-001dB,-5.18057320313927e-001°)
9.79557638736888e+002	(8.89765546652182e-002dB,-5.27872751389430e-001°)
1.00237446725454e+003	(7.64808865167042e-002dB,-5.32254423498176e-001°)
1.02572276798272e+003	(6.33606291128412e-002dB,-5.30859316101192e-001°)
1.04961492049954e+003	(4.96625787171959e-002dB,-5.23355766036094e-001°)
1.07406359274050e+003	(3.54368736198927e-002dB,-5.09424978425866e-001°)
1.09908174771524e+003	(2.07369932858216e-002dB,-4.88762644630480e-001°)
1.12468265038069e+003	(5.61973828087285e-003dB,-4.61080660797929e-001°)
1.15087987467431e+003	(-9.85481190580690e-003dB,-4.26108937954047e-001°)
1.17768731071117e+003	(-2.56233659885380e-002dB,-3.83597291804043e-001°)
1.20511917214871e+003	(-4.16195157152986e-002dB,-3.33317397531484e-001°)
1.23319000372296e+003	(-5.77738610046760e-002dB,-2.75064791913411e-001°)
1.26191468896038e+003	(-7.40141677751624e-002dB,-2.08660902081367e-001°)
1.29130845806930e+003	(-9.02655605626433e-002dB,-1.33955077289407e-001°)
1.32138689601518e+003	(-1.06450751655142e-001dB,-5.08265971999494e-002°)
1.35216595078396e+003	(-1.22490308031966e-001dB,4.08133724759798e-002°)
1.38366194183787e+003	(-1.38302956869468e-001dB,1.41019908537152e-001°)
1.41589156876827e+003	(-1.53805929777317e-001dB,2.49812576626438e-001°)
1.44887192014997e+003	(-1.68915345256710e-001dB,3.67173830457046e-001°)
1.48262048260183e+003	(-1.83546628133509e-001dB,4.93047600013141e-001°)
1.51715515005836e+003	(-1.97614963930573e-001dB,6.27338105093638e-001°)
1.55249423325738e+003	(-2.11035785309565e-001dB,7.69908930079182e-001°)
1.58865646944855e+003	(-2.23725286862481e-001dB,9.20582394461938e-001°)
1.62566103232819e+003	(-2.35600963677266e-001dB,1.07913925142381e+000°)
1.66352754220533e+003	(-2.46582168272251e-001dB,1.24531874353561e+000°)
1.70227607640474e+003	(-2.56590679710593e-001dB,1.41881904047009e+000°)
1.74192717991215e+003	(-2.65551278000840e-001dB,1.59929807850076e+000°)
1.78250187626748e+003	(-2.73392316287050e-001dB,1.78637481554275e+000°)
1.82402167871181e+003	(-2.80046282862809e-001dB,1.97963090869158e+000°)
1.86650860159397e+003	(-2.85450344727108e-001dB,2.17861281375304e+000°)
1.90998517204286e+003	(-2.89546864265822e-001dB,2.38283429831272e+000°)
1.95447444191161e+003	(-2.92283880699990e-001dB,2.59177935166490e+000°)
1.99999999999999e+003	(-2.93615548207790e-001dB,2.80490546664326e+000°)
2.04658598456150e+003	(-2.93502523099909e-001dB,3.02164726031331e+000°)
2.09425709610179e+003	(-2.91912293111370e-001dB,3.24142039286184e+000°)
2.14303861047520e+003	(-2.88819442746374e-001dB,3.46362573710145e+000°)
2.19295639228636e+003	(-2.84205849665266e-001dB,3.68765374503767e+000°)
2.24403690860391e+003	(-2.78060808301713e-001dB,3.91288895313866e+000°)
2.29630724299375e+003	(-2.70381078212323e-001dB,4.13871456446986e+000°)
2.34979510987905e+003	(-2.61170856053692e-001dB,4.36451704385057e+000°)
2.40452886923481e+003	(-2.50441671506310e-001dB,4.58969066170994e+000°)
2.46053754162475e+003	(-2.38212208884178e-001dB,4.81364192340948e+000°)
2.51785082358832e+003	(-2.24508057533866e-001dB,5.03579382339308e+000°)
2.57649910338625e+003	(-2.09361395401120e-001dB,5.25558986754245e+000°)
2.63651347711280e+003	(-1.92810611289244e-001dB,5.47249781240430e+000°)
2.69792576518329e+003	(-1.74899872317154e-001dB,5.68601307631419e+000°)
2.76076852920575e+003	(-1.55678643889756e-001dB,5.89566178466751e+000°)
2.82507508924549e+003	(-1.35201170094354e-001dB,6.10100341941218e+000°)
2.89087954149184e+003	(-1.13525922831957e-001dB,6.30163305102293e+000°)
2.95821677633640e+003	(-9.07150281780651e-002dB,6.49718313948922e+000°)
3.02712249687240e+003	(-6.68336784531844e-002dB,6.68732489899839e+000°)
3.09763323782494e+003	(-4.19495382787173e-002dB,6.87176922875916e+000°)
3.16978638492221e+003	(-1.61321525214155e-002dB,7.05026721963504e+000°)
3.24362019471784e+003	(1.05476364876172e-002dB,7.22261025277312e+000°)
3.31917381487510e+003	(3.80182557140399e-002dB,7.38862971208961e+000°)
3.39648730492347e+003	(6.62079461465493e-002dB,7.54819633725157e+000°)
3.47560165749873e+003	(9.50452802687777e-002dB,7.70121924762018e+000°)
3.55655882007782e+003	(1.24459647893720e-001dB,7.84764467047960e+000°)
3.63940171721994e+003	(1.54381706822297e-001dB,7.98745440881473e+000°)
3.72417427332571e+003	(1.84743795627541e-001dB,8.12066408493638e+000°)
3.81092143592647e+003	(2.15480306672179e-001dB,8.24732119648902e+000°)
3.89968919951606e+003	(2.46528018231540e-001dB,8.36750302087595e+000°)
3.99052462993773e+003	(2.77826385297440e-001dB,8.48131440300059e+000°)
4.08347588933903e+003	(3.09317789274403e-001dB,8.58888545956965e+000°)
4.17859226170805e+003	(3.40947747343160e-001dB,8.69036923110518e+000°)
4.27592417900444e+003	(3.72665082749035e-001dB,8.78593931040453e+000°)
4.37552324789908e+003	(4.04422057680183e-001dB,8.87578747353222e+000°)
4.47744227713665e+003	(4.36174470729266e-001dB,8.96012133664060e+000°)
4.58173530553552e+003	(4.67881721186610e-001dB,9.03916205905695e+000°)
4.68845763063981e+003	(4.99506842599854e-001dB,9.11314211021435e+000°)
4.79766583803895e+003	(5.31016508156292e-001dB,9.18230311521721e+000°)
4.90941783137003e+003	(5.62381010509210e-001dB,9.24689379113535e+000°)
5.02377286301913e+003	(5.93574218683350e-001dB,9.30716798359097e+000°)
5.14079156553769e+003	(6.24573514664755e-001dB,9.36338281082503e+000°)
5.26053598379073e+003	(6.55359712212689e-001dB,9.41579692026902e+000°)
5.38306960785379e+003	(6.85916960333741e-001dB,9.46466886067754e+000°)
5.50845740667629e+003	(7.16232633735225e-001dB,9.51025557113106e+000°)
5.63676586252887e+003	(7.46297212433806e-001dB,9.55281098668103e+000°)
5.76806300625317e+003	(7.76104152539428e-001dB,9.59258475908907e+000°)
5.90241845333273e+003	(8.05649750070422e-001dB,9.62982108998792e+000°)
6.03990344080399e+003	(8.34932999485747e-001dB,9.66475767286897e+000°)
6.18059086502713e+003	(8.63955448448859e-001dB,9.69762473955684e+000°)
6.32455532033671e+003	(8.92721050167889e-001dB,9.72864420625357e+000°)
6.47187313859252e+003	(9.21236014490263e-001dB,9.75802891381664e+000°)
6.62262242965177e+003	(9.49508658769708e-001dB,9.78598195665172e+000°)
6.77688312278400e+003	(9.77549259371022e-001dB,9.81269609444309e+000°)
6.93473700905058e+003	(1.00536990453311e+000dB,9.83835324090160e+000°)
7.09626778467146e+003	(1.03298434917753e+000dB,9.86312402375743e+000°)
7.26156109540197e+003	(1.06040787212486e+000dB,9.88716741036033e+000°)
7.43070458194339e+003	(1.08765713606845e+000dB,9.91063039345704e+000°)
7.60378792641117e+003	(1.11475005055291e+000dB,9.93364773197560e+000°)
7.78090289988555e+003	(1.14170563811358e+000dB,9.95634174196813e+000°)
7.96214341106988e+003	(1.16854390365309e+000dB,9.97882213320823e+000°)
8.14760555608219e+003	(1.19528570706189e+000dB,1.00011858873293e+001°)
8.33738766940664e+003	(1.22195263903098e+000dB,1.00235171737932e+001°)
8.53159037603179e+003	(1.24856689995687e+000dB,1.00458873004016e+001°)
8.73031664480325e+003	(1.27515118179950e+000dB,1.00683546954876e+001°)
8.93367184301919e+003	(1.30172855272588e+000dB,1.00909649193623e+001°)
9.14176379229743e+003	(1.32832234435126e+000dB,1.01137507030162e+001°)
9.35470282574389e+003	(1.35495604137877e+000dB,1.01367320124961e+001°)
9.57260184645269e+003	(1.38165317343512e+000dB,1.01599161377866e+001°)
9.79557638736884e+003	(1.40843720890479e+000dB,1.01832978054168e+001°)
1.00237446725454e+004	(1.43533145057616e+000dB,1.02068593143807e+001°)
1.02572276798272e+004	(1.46235893293277e+000dB,1.02305706953068e+001°)
1.04961492049954e+004	(1.48954232094717e+000dB,1.02543898931303e+001°)
1.07406359274050e+004	(1.51690381026536e+000dB,1.02782629738012e+001°)
1.09908174771524e+004	(1.54446502870649e+000dB,1.03021243558199e+001°)
1.12468265038069e+004	(1.57224693904295e+000dB,1.03258970675977e+001°)
1.15087987467430e+004	(1.60026974307044e+000dB,1.03494930318138e+001°)
1.17768731071117e+004	(1.62855278702677e+000dB,1.03728133780657e+001°)
1.20511917214871e+004	(1.65711446846844e+000dB,1.03957487851937e+001°)
1.23319000372295e+004	(1.68597214476772e+000dB,1.04181798546888e+001°)
1.26191468896038e+004	(1.71514204344713e+000dB,1.04399775165778e+001°)
1.29130845806930e+004	(1.74463917462293e+000dB,1.04610034691049e+001°)
1.32138689601518e+004	(1.77447724588349e+000dB,1.04811106534105e+001°)
1.35216595078395e+004	(1.80466857998114e+000dB,1.05001437642233e+001°)
1.38366194183786e+004	(1.83522403576607e+000dB,1.05179397973553e+001°)
1.41589156876826e+004	(1.86615293283757e+000dB,1.05343286345046e+001°)
1.44887192014997e+004	(1.89746298042977e+000dB,1.05491336655335e+001°)
1.48262048260182e+004	(1.92916021108513e+000dB,1.05621724480103e+001°)
1.51715515005835e+004	(1.96124891969843e+000dB,1.05732574033736e+001°)
1.55249423325737e+004	(1.99373160853552e+000dB,1.05821965486139e+001°)
1.58865646944855e+004	(2.02660893884369e+000dB,1.05887942618659e+001°)
1.62566103232818e+004	(2.05987968967385e+000dB,1.05928520797794e+001°)
1.66352754220533e+004	(2.09354072452718e+000dB,1.05941695239914e+001°)
1.70227607640474e+004	(2.12758696642020e+000dB,1.05925449534652e+001°)
1.74192717991215e+004	(2.16201138193269e+000dB,1.05877764389116e+001°)
1.78250187626748e+004	(2.19680497476073e+000dB,1.05796626549551e+001°)
1.82402167871180e+004	(2.23195678924310e+000dB,1.05680037851909e+001°)
1.86650860159397e+004	(2.26745392426480e+000dB,1.05526024347806e+001°)
1.90998517204286e+004	(2.30328155786392e+000dB,1.05332645447905e+001°)
1.95447444191160e+004	(2.33942298278133e+000dB,1.05098003020808e+001°)
2.00000000000000e+004	(2.37585965309615e+000dB,1.04820250382238e+001°)
