Freq.	V(vo)
1.26191468896038e+002	(8.50862511269298e+000dB,-2.02926691697708e+001°)
1.29130845806931e+002	(8.31544226608423e+000dB,-1.98023656007307e+001°)
1.32138689601519e+002	(8.13039805641039e+000dB,-1.92537355703738e+001°)
1.35216595078396e+002	(7.95357571565606e+000dB,-1.86510885303315e+001°)
1.38366194183787e+002	(7.78503247545733e+000dB,-1.79984451995963e+001°)
1.41589156876827e+002	(7.62480486126404e+000dB,-1.72995618114602e+001°)
1.44887192014998e+002	(7.47291304011600e+000dB,-1.65579535917003e+001°)
1.48262048260183e+002	(7.32936437583130e+000dB,-1.57769171074860e+001°)
1.51715515005836e+002	(7.19415632338079e+000dB,-1.49595512744205e+001°)
1.55249423325738e+002	(7.06727877450053e+000dB,-1.41087769152173e+001°)
1.58865646944856e+002	(6.94871594928842e+000dB,-1.32273548383165e+001°)
1.62566103232819e+002	(6.83844791356127e+000dB,-1.23179024564119e+001°)
1.66352754220534e+002	(6.73645178893649e+000dB,-1.13829089995776e+001°)
1.70227607640475e+002	(6.64270271171510e+000dB,-1.04247494001602e+001°)
1.74192717991216e+002	(6.55717458744169e+000dB,-9.44569694032254e+000°)
1.78250187626749e+002	(6.47984068026405e+000dB,-8.44793476070576e+000°)
1.82402167871181e+002	(6.41067406969710e+000dB,-7.43356633202006e+000°)
1.86650860159398e+002	(6.34964800191207e+000dB,-6.40462499189471e+000°)
1.90998517204287e+002	(6.29673615805924e+000dB,-5.36308264800829e+000°)
1.95447444191162e+002	(6.25191285823570e+000dB,-4.31085774612924e+000°)
1.99999999999999e+002	(6.21515321640843e+000dB,-3.24982259873557e+000°)
2.04658598456150e+002	(6.18643325878561e+000dB,-2.18181016669859e+000°)
2.09425709610179e+002	(6.16573001570673e+000dB,-1.10862038338687e+000°)
2.14303861047521e+002	(6.15302159501570e+000dB,-3.20261076339832e-002°)
2.19295639228636e+002	(6.14828724302646e+000dB,1.04622121058865e+000°)
2.24403690860392e+002	(6.15150739752791e+000dB,2.12438607010919e+000°)
2.29630724299376e+002	(6.16266373575701e+000dB,3.20074358415701e+000°)
2.34979510987905e+002	(6.18173921885073e+000dB,4.27357419289839e+000°)
2.40452886923482e+002	(6.20871813292505e+000dB,5.34115834489399e+000°)
2.46053754162476e+002	(6.24358612558915e+000dB,6.40177106965773e+000°)
2.51785082358833e+002	(6.28633023534061e+000dB,7.45367636316083e+000°)
2.57649910338626e+002	(6.33693890986731e+000dB,8.49512130725410e+000°)
2.63651347711281e+002	(6.39540200775861e+000dB,9.52432984261013e+000°)
2.69792576518330e+002	(6.46171077645819e+000dB,1.05394961129234e+001°)
2.76076852920576e+002	(6.53585779741637e+000dB,1.15387772957987e+001°)
2.82507508924550e+002	(6.61783688726519e+000dB,1.25202858331051e+001°)
2.89087954149185e+002	(6.70764294136942e+000dB,1.34820809706750e+001°)
2.95821677633641e+002	(6.80527170322056e+000dB,1.44221595142960e+001°)
3.02712249687241e+002	(6.91071943974026e+000dB,1.53384457062398e+001°)
3.09763323782495e+002	(7.02398249852712e+000dB,1.62287801245087e+001°)
3.16978638492222e+002	(7.14505671828772e+000dB,1.70909075061519e+001°)
3.24362019471785e+002	(7.27393665797349e+000dB,1.79224633971731e+001°)
3.31917381487511e+002	(7.41061460332700e+000dB,1.87209595359025e+001°)
3.39648730492348e+002	(7.55507930141753e+000dB,1.94837678857544e+001°)
3.47560165749874e+002	(7.70731436408825e+000dB,2.02081032491633e+001°)
3.55655882007783e+002	(7.86729626980962e+000dB,2.08910044200647e+001°)
3.63940171721995e+002	(8.03499187999089e+000dB,2.15293138714223e+001°)
3.72417427332572e+002	(8.21035537012041e+000dB,2.21196560321235e+001°)
3.81092143592648e+002	(8.39332445803441e+000dB,2.26584142908926e+001°)
3.89968919951608e+002	(8.58381579111314e+000dB,2.31417069825618e+001°)
3.99052462993775e+002	(8.78171933147871e+000dB,2.35653627755772e+001°)
4.08347588933904e+002	(8.98689155389393e+000dB,2.39248961035507e+001°)
4.17859226170806e+002	(9.19914724623559e+000dB,2.42154835861581e+001°)
4.27592417900445e+002	(9.41824967925462e+000dB,2.44319427876648e+001°)
4.37552324789909e+002	(9.64389889438552e+000dB,2.45687151904215e+001°)
4.47744227713666e+002	(9.87571785114775e+000dB,2.46198559437385e+001°)
4.58173530553553e+002	(1.01132361875755e+001dB,2.45790338131706e+001°)
4.68845763063983e+002	(1.03558713902438e+001dB,2.44395458227757e+001°)
4.79766583803896e+002	(1.06029072617941e+001dB,2.41943523585923e+001°)
4.90941783137004e+002	(1.08534697360633e+001dB,2.38361399580240e+001°)
5.02377286301914e+002	(1.11065003525668e+001dB,2.33574205620106e+001°)
5.14079156553771e+002	(1.13607280964873e+001dB,2.27506774767541e+001°)
5.26053598379074e+002	(1.16146408712791e+001dB,2.20085693631718e+001°)
5.38306960785381e+002	(1.18664586240472e+001dB,2.11242037414818e+001°)
5.50845740667631e+002	(1.21141110900932e+001dB,2.00914900368235e+001°)
5.63676586252888e+002	(1.23552242145805e+001dB,1.89055781514952e+001°)
5.76806300625319e+002	(1.25871204165565e+001dB,1.75633808630771e+001°)
5.90241845333275e+002	(1.28068387383561e+001dB,1.60641660906420e+001°)
6.03990344080401e+002	(1.30111811918579e+001dB,1.44101879423006e+001°)
6.18059086502716e+002	(1.31967907819950e+001dB,1.26073044721292e+001°)
6.32455532033673e+002	(1.33602642595355e+001dB,1.06655083113621e+001°)
6.47187313859254e+002	(1.34982983280186e+001dB,8.59927934651718e+000°)
6.62262242965179e+002	(1.36078619805625e+001dB,6.42766389396055e+000°)
6.77688312278402e+002	(1.36863807792812e+001dB,4.17399983148642e+000°)
6.93473700905060e+002	(1.37319128927927e+001dB,1.86524593542179e+000°)
7.09626778467148e+002	(1.37432936708110e+001dB,-4.69066787082416e-001°)
7.26156109540200e+002	(1.37202272010534e+001dB,-2.79817548963175e+000°)
7.43070458194342e+002	(1.36633101484570e+001dB,-5.09157217281163e+000°)
7.60378792641119e+002	(1.35739839227698e+001dB,-7.32045975896494e+000°)
7.78090289988558e+002	(1.34544230559852e+001dB,-9.45900733057630e+000°)
7.96214341106991e+002	(1.33073773524384e+001dB,-1.14852768826988e+001°)
8.14760555608222e+002	(1.31359905230829e+001dB,-1.33817584752947e+001°)
8.33738766940667e+002	(1.29436179530618e+001dB,-1.51355179527054e+001°)
8.53159037603181e+002	(1.27336619791899e+001dB,-1.67380147883609e+001°)
8.73031664480328e+002	(1.25094365367660e+001dB,-1.81846782598409e+001°)
8.93367184301922e+002	(1.22740662954883e+001dB,-1.94743377747605e+001°)
9.14176379229746e+002	(1.20304198775484e+001dB,-2.06085933879761e+001°)
9.35470282574392e+002	(1.17810730779112e+001dB,-2.15911931728399e+001°)
9.57260184645272e+002	(1.15282961688983e+001dB,-2.24274621126526e+001°)
9.79557638736888e+002	(1.12740589715100e+001dB,-2.31238072729221e+001°)
1.00237446725454e+003	(1.10200479015828e+001dB,-2.36873085060191e+001°)
1.02572276798272e+003	(1.07676901902346e+001dB,-2.41253933099463e+001°)
1.04961492049954e+003	(1.05181816010623e+001dB,-2.44455881311638e+001°)
1.07406359274050e+003	(1.02725150185385e+001dB,-2.46553353525952e+001°)
1.09908174771524e+003	(1.00315081650932e+001dB,-2.47618643954426e+001°)
1.12468265038069e+003	(9.79582939051672e+000dB,-2.47721059084684e+001°)
1.15087987467431e+003	(9.56602097828672e+000dB,-2.46926392709615e+001°)
1.17768731071117e+003	(9.34251975891797e+000dB,-2.45296651609042e+001°)
1.20511917214871e+003	(9.12567504482020e+000dB,-2.42889964740339e+001°)
1.23319000372296e+003	(8.91576403640916e+000dB,-2.39760622806701e+001°)
1.26191468896038e+003	(8.71300492196870e+000dB,-2.35959207133067e+001°)
1.29130845806930e+003	(8.51756792466330e+000dB,-2.31532776750432e+001°)
1.32138689601518e+003	(8.32958455436281e+000dB,-2.26525090591517e+001°)
1.35216595078396e+003	(8.14915531030672e+000dB,-2.20976847977355e+001°)
1.38366194183787e+003	(7.97635606041000e+000dB,-2.14925935407052e+001°)
1.41589156876827e+003	(7.81124329897353e+000dB,-2.08407671325193e+001°)
1.44887192014997e+003	(7.65385845970402e+000dB,-2.01455043277202e+001°)
1.48262048260183e+003	(7.50423143703407e+000dB,-1.94098933879176e+001°)
1.51715515005836e+003	(7.36238344671956e+000dB,-1.86368333493970e+001°)
1.55249423325738e+003	(7.22832933700538e+000dB,-1.78290538554286e+001°)
1.58865646944855e+003	(7.10207944439998e+000dB,-1.69891335211513e+001°)
1.62566103232819e+003	(6.98364107319765e+000dB,-1.61195168497278e+001°)
1.66352754220533e+003	(6.87301966515427e+000dB,-1.52225297524921e+001°)
1.70227607640474e+003	(6.77021971492041e+000dB,-1.43003937477286e+001°)
1.74192717991215e+003	(6.67524547772465e+000dB,-1.33552389259977e+001°)
1.78250187626748e+003	(6.58810150814219e+000dB,-1.23891157771787e+001°)
1.82402167871181e+003	(6.50879306235983e+000dB,-1.14040059775277e+001°)
1.86650860159397e+003	(6.43732639096219e+000dB,-1.04018322354473e+001°)
1.90998517204286e+003	(6.37370894474446e+000dB,-9.38446729334205e+000°)
1.95447444191161e+003	(6.31794951225293e+000dB,-8.35374218061879e+000°)
1.99999999999999e+003	(6.27005830454026e+000dB,-7.31145381009537e+000°)
2.04658598456150e+003	(6.23004699988694e+000dB,-6.25937200715539e+000°)
2.09425709610179e+003	(6.19792875889248e+000dB,-5.19924605818932e+000°)
2.14303861047520e+003	(6.17371821829894e+000dB,-4.13281086235984e+000°)
2.19295639228636e+003	(6.15743147011036e+000dB,-3.06179276860506e+000°)
2.24403690860391e+003	(6.14908603095210e+000dB,-1.98791517816888e+000°)
2.29630724299375e+003	(6.14870080512934e+000dB,-9.12903991797560e-001°)
2.34979510987905e+003	(6.15629604344044e+000dB,1.61507019851107e-001°)
2.40452886923481e+003	(6.17189329844403e+000dB,1.23357084409874e+000°)
2.46053754162475e+003	(6.19551537552376e+000dB,2.30152177346915e+000°)
2.51785082358832e+003	(6.22718627770494e+000dB,3.36356979225185e+000°)
2.57649910338625e+003	(6.26693114071012e+000dB,4.41789472086256e+000°)
2.63651347711280e+003	(6.31477615315541e+000dB,5.46264003441331e+000°)
2.69792576518329e+003	(6.37074845503694e+000dB,6.49590626939356e+000°)
2.76076852920575e+003	(6.43487600568277e+000dB,7.51574392943725e+000°)
2.82507508924549e+003	(6.50718741009031e+000dB,8.52014579792560e+000°)
2.89087954149184e+003	(6.58771168995870e+000dB,9.50703856175350e+000°)
2.95821677633640e+003	(6.67647798267447e+000dB,1.04742736472031e+001°)
3.02712249687240e+003	(6.77351514791868e+000dB,1.14196171657830e+001°)
3.09763323782494e+003	(6.87885125731281e+000dB,1.23407388655559e+001°)
3.16978638492221e+003	(6.99251293747512e+000dB,1.32351999824847e+001°)
3.24362019471784e+003	(7.11452453085003e+000dB,1.41004398875078e+001°)
3.31917381487510e+003	(7.24490703151916e+000dB,1.49337614296090e+001°)
3.39648730492347e+003	(7.38367674468868e+000dB,1.57323148846844e+001°)
3.47560165749873e+003	(7.53084360843911e+000dB,1.64930804367434e+001°)
3.55655882007782e+003	(7.68640910436875e+000dB,1.72128491449300e+001°)
3.63940171721994e+003	(7.85036366971146e+000dB,1.78882023910681e+001°)
3.72417427332571e+003	(8.02268350712637e+000dB,1.85154898633070e+001°)
3.81092143592647e+003	(8.20332666948720e+000dB,1.90908062191583e+001°)
3.89968919951606e+003	(8.39222827560813e+000dB,1.96099666950908e+001°)
3.99052462993773e+003	(8.58929468915283e+000dB,2.00684821020242e+001°)
4.08347588933903e+003	(8.79439646760865e+000dB,2.04615338818767e+001°)
4.17859226170805e+003	(9.00735986245233e+000dB,2.07839502189636e+001°)
4.27592417900444e+003	(9.22795662776573e+000dB,2.10301846246521e+001°)
4.37552324789908e+003	(9.45589187637566e+000dB,2.11942989712271e+001°)
4.47744227713665e+003	(9.69078971601870e+000dB,2.12699536707092e+001°)
4.58173530553552e+003	(9.93217641205212e+000dB,2.12504086050720e+001°)
4.68845763063981e+003	(1.01794608708389e+001dB,2.11285395375462e+001°)
4.79766583803895e+003	(1.04319123372840e+001dB,2.08968760742413e+001°)
4.90941783137003e+003	(1.06886353752872e+001dB,2.05476687690030e+001°)
5.02377286301913e+003	(1.09485424814916e+001dB,2.00729945770333e+001°)
5.14079156553769e+003	(1.12103251057958e+001dB,1.94649113677097e+001°)
5.26053598379073e+003	(1.14724244517416e+001dB,1.87156732578764e+001°)
5.38306960785379e+003	(1.17330042312810e+001dB,1.78180185756632e+001°)
5.50845740667629e+003	(1.19899285489862e+001dB,1.67655405249986e+001°)
5.63676586252887e+003	(1.22407492332942e+001dB,1.55531460801047e+001°)
5.76806300625317e+003	(1.24827080698559e+001dB,1.41776001795211e+001°)
5.90241845333273e+003	(1.27127602524958e+001dB,1.26381389861320e+001°)
6.03990344080399e+003	(1.29276255371506e+001dB,1.09371176379094e+001°)
6.18059086502713e+003	(1.31238725417662e+001dB,9.08063581853914e+000°)
6.32455532033671e+003	(1.32980388714339e+001dB,7.07906216400660e+000°)
6.47187313859252e+003	(1.34467849951950e+001dB,4.94736212177271e+000°)
6.62262242965177e+003	(1.35670733341118e+001dB,2.70513139232044e+000°)
6.77688312278400e+003	(1.36563569073000e+001dB,3.76256058061944e-001°)
6.93473700905058e+003	(1.37127559772546e+001dB,-2.01183567534592e+000°)
7.09626778467146e+003	(1.37351986340572e+001dB,-4.42930102758816e+000°)
7.26156109540197e+003	(1.37235038397736e+001dB,-6.84528951732528e+000°)
7.43070458194339e+003	(1.36783933538039e+001dB,-9.22947130908277e+000°)
7.60378792641117e+003	(1.36014305217716e+001dB,-1.15535026571327e+001°)
7.78090289988555e+003	(1.34948960343507e+001dB,-1.37922578771592e+001°)
7.96214341106988e+003	(1.33616201177102e+001dB,-1.59247067076020e+001°)
8.14760555608219e+003	(1.32047949861865e+001dB,-1.79343848523604e+001°)
8.33738766940664e+003	(1.30277904023598e+001dB,-1.98094737367338e+001°)
8.53159037603179e+003	(1.28339901514271e+001dB,-2.15425568695951e+001°)
8.73031664480325e+003	(1.26266602819070e+001dB,-2.31301471782157e+001°)
8.93367184301919e+003	(1.24088531297799e+001dB,-2.45720834415017e+001°)
9.14176379229743e+003	(1.21833457699578e+001dB,-2.58708811396730e+001°)
9.35470282574389e+003	(1.19526081400334e+001dB,-2.70311018524123e+001°)
9.57260184645269e+003	(1.17187945306848e+001dB,-2.80587826594031e+001°)
9.79557638736884e+003	(1.14837519739677e+001dB,-2.89609472043234e+001°)
1.00237446725454e+004	(1.12490397490848e+001dB,-2.97452051148194e+001°)
1.02572276798272e+004	(1.10159553093484e+001dB,-3.04194365216567e+001°)
1.04961492049954e+004	(1.07855630962386e+001dB,-3.09915527311746e+001°)
1.07406359274050e+004	(1.05587237626638e+001dB,-3.14693215777683e+001°)
1.09908174771524e+004	(1.03361221955178e+001dB,-3.18602455505329e+001°)
1.12468265038069e+004	(1.01182933905710e+001dB,-3.21714815854525e+001°)
1.15087987467430e+004	(9.90564570917762e+000dB,-3.24097928188293e+001°)
1.17768731071117e+004	(9.69848136953098e+000dB,-3.25815242027879e+001°)
1.20511917214871e+004	(9.49701423110946e+000dB,-3.26925954502054e+001°)
1.23319000372295e+004	(9.30138505173681e+000dB,-3.27485061809444e+001°)
1.26191468896038e+004	(9.11167445857788e+000dB,-3.27543493347313e+001°)
1.29130845806930e+004	(8.92791389744100e+000dB,-3.27148298928884e+001°)
1.32138689601518e+004	(8.75009482351337e+000dB,-3.26342867287606e+001°)
1.35216595078395e+004	(8.57817638127912e+000dB,-3.25167160123073e+001°)
1.38366194183786e+004	(8.41209179867966e+000dB,-3.23657950575476e+001°)
1.41589156876826e+004	(8.25175369497813e+000dB,-3.21849058502981e+001°)
1.44887192014997e+004	(8.09705847599704e+000dB,-3.19771577523736e+001°)
1.48262048260182e+004	(7.94788996596992e+000dB,-3.17454090676131e+001°)
1.51715515005835e+004	(7.80412240299863e+000dB,-3.14922872912928e+001°)
1.55249423325737e+004	(7.66562290536349e+000dB,-3.12202079608156e+001°)
1.58865646944855e+004	(7.53225349873713e+000dB,-3.09313920922195e+001°)
1.62566103232818e+004	(7.40387277957493e+000dB,-3.06278822318496e+001°)
1.66352754220533e+004	(7.28033727738497e+000dB,-3.03115571814302e+001°)
1.70227607640474e+004	(7.16150256796852e+000dB,-2.99841454722132e+001°)
1.74192717991215e+004	(7.04722418081748e+000dB,-2.96472376732046e+001°)
1.78250187626748e+004	(6.93735833641485e+000dB,-2.93022976221259e+001°)
1.82402167871180e+004	(6.83176254299209e+000dB,-2.89506726675765e+001°)
1.86650860159397e+004	(6.73029607715491e+000dB,-2.85936030081185e+001°)
1.90998517204286e+004	(6.63282036853038e+000dB,-2.82322302096701e+001°)
1.95447444191160e+004	(6.53919930506511e+000dB,-2.78676049773290e+001°)
2.00000000000000e+004	(6.44929947269581e+000dB,-2.75006942520365e+001°)
