Freq.	V(vo)
8.53159037603179e+003	(4.43865350696832e+000dB,-7.73515264403671e-001°)
8.73031664480325e+003	(4.43869647521091e+000dB,-7.91755760804238e-001°)
8.93367184301919e+003	(4.43874022502241e+000dB,-8.10429700879766e-001°)
9.14176379229743e+003	(4.43878472560967e+000dB,-8.29547478889860e-001°)
9.35470282574389e+003	(4.43882994180202e+000dB,-8.49119726116268e-001°)
9.57260184645269e+003	(4.43887583389581e+000dB,-8.69157314916039e-001°)
9.79557638736884e+003	(4.43892235751062e+000dB,-8.89671362811855e-001°)
1.00237446725454e+004	(4.43896946345837e+000dB,-9.10673236627600e-001°)
1.02572276798272e+004	(4.43901709762745e+000dB,-9.32174556681132e-001°)
1.04961492049954e+004	(4.43906520088246e+000dB,-9.54187201044709e-001°)
1.07406359274050e+004	(4.43911370898161e+000dB,-9.76723309887664e-001°)
1.09908174771524e+004	(4.43916255251248e+000dB,-9.99795289915240e-001°)
1.12468265038069e+004	(4.43921165684729e+000dB,-1.02341581892020e+000°)
1.15087987467430e+004	(4.43926094211838e+000dB,-1.04759785046430e+000°)
1.17768731071117e+004	(4.43931032321461e+000dB,-1.07235461870783e+000°)
1.20511917214871e+004	(4.43935970979877e+000dB,-1.09769964340684e+000°)
1.23319000372295e+004	(4.43940900634620e+000dB,-1.12364673509773e+000°)
1.26191468896038e+004	(4.43945811220424e+000dB,-1.15021000048982e+000°)
1.29130845806930e+004	(4.43950692167208e+000dB,-1.17740384808656e+000°)
1.32138689601518e+004	(4.43955532410002e+000dB,-1.20524299405628e+000°)
1.35216595078395e+004	(4.43960320400695e+000dB,-1.23374246837292e+000°)
1.38366194183786e+004	(4.43965044121463e+000dB,-1.26291762124671e+000°)
1.41589156876826e+004	(4.43969691099680e+000dB,-1.29278412986419e+000°)
1.44887192014997e+004	(4.43974248424123e+000dB,-1.32335800545572e+000°)
1.48262048260182e+004	(4.43978702762217e+000dB,-1.35465560070713e+000°)
1.51715515005835e+004	(4.43983040378056e+000dB,-1.38669361753143e+000°)
1.55249423325737e+004	(4.43987247150944e+000dB,-1.41948911521362e+000°)
1.58865646944855e+004	(4.43991308594105e+000dB,-1.45305951894114e+000°)
1.62566103232818e+004	(4.43995209873311e+000dB,-1.48742262872886e+000°)
1.66352754220533e+004	(4.43998935825047e+000dB,-1.52259662874698e+000°)
1.70227607640474e+004	(4.44002470973921e+000dB,-1.55860009705667e+000°)
1.74192717991215e+004	(4.44005799548969e+000dB,-1.59545201575745e+000°)
1.78250187626748e+004	(4.44008905498540e+000dB,-1.63317178154651e+000°)
1.82402167871180e+004	(4.44011772503443e+000dB,-1.67177921668951e+000°)
1.86650860159397e+004	(4.44014383988042e+000dB,-1.71129458040001e+000°)
1.90998517204286e+004	(4.44016723129033e+000dB,-1.75173858062225e+000°)
1.95447444191160e+004	(4.44018772861586e+000dB,-1.79313238621132e+000°)
2.00000000000000e+004	(4.44020515882677e+000dB,-1.83549763950269e+000°)
