x-axis,1,
time,nop,volt
-2.40E-04,3.99E-01,4.99E-01
-2.35E-04,2.10E-01,3.10E-01
-2.30E-04,8.52E-03,1.09E-01
-2.25E-04,-1.97E-01,-9.71E-02
-2.20E-04,-3.95E-01,-2.95E-01
-2.15E-04,-5.79E-01,-4.79E-01
-2.10E-04,-7.34E-01,-6.34E-01
-2.05E-04,-8.48E-01,-7.48E-01
-2.00E-04,-9.29E-01,-8.29E-01
-1.95E-04,-9.76E-01,-8.76E-01
-1.90E-04,-9.98E-01,-8.98E-01
-1.85E-04,-9.63E-01,-8.63E-01
-1.80E-04,-8.96E-01,-7.96E-01
-1.75E-04,-7.89E-01,-6.89E-01
-1.70E-04,-6.37E-01,-5.37E-01
-1.65E-04,-4.47E-01,-3.47E-01
-1.60E-04,-2.39E-01,-1.39E-01
-1.55E-04,-2.78E-02,7.22E-02
-1.50E-04,1.80E-01,2.80E-01
-1.45E-04,3.74E-01,4.74E-01
-1.40E-04,5.43E-01,6.43E-01
-1.35E-04,6.72E-01,7.72E-01
-1.30E-04,7.52E-01,8.52E-01
-1.25E-04,8.02E-01,9.02E-01
-1.20E-04,8.18E-01,9.18E-01
-1.15E-04,7.81E-01,8.81E-01
-1.10E-04,7.14E-01,8.14E-01
-1.05E-04,6.08E-01,7.08E-01
-1.00E-04,4.57E-01,5.57E-01
-9.52E-05,2.74E-01,3.74E-01
-9.02E-05,7.32E-02,1.73E-01
-8.52E-05,-1.26E-01,-2.58E-02
-8.02E-05,-3.28E-01,-2.28E-01
-7.52E-05,-5.23E-01,-4.23E-01
-7.02E-05,-6.87E-01,-5.87E-01
-6.52E-05,-8.15E-01,-7.15E-01
-6.02E-05,-9.07E-01,-8.07E-01
-5.52E-05,-9.66E-01,-8.66E-01
-5.02E-05,-9.91E-01,-8.91E-01
-4.52E-05,-9.77E-01,-8.77E-01
-4.02E-05,-9.23E-01,-8.23E-01
-3.52E-05,-8.29E-01,-7.29E-01
-3.02E-05,-6.90E-01,-5.90E-01
-2.52E-05,-5.12E-01,-4.12E-01
-2.02E-05,-3.10E-01,-2.10E-01
-1.52E-05,-9.31E-02,6.91E-03
-1.02E-05,1.12E-01,2.12E-01
-5.22E-06,3.13E-01,4.13E-01
-2.20E-07,4.94E-01,5.94E-01
4.78E-06,6.35E-01,7.35E-01
9.78E-06,7.31E-01,8.31E-01
1.48E-05,7.89E-01,8.89E-01
1.98E-05,8.21E-01,9.21E-01
2.48E-05,7.97E-01,8.97E-01
2.98E-05,7.39E-01,8.39E-01
3.48E-05,6.49E-01,7.49E-01
3.98E-05,5.11E-01,6.11E-01
4.48E-05,3.35E-01,4.35E-01
4.98E-05,1.41E-01,2.41E-01
5.48E-05,-5.98E-02,4.02E-02
5.98E-05,-2.65E-01,-1.65E-01
6.48E-05,-4.60E-01,-3.60E-01
6.98E-05,-6.36E-01,-5.36E-01
7.48E-05,-7.79E-01,-6.79E-01
7.98E-05,-8.81E-01,-7.81E-01
8.48E-05,-9.48E-01,-8.48E-01
8.98E-05,-9.86E-01,-8.86E-01
9.48E-05,-9.88E-01,-8.88E-01
9.98E-05,-9.43E-01,-8.43E-01
1.05E-04,-8.62E-01,-7.62E-01
1.10E-04,-7.41E-01,-6.41E-01
1.15E-04,-5.75E-01,-4.75E-01
1.20E-04,-3.78E-01,-2.78E-01
1.25E-04,-1.67E-01,-6.70E-02
1.30E-04,4.46E-02,1.45E-01
1.35E-04,2.50E-01,3.50E-01
1.40E-04,4.37E-01,5.37E-01
1.45E-04,5.92E-01,6.92E-01
1.50E-04,7.05E-01,8.05E-01
1.55E-04,7.71E-01,8.71E-01
1.60E-04,8.10E-01,9.10E-01
1.65E-04,8.05E-01,9.05E-01
1.70E-04,7.61E-01,8.61E-01
1.75E-04,6.84E-01,7.84E-01
1.80E-04,5.60E-01,6.60E-01
1.85E-04,3.95E-01,4.95E-01
1.90E-04,2.05E-01,3.05E-01
1.95E-04,5.90E-03,1.06E-01
2.00E-04,-2.01E-01,-1.01E-01
2.05E-04,-3.98E-01,-2.98E-01
2.10E-04,-5.83E-01,-4.83E-01
2.15E-04,-7.36E-01,-6.36E-01
2.20E-04,-8.51E-01,-7.51E-01
2.25E-04,-9.30E-01,-8.30E-01
2.30E-04,-9.77E-01,-8.77E-01
2.35E-04,-9.99E-01,-8.99E-01
2.40E-04,-9.62E-01,-8.62E-01
2.45E-04,-8.95E-01,-7.95E-01
2.50E-04,-7.88E-01,-6.88E-01
2.55E-04,-6.34E-01,-5.34E-01
