x-axis,1,
time,nop,volt
-2.40E-04,5.83E-01,6.83E-01
-2.35E-04,6.52E-01,7.52E-01
-2.30E-04,7.08E-01,8.08E-01
-2.25E-04,7.47E-01,8.47E-01
-2.20E-04,7.79E-01,8.79E-01
-2.15E-04,8.03E-01,9.03E-01
-2.10E-04,8.16E-01,9.16E-01
-2.05E-04,7.98E-01,8.98E-01
-2.00E-04,7.72E-01,8.72E-01
-1.95E-04,7.37E-01,8.37E-01
-1.90E-04,6.93E-01,7.93E-01
-1.85E-04,6.33E-01,7.33E-01
-1.80E-04,5.60E-01,6.60E-01
-1.75E-04,4.73E-01,5.73E-01
-1.70E-04,3.75E-01,4.75E-01
-1.65E-04,2.75E-01,3.75E-01
-1.60E-04,1.67E-01,2.67E-01
-1.55E-04,5.52E-02,1.55E-01
-1.50E-04,-5.23E-02,4.77E-02
-1.45E-04,-1.67E-01,-6.69E-02
-1.40E-04,-2.78E-01,-1.78E-01
-1.35E-04,-3.86E-01,-2.86E-01
-1.30E-04,-4.88E-01,-3.88E-01
-1.25E-04,-5.87E-01,-4.87E-01
-1.20E-04,-6.75E-01,-5.75E-01
-1.15E-04,-7.53E-01,-6.53E-01
-1.10E-04,-8.18E-01,-7.18E-01
-1.05E-04,-8.71E-01,-7.71E-01
-1.00E-04,-9.16E-01,-8.16E-01
-9.52E-05,-9.48E-01,-8.48E-01
-9.02E-05,-9.73E-01,-8.73E-01
-8.52E-05,-9.88E-01,-8.88E-01
-8.02E-05,-9.83E-01,-8.83E-01
-7.52E-05,-9.62E-01,-8.62E-01
-7.02E-05,-9.29E-01,-8.29E-01
-6.52E-05,-8.84E-01,-7.84E-01
-6.02E-05,-8.26E-01,-7.26E-01
-5.52E-05,-7.53E-01,-6.53E-01
-5.02E-05,-6.67E-01,-5.67E-01
-4.52E-05,-5.68E-01,-4.68E-01
-4.02E-05,-4.60E-01,-3.60E-01
-3.52E-05,-3.46E-01,-2.46E-01
-3.02E-05,-2.29E-01,-1.29E-01
-2.52E-05,-1.08E-01,-8.32E-03
-2.02E-05,9.06E-03,1.09E-01
-1.52E-05,1.24E-01,2.24E-01
-1.02E-05,2.38E-01,3.38E-01
-5.22E-06,3.45E-01,4.45E-01
-2.20E-07,4.45E-01,5.45E-01
4.78E-06,5.35E-01,6.35E-01
9.78E-06,6.14E-01,7.14E-01
1.48E-05,6.78E-01,7.78E-01
1.98E-05,7.26E-01,8.26E-01
2.48E-05,7.63E-01,8.63E-01
2.98E-05,7.91E-01,8.91E-01
3.48E-05,8.09E-01,9.09E-01
3.98E-05,8.06E-01,9.06E-01
4.48E-05,7.87E-01,8.87E-01
4.98E-05,7.58E-01,8.58E-01
5.48E-05,7.19E-01,8.19E-01
5.98E-05,6.69E-01,7.69E-01
6.48E-05,6.02E-01,7.02E-01
6.98E-05,5.23E-01,6.23E-01
7.48E-05,4.32E-01,5.32E-01
7.98E-05,3.32E-01,4.32E-01
8.48E-05,2.30E-01,3.30E-01
8.98E-05,1.19E-01,2.19E-01
9.48E-05,8.01E-03,1.08E-01
9.98E-05,-1.00E-01,-3.91E-04
1.05E-04,-2.16E-01,-1.16E-01
1.10E-04,-3.25E-01,-2.25E-01
1.15E-04,-4.31E-01,-3.31E-01
1.20E-04,-5.33E-01,-4.33E-01
1.25E-04,-6.28E-01,-5.28E-01
1.30E-04,-7.12E-01,-6.12E-01
1.35E-04,-7.84E-01,-6.84E-01
1.40E-04,-8.43E-01,-7.43E-01
1.45E-04,-8.93E-01,-7.93E-01
1.50E-04,-9.32E-01,-8.32E-01
1.55E-04,-9.60E-01,-8.60E-01
1.60E-04,-9.82E-01,-8.82E-01
1.65E-04,-9.97E-01,-8.97E-01
1.70E-04,-9.77E-01,-8.77E-01
1.75E-04,-9.49E-01,-8.49E-01
1.80E-04,-9.11E-01,-8.11E-01
1.85E-04,-8.60E-01,-7.60E-01
1.90E-04,-7.97E-01,-6.97E-01
1.95E-04,-7.17E-01,-6.17E-01
2.00E-04,-6.25E-01,-5.25E-01
2.05E-04,-5.23E-01,-4.23E-01
2.10E-04,-4.11E-01,-3.11E-01
2.15E-04,-2.96E-01,-1.96E-01
2.20E-04,-1.78E-01,-7.82E-02
2.25E-04,-5.58E-02,4.42E-02
2.30E-04,5.66E-02,1.57E-01
2.35E-04,1.73E-01,2.73E-01
2.40E-04,2.85E-01,3.85E-01
2.45E-04,3.90E-01,4.90E-01
2.50E-04,4.87E-01,5.87E-01
2.55E-04,5.71E-01,6.71E-01
