Freq.	V(output)/V(input)
9.09850429304991e+003	(-1.52697325774763e-003dB,-2.23849312192077e+000°)
9.31043568331433e+003	(-1.65745856013130e-003dB,-2.29062551509985e+000°)
9.52730358981623e+003	(-1.79409202881484e-003dB,-2.34397159782413e+000°)
9.74922299879022e+003	(-1.93716327702902e-003dB,-2.39855959514893e+000°)
9.97631157484439e+003	(-2.08697556279984e-003dB,-2.45441838726379e+000°)
1.02086897233476e+004	(-2.24384641445772e-003dB,-2.51157752270050e+000°)
1.04464806542702e+004	(-2.40810831169668e-003dB,-2.57006723493065e+000°)
1.06898104475112e+004	(-2.58010938857623e-003dB,-2.62991845799400e+000°)
1.09388081197478e+004	(-2.76021416271238e-003dB,-2.69116284163343e+000°)
1.11936056928417e+004	(-2.94880430944396e-003dB,-2.75383276856478e+000°)
1.14543382638389e+004	(-3.14627947732230e-003dB,-2.81796137134468e+000°)
1.17211440765996e+004	(-3.35305811123247e-003dB,-2.88358254810803e+000°)
1.19941645950974e+004	(-3.56957836480166e-003dB,-2.95073098173782e+000°)
1.22735445784251e+004	(-3.79629899876773e-003dB,-3.01944215688625e+000°)
1.25594321575479e+004	(-4.03370036187075e-003dB,-3.08975237787266e+000°)
1.28519789138443e+004	(-4.28228541479366e-003dB,-3.16169878834597e+000°)
1.31513399594769e+004	(-4.54258077327059e-003dB,-3.23531938979050e+000°)
1.34576740196346e+004	(-4.81513783037618e-003dB,-3.31065306021924e+000°)
1.37711435166908e+004	(-5.10053391707928e-003dB,-3.38773957563915e+000°)
1.40919146563222e+004	(-5.39937352569801e-003dB,-3.46661962912473e+000°)
1.44201575156330e+004	(-5.71228957048833e-003dB,-3.54733485162920e+000°)
1.47560461333319e+004	(-6.03994473410754e-003dB,-3.62992783352734e+000°)
1.50997586020101e+004	(-6.38303287242156e-003dB,-3.71444214694430e+000°)
1.54514771625679e+004	(-6.74228044668091e-003dB,-3.80092236558283e+000°)
1.58113883008419e+004	(-7.11844809042844e-003dB,-3.88941409003361e+000°)
1.61796828464814e+004	(-7.51233217089084e-003dB,-3.97996396743121e+000°)
1.65565560741295e+004	(-7.92476652443572e-003dB,-4.07261971963181e+000°)
1.69422078069601e+004	(-8.35662413156159e-003dB,-4.16743016112277e+000°)
1.73368425226266e+004	(-8.80881901886817e-003dB,-4.26444522873119e+000°)
1.77406694616787e+004	(-9.28230815895327e-003dB,-4.36371600410591e+000°)
1.81539027385050e+004	(-9.77809347242877e-003dB,-4.46529473838774e+000°)
1.85767614548586e+004	(-1.02972239533954e-002dB,-4.56923488058608e+000°)
1.90094698160280e+004	(-1.08407978335312e-002dB,-4.67559110040996e+000°)
1.94522572497140e+004	(-1.14099649489059e-002dB,-4.78441931983258e+000°)
1.99053585276748e+004	(-1.20059290736705e-002dB,-4.89577673504376e+000°)
2.03690138902056e+004	(-1.26299505280026e-002dB,-5.00972184994377e+000°)
2.08434691735167e+004	(-1.32833487538335e-002dB,-5.12631449984693e+000°)
2.13289759400796e+004	(-1.39675050949988e-002dB,-5.24561588321504e+000°)
2.18257916120082e+004	(-1.46838657350578e-002dB,-5.36768859122750e+000°)
2.23341796075481e+004	(-1.54339446139626e-002dB,-5.49259663480163e+000°)
2.28544094807437e+004	(-1.62193267279783e-002dB,-5.62040548019945e+000°)
2.33867570643599e+004	(-1.70416713367410e-002dB,-5.75118207522553e+000°)
2.39315046161319e+004	(-1.79027154706265e-002dB,-5.88499488328099e+000°)
2.44889409684222e+004	(-1.88042775334961e-002dB,-6.02191391555990e+000°)
2.50593616813635e+004	(-1.97482611354740e-002dB,-6.16201076257508e+000°)
2.56430691995682e+004	(-2.07366590015528e-002dB,-6.30535862971272e+000°)
2.62403730124886e+004	(-2.17715571602406e-002dB,-6.45203236740263e+000°)
2.68515898185126e+004	(-2.28551392164978e-002dB,-6.60210850742540e+000°)
2.74770436928812e+004	(-2.39896909949181e-002dB,-6.75566529889479e+000°)
2.81170662595174e+004	(-2.51776051634858e-002dB,-6.91278274001200e+000°)
2.87719968668578e+004	(-2.64213862715664e-002dB,-7.07354261754584e+000°)
2.94421827677794e+004	(-2.77236558898300e-002dB,-7.23802853991827e+000°)
3.01279793037178e+004	(-2.90871580825993e-002dB,-7.40632597619975e+000°)
3.08297500930740e+004	(-3.05147649965289e-002dB,-7.57852229132733e+000°)
3.15478672240096e+004	(-3.20094828434723e-002dB,-7.75470678494448e+000°)
3.22827114517327e+004	(-3.35744580663487e-002dB,-7.93497072786384e+000°)
3.30346724003797e+004	(-3.52129838475019e-002dB,-8.11940740207463e+000°)
3.38041487695990e+004	(-3.69285068015992e-002dB,-8.30811213856136e+000°)
3.45915485459467e+004	(-3.87246341005379e-002dB,-8.50118235556520e+000°)
3.53972892192068e+004	(-4.06051408142769e-002dB,-8.69871759776514e+000°)
3.62217980037494e+004	(-4.25739777087476e-002dB,-8.90081957938667e+000°)
3.70655120650458e+004	(-4.46352791784117e-002dB,-9.10759221770240e+000°)
3.79288787514591e+004	(-4.67933717352070e-002dB,-9.31914167781430e+000°)
3.88123558314345e+004	(-4.90527828609524e-002dB,-9.53557641023182e+000°)
3.97164117362139e+004	(-5.14182500318961e-002dB,-9.75700719245511e+000°)
4.06415258082048e+004	(-5.38947304523520e-002dB,-9.98354716862497e+000°)
4.15881885551334e+004	(-5.64874110318653e-002dB,-1.02153118876312e+001°)
4.25569019101187e+004	(-5.92017186147691e-002dB,-1.04524193450013e+001°)
4.35481794978039e+004	(-6.20433312740549e-002dB,-1.06949900227029e+001°)
4.45625469066871e+004	(-6.50181893882702e-002dB,-1.09431469267818e+001°)
4.56005419677953e+004	(-6.81325075996118e-002dB,-1.11970156300323e+001°)
4.66627150398494e+004	(-7.13927872273388e-002dB,-1.14567243059785e+001°)
4.77496293010716e+004	(-7.48058290553396e-002dB,-1.17224037680694e+001°)
4.88618610477903e+004	(-7.83787469655452e-002dB,-1.19941875103935e+001°)
4.99999999999998e+004	(-8.21189818392595e-002dB,-1.22722117403561e+001°)
5.11646496140375e+004	(-8.60343161849301e-002dB,-1.25566154145480e+001°)
5.23564274025448e+004	(-9.01328894972152e-002dB,-1.28475402744531e+001°)
5.35759652618801e+004	(-9.44232141416886e-002dB,-1.31451308827332e+001°)
5.48239098071590e+004	(-9.89141915247713e-002dB,-1.34495346465324e+001°)
5.61009227150980e+004	(-1.03615129781179e-001dB,-1.37609018555629e+001°)
5.74076810748439e+004	(-1.08535761429805e-001dB,-1.40793857052387e+001°)
5.87448777469762e+004	(-1.13686262252147e-001dB,-1.44051423320069e+001°)
6.01132217308704e+004	(-1.19077270252672e-001dB,-1.47383308252698e+001°)
6.15134385406188e+004	(-1.24719906196161e-001dB,-1.50791132555924e+001°)
6.29462705897081e+004	(-1.30625794609961e-001dB,-1.54276546986078e+001°)
6.44124775846564e+004	(-1.36807085220695e-001dB,-1.57841232406987e+001°)
6.59128369278201e+004	(-1.43276475878700e-001dB,-1.61486900002286e+001°)
6.74481441295824e+004	(-1.50047235859232e-001dB,-1.65215291337036e+001°)
6.90192132301440e+004	(-1.57133230477746e-001dB,-1.69028178421929e+001°)
7.06268772311374e+004	(-1.64548945994426e-001dB,-1.72927363698484e+001°)
7.22719885372961e+004	(-1.72309516255304e-001dB,-1.76914680065012e+001°)
7.39554194084101e+004	(-1.80430749580200e-001dB,-1.80991990731458e+001°)
7.56780624218101e+004	(-1.88929156779125e-001dB,-1.85161189115949e+001°)
7.74408309456237e+004	(-1.97821980687426e-001dB,-1.89424198635079e+001°)
7.92446596230553e+004	(-2.07127225646478e-001dB,-1.93782972453143e+001°)
8.10905048679461e+004	(-2.16863689285031e-001dB,-1.98239493150449e+001°)
8.29793453718777e+004	(-2.27050994033671e-001dB,-2.02795772299557e+001°)
8.49121826230868e+004	(-2.37709620554527e-001dB,-2.07453850016059e+001°)
8.68900414374684e+004	(-2.48860942218182e-001dB,-2.12215794387058e+001°)
8.89139705019457e+004	(-2.60527259589889e-001dB,-2.17083700783401e+001°)
9.09850429304987e+004	(-2.72731837229229e-001dB,-2.22059691123315e+001°)
9.31043568331429e+004	(-2.85498940892255e-001dB,-2.27145913001253e+001°)
9.52730358981619e+004	(-2.98853875307800e-001dB,-2.32344538702226e+001°)
9.74922299879018e+004	(-3.12823024407576e-001dB,-2.37657764185837e+001°)
9.97631157484435e+004	(-3.27433889947475e-001dB,-2.43087807663747e+001°)
1.02086897233476e+005	(-3.42715134287228e-001dB,-2.48636908469678e+001°)
1.04464806542701e+005	(-3.58696621563106e-001dB,-2.54307325443036e+001°)
1.06898104475111e+005	(-3.75409459991833e-001dB,-2.60101335196294e+001°)
1.09388081197477e+005	(-3.92886046871488e-001dB,-2.66021230437068e+001°)
1.11936056928416e+005	(-4.11160111589176e-001dB,-2.72069317890306e+001°)
1.14543382638388e+005	(-4.30266761198441e-001dB,-2.78247916110780e+001°)
1.17211440765996e+005	(-4.50242525765521e-001dB,-2.84559353086029e+001°)
1.19941645950974e+005	(-4.71125404008118e-001dB,-2.91005963785027e+001°)
1.22735445784251e+005	(-4.92954909309575e-001dB,-2.97590087144105e+001°)
1.25594321575478e+005	(-5.15772117239580e-001dB,-3.04314063302816e+001°)
1.28519789138443e+005	(-5.39619710327873e-001dB,-3.11180230171349e+001°)
1.31513399594768e+005	(-5.64542024821399e-001dB,-3.18190919918665e+001°)
1.34576740196345e+005	(-5.90585096636639e-001dB,-3.25348455395966e+001°)
1.37711435166908e+005	(-6.17796706265436e-001dB,-3.32655145881032e+001°)
1.40919146563222e+005	(-6.46226423425432e-001dB,-3.40113282956123e+001°)
1.44201575156330e+005	(-6.75925650295592e-001dB,-3.47725135829016e+001°)
1.47560461333319e+005	(-7.06947663166181e-001dB,-3.55492946464713e+001°)
1.50997586020100e+005	(-7.39347652332732e-001dB,-3.63418924329460e+001°)
1.54514771625679e+005	(-7.73182761601411e-001dB,-3.71505240984923e+001°)
1.58113883008418e+005	(-8.08512123337226e-001dB,-3.79754024231970e+001°)
1.61796828464813e+005	(-8.45396891279267e-001dB,-3.88167351906564e+001°)
1.65565560741295e+005	(-8.83900270806402e-001dB,-3.96747245445950e+001°)
1.69422078069600e+005	(-9.24087545817281e-001dB,-4.05495663039677e+001°)
1.73368425226265e+005	(-9.66026099388609e-001dB,-4.14414492538659e+001°)
1.77406694616787e+005	(-1.00978543347127e+000dB,-4.23505543888891e+001°)
1.81539027385050e+005	(-1.05543717967714e+000dB,-4.32770541479654e+001°)
1.85767614548585e+005	(-1.10305510564085e+000dB,-4.42211115855354e+001°)
1.90094698160280e+005	(-1.15271511850805e+000dB,-4.51828795444888e+001°)
1.94522572497139e+005	(-1.20449525438294e+000dB,-4.61624997765623e+001°)
1.99053585276748e+005	(-1.25847566760939e+000dB,-4.71601020404238e+001°)
2.03690138902055e+005	(-1.31473860872813e+000dB,-4.81758031986461e+001°)
2.08434691735167e+005	(-1.37336839184911e+000dB,-4.92097062459676e+001°)
2.13289759400795e+005	(-1.43445135561989e+000dB,-5.02618993583942e+001°)
2.18257916120082e+005	(-1.49807581525691e+000dB,-5.13324549244895e+001°)
2.23341796075480e+005	(-1.56433199899499e+000dB,-5.24214285291953e+001°)
2.28544094807436e+005	(-1.63331197827033e+000dB,-5.35288579815018e+001°)
2.33867570643598e+005	(-1.70510958351826e+000dB,-5.46547623075087e+001°)
2.39315046161318e+005	(-1.77982031067604e+000dB,-5.57991407637674e+001°)
2.44889409684222e+005	(-1.85754120864684e+000dB,-5.69619718563794e+001°)
2.50593616813635e+005	(-1.93837076456996e+000dB,-5.81432123881973e+001°)
2.56430691995681e+005	(-2.02240876141756e+000dB,-5.93427965229508e+001°)
2.62403730124885e+005	(-2.10975613785559e+000dB,-6.05606348998833e+001°)
2.68515898185125e+005	(-2.20051482268971e+000dB,-6.17966137842459e+001°)
2.74770436928811e+005	(-2.29478755888033e+000dB,-6.30505942707465e+001°)
2.81170662595173e+005	(-2.39267771770514e+000dB,-6.43224115645857e+001°)
2.87719968668577e+005	(-2.49428909846000e+000dB,-6.56118743253818e+001°)
2.94421827677793e+005	(-2.59972571001230e+000dB,-6.69187641078823e+001°)
3.01279793037177e+005	(-2.70909155115416e+000dB,-6.82428348872653e+001°)
3.08297500930739e+005	(-2.82249037060194e+000dB,-6.95838127109004e+001°)
3.15478672240095e+005	(-2.94002542418442e+000dB,-7.09413954391189e+001°)
3.22827114517326e+005	(-3.06179921768329e+000dB,-7.23152526520302e+001°)
3.30346724003796e+005	(-3.18791324850134e+000dB,-7.37050256597933e+001°)
3.38041487695989e+005	(-3.31846773913499e+000dB,-7.51103276765810e+001°)
3.45915485459466e+005	(-3.45356136424670e+000dB,-7.65307441542480e+001°)
3.53972892192067e+005	(-3.59329098788148e+000dB,-7.79658332511728e+001°)
3.62217980037493e+005	(-3.73775138523207e+000dB,-7.94151265162968e+001°)
3.70655120650456e+005	(-3.88703498395468e+000dB,-8.08781296870752e+001°)
3.79288787514589e+005	(-4.04123160103876e+000dB,-8.23543237112485e+001°)
3.88123558314343e+005	(-4.20042819328800e+000dB,-8.38431659136810e+001°)
3.97164117362138e+005	(-4.36470861845118e+000dB,-8.53440913565140e+001°)
4.06415258082047e+005	(-4.53415340881677e+000dB,-8.68565143546436e+001°)
4.15881885551333e+005	(-4.70883956660661e+000dB,-8.83798301677467e+001°)
4.25569019101185e+005	(-4.88884037189381e+000dB,-8.99134168575228e+001°)
4.35481794978037e+005	(-5.07422522110995e+000dB,-9.14566372812576e+001°)
4.45625469066870e+005	(-5.26505948330559e+000dB,-9.30088412442622e+001°)
4.56005419677952e+005	(-5.46140438791505e+000dB,-9.45693677581147e+001°)
4.66627150398492e+005	(-5.66331694040366e+000dB,-9.61375474375204e+001°)
4.77496293010715e+005	(-5.87084987001674e+000dB,-9.77127049725786e+001°)
4.88618610477902e+005	(-6.08405160800336e+000dB,-9.92941616967804e+001°)
5.00000000000000e+005	(-6.30296630147064e+000dB,-1.00881238224325e+002°)
