Freq.	V(output)/V(input)
1.77827941003892e+003	(-4.88213399713677e-004dB,1.79465876257957e+002°)
1.81970085860998e+003	(-4.94351347138212e-004dB,1.79453435059783e+002°)
1.86208713666287e+003	(-5.00778560186705e-004dB,1.79440704078999e+002°)
1.90546071796325e+003	(-5.07508670754978e-004dB,1.79427676566495e+002°)
1.94984459975804e+003	(-5.14555953369744e-004dB,1.79414345615869e+002°)
1.99526231496888e+003	(-5.21935354825974e-004dB,1.79400704160026e+002°)
2.04173794466953e+003	(-5.29662526724932e-004dB,1.79386744967245e+002°)
2.08929613085404e+003	(-5.37753858013040e-004dB,1.79372460637440e+002°)
2.13796208950223e+003	(-5.46226509755183e-004dB,1.79357843598224e+002°)
2.18776162394955e+003	(-5.55098452005591e-004dB,1.79342886100897e+002°)
2.23872113856834e+003	(-5.64388501336574e-004dB,1.79327580216369e+002°)
2.29086765276777e+003	(-5.74116361328167e-004dB,1.79311917830863e+002°)
2.34422881531992e+003	(-5.84302663643530e-004dB,1.79295890641816e+002°)
2.39883291901949e+003	(-5.94969012277668e-004dB,1.79279490153334e+002°)
2.45470891568503e+003	(-6.06138029587054e-004dB,1.79262707671559e+002°)
2.51188643150958e+003	(-6.17833403059725e-004dB,1.79245534300605e+002°)
2.57039578276886e+003	(-6.30079937230393e-004dB,1.79227960937122e+002°)
2.63026799189538e+003	(-6.42903605097149e-004dB,1.79209978265995e+002°)
2.69153480392691e+003	(-6.56331603013252e-004dB,1.79191576755413e+002°)
2.75422870333816e+003	(-6.70392409882653e-004dB,1.79172746651378e+002°)
2.81838293126445e+003	(-6.85115845390038e-004dB,1.79153477973113e+002°)
2.88403150312660e+003	(-7.00533134643303e-004dB,1.79133760507458e+002°)
2.95120922666638e+003	(-7.16676974671982e-004dB,1.79113583803353e+002°)
3.01995172040201e+003	(-7.33581601675762e-004dB,1.79092937166863e+002°)
3.09029543251359e+003	(-7.51282866762811e-004dB,1.79071809654712e+002°)
3.16227766016838e+003	(-7.69818308204218e-004dB,1.79050190069433e+002°)
3.23593656929628e+003	(-7.89227234650875e-004dB,1.79028066952590e+002°)
3.31131121482591e+003	(-8.09550805582934e-004dB,1.79005428579264e+002°)
3.38844156139202e+003	(-8.30832120456347e-004dB,1.78982262951674e+002°)
3.46736850452531e+003	(-8.53116308698639e-004dB,1.78958557792898e+002°)
3.54813389233575e+003	(-8.76450626363218e-004dB,1.78934300540267e+002°)
3.63078054770101e+003	(-9.00884555660459e-004dB,1.78909478338917e+002°)
3.71535229097172e+003	(-9.26469909517915e-004dB,1.78884078034920e+002°)
3.80189396320561e+003	(-9.53260943052097e-004dB,1.78858086168202e+002°)
3.89045144994280e+003	(-9.81314466125619e-004dB,1.78831488965710e+002°)
3.98107170553497e+003	(-1.01068996454604e-003dB,1.78804272334162e+002°)
4.07380277804112e+003	(-1.04144972807509e-003dB,1.78776421852050e+002°)
4.16869383470335e+003	(-1.07365897874237e-003dB,1.78747922762880e+002°)
4.26579518801592e+003	(-1.10738601233726e-003dB,1.78718759966692e+002°)
4.36515832240165e+003	(-1.14270234150702e-003dB,1.78688918012490e+002°)
4.46683592150962e+003	(-1.17968284656965e-003dB,1.78658381090045e+002°)
4.57088189614874e+003	(-1.21840593538956e-003dB,1.78627133021611e+002°)
4.67735141287197e+003	(-1.25895370922867e-003dB,1.78595157253006e+002°)
4.78630092322637e+003	(-1.30141213626872e-003dB,1.78562436845420e+002°)
4.89778819368445e+003	(-1.34587123261605e-003dB,1.78528954466526e+002°)
5.01187233627271e+003	(-1.39242525516504e-003dB,1.78494692380817e+002°)
5.12861383991364e+003	(-1.44117289978502e-003dB,1.78459632440652e+002°)
5.24807460249772e+003	(-1.49221750919662e-003dB,1.78423756076964e+002°)
5.37031796370252e+003	(-1.54566729372476e-003dB,1.78387044288919e+002°)
5.49540873857624e+003	(-1.60163555938990e-003dB,1.78349477634445e+002°)
5.62341325190348e+003	(-1.66024094775969e-003dB,1.78311036219754e+002°)
5.75439937337156e+003	(-1.72160768614560e-003dB,1.78271699689155e+002°)
5.88843655355588e+003	(-1.78586585047568e-003dB,1.78231447214199e+002°)
6.02559586074357e+003	(-1.85315164510304e-003dB,1.78190257482435e+002°)
6.16595001861481e+003	(-1.92360768070988e-003dB,1.78148108687262e+002°)
6.30957344480192e+003	(-1.99738328727976e-003dB,1.78104978515469e+002°)
6.45654229034654e+003	(-2.07463482088987e-003dB,1.78060844136149e+002°)
6.60693448007595e+003	(-2.15552600180799e-003dB,1.78015682188444e+002°)
6.76082975391980e+003	(-2.24022825285630e-003dB,1.77969468769685e+002°)
6.91830970918935e+003	(-2.32892106845474e-003dB,1.77922179422635e+002°)
7.07945784384136e+003	(-2.42179238887979e-003dB,1.77873789123044e+002°)
7.24435960074989e+003	(-2.51903899984203e-003dB,1.77824272266310e+002°)
7.41310241300916e+003	(-2.62086695040739e-003dB,1.77773602654141e+002°)
7.58577575029182e+003	(-2.72749198190687e-003dB,1.77721753481121e+002°)
7.76247116628690e+003	(-2.83913998743340e-003dB,1.77668697321206e+002°)
7.94328234724280e+003	(-2.95604749074439e-003dB,1.77614406112199e+002°)
8.12830516164097e+003	(-3.07846214131369e-003dB,1.77558851142487e+002°)
8.31763771102669e+003	(-3.20664323776097e-003dB,1.77502003035852e+002°)
8.51138038202374e+003	(-3.34086227682283e-003dB,1.77443831735762e+002°)
8.70963589956079e+003	(-3.48140352545025e-003dB,1.77384306490109e+002°)
8.91250938133744e+003	(-3.62856461678995e-003dB,1.77323395836045e+002°)
9.12010839355908e+003	(-3.78265718024334e-003dB,1.77261067582697e+002°)
9.33254300796989e+003	(-3.94400750218631e-003dB,1.77197288794878e+002°)
9.54992586021434e+003	(-4.11295720344869e-003dB,1.77132025776821e+002°)
9.77237220955809e+003	(-4.28986396609212e-003dB,1.77065244054072e+002°)
9.99999999999998e+003	(-4.47510228461463e-003dB,1.76996908356407e+002°)
1.02329299228075e+004	(-4.66906425589109e-003dB,1.76926982598912e+002°)
1.04712854805090e+004	(-4.87216039924088e-003dB,1.76855429864877e+002°)
1.07151930523760e+004	(-5.08482052063639e-003dB,1.76782212386205e+002°)
1.09647819614318e+004	(-5.30749462360531e-003dB,1.76707291523593e+002°)
1.12201845430196e+004	(-5.54065383513962e-003dB,1.76630627748739e+002°)
1.14815362149688e+004	(-5.78479142640081e-003dB,1.76552180621986e+002°)
1.17489755493953e+004	(-6.04042382009754e-003dB,1.76471908773311e+002°)
1.20226443461741e+004	(-6.30809168115235e-003dB,1.76389769882015e+002°)
1.23026877081238e+004	(-6.58836105733840e-003dB,1.76305720653558e+002°)
1.25892541179416e+004	(-6.88182456172665e-003dB,1.76219716799376e+002°)
1.28824955169313e+004	(-7.18910260767747e-003dB,1.76131713014197e+002°)
1.31825673855640e+004	(-7.51084471793392e-003dB,1.76041662952953e+002°)
1.34896288259165e+004	(-7.84773087661836e-003dB,1.75949519208852e+002°)
1.38038426460288e+004	(-8.20047295091237e-003dB,1.75855233288701e+002°)
1.41253754462275e+004	(-8.56981618406903e-003dB,1.75758755589365e+002°)
1.44543977074592e+004	(-8.95654073779825e-003dB,1.75660035373822e+002°)
1.47910838816820e+004	(-9.36146333132099e-003dB,1.75559020745109e+002°)
1.51356124843620e+004	(-9.78543894927936e-003dB,1.75455658621518e+002°)
1.54881661891248e+004	(-1.02293626014679e-002dB,1.75349894711130e+002°)
1.58489319246111e+004	(-1.06941711953965e-002dB,1.75241673485637e+002°)
1.62181009735893e+004	(-1.11808454966384e-002dB,1.75130938151397e+002°)
1.65958690743756e+004	(-1.16904121477070e-002dB,1.75017630624879e+002°)
1.69824365246174e+004	(-1.22239458108286e-002dB,1.74901691502568e+002°)
1.73780082874937e+004	(-1.27825713723323e-002dB,1.74783060035014e+002°)
1.77827941003892e+004	(-1.33674662997411e-002dB,1.74661674095500e+002°)
1.81970085860998e+004	(-1.39798630632106e-002dB,1.74537470153047e+002°)
1.86208713666286e+004	(-1.46210516872200e-002dB,1.74410383240113e+002°)
1.90546071796324e+004	(-1.52923824037470e-002dB,1.74280346924714e+002°)
1.94984459975804e+004	(-1.59952684231286e-002dB,1.74147293278924e+002°)
1.99526231496887e+004	(-1.67311888686279e-002dB,1.74011152847157e+002°)
2.04173794466952e+004	(-1.75016918081365e-002dB,1.73871854614440e+002°)
2.08929613085403e+004	(-1.83083973916097e-002dB,1.73729325975321e+002°)
2.13796208950222e+004	(-1.91530012510284e-002dB,1.73583492699281e+002°)
2.18776162394954e+004	(-2.00372778464885e-002dB,1.73434278901187e+002°)
2.23872113856833e+004	(-2.09630841916273e-002dB,1.73281607004117e+002°)
2.29086765276777e+004	(-2.19323636134102e-002dB,1.73125397706077e+002°)
2.34422881531991e+004	(-2.29471496556670e-002dB,1.72965569948288e+002°)
2.39883291901948e+004	(-2.40095702619836e-002dB,1.72802040877927e+002°)
2.45470891568502e+004	(-2.51218520407667e-002dB,1.72634725813370e+002°)
2.51188643150957e+004	(-2.62863247897812e-002dB,1.72463538210072e+002°)
2.57039578276885e+004	(-2.75054262061791e-002dB,1.72288389622847e+002°)
2.63026799189537e+004	(-2.87817067066564e-002dB,1.72109189672225e+002°)
2.69153480392691e+004	(-3.01178346561535e-002dB,1.71925846005699e+002°)
2.75422870333816e+004	(-3.15166015969409e-002dB,1.71738264263180e+002°)
2.81838293126444e+004	(-3.29809279002901e-002dB,1.71546348038627e+002°)
2.88403150312660e+004	(-3.45138685179271e-002dB,1.71349998843773e+002°)
2.95120922666637e+004	(-3.61186190435914e-002dB,1.71149116072392e+002°)
3.01995172040200e+004	(-3.77985220725985e-002dB,1.70943596959589e+002°)
3.09029543251358e+004	(-3.95570737230994e-002dB,1.70733336548477e+002°)
3.16227766016837e+004	(-4.13979305170924e-002dB,1.70518227651860e+002°)
3.23593656929627e+004	(-4.33249165073556e-002dB,1.70298160814088e+002°)
3.31131121482590e+004	(-4.53420307826257e-002dB,1.70073024275336e+002°)
3.38844156139201e+004	(-4.74534551386761e-002dB,1.69842703934965e+002°)
3.46736850452530e+004	(-4.96635622127429e-002dB,1.69607083314065e+002°)
3.54813389233574e+004	(-5.19769238351460e-002dB,1.69366043520992e+002°)
3.63078054770100e+004	(-5.43983198079859e-002dB,1.69119463216373e+002°)
3.71535229097171e+004	(-5.69327469749684e-002dB,1.68867218575047e+002°)
3.80189396320560e+004	(-5.95854286539085e-002dB,1.68609183256737e+002°)
3.89045144994279e+004	(-6.23618245552016e-002dB,1.68345228367877e+002°)
3.98107170553496e+004	(-6.52676408725921e-002dB,1.68075222432379e+002°)
4.07380277804111e+004	(-6.83088409565670e-002dB,1.67799031360081e+002°)
4.16869383470334e+004	(-7.14916562903554e-002dB,1.67516518415143e+002°)
4.26579518801591e+004	(-7.48225980404560e-002dB,1.67227544186875e+002°)
4.36515832240164e+004	(-7.83084687439550e-002dB,1.66931966566038e+002°)
4.46683592150961e+004	(-8.19563746975998e-002dB,1.66629640713607e+002°)
4.57088189614873e+004	(-8.57737386667635e-002dB,1.66320419043143e+002°)
4.67735141287196e+004	(-8.97683131332954e-002dB,1.66004151193208e+002°)
4.78630092322636e+004	(-9.39481938949740e-002dB,1.65680684011792e+002°)
4.89778819368444e+004	(-9.83218342102293e-002dB,1.65349861539469e+002°)
5.01187233627270e+004	(-1.02898059463766e-001dB,1.65011524991304e+002°)
5.12861383991362e+004	(-1.07686082287970e-001dB,1.64665512749395e+002°)
5.24807460249770e+004	(-1.12695517946556e-001dB,1.64311660354227e+002°)
5.37031796370250e+004	(-1.17936400738235e-001dB,1.63949800498652e+002°)
5.49540873857622e+004	(-1.23419200338588e-001dB,1.63579763027201e+002°)
5.62341325190346e+004	(-1.29154839183227e-001dB,1.63201374938728e+002°)
5.75439937337154e+004	(-1.35154709418856e-001dB,1.62814460400916e+002°)
5.88843655355586e+004	(-1.41430691741540e-001dB,1.62418840751847e+002°)
6.02559586074355e+004	(-1.47995173564015e-001dB,1.62014334525106e+002°)
6.16595001861479e+004	(-1.54861068223392e-001dB,1.61600757470683e+002°)
6.30957344480190e+004	(-1.62041834301127e-001dB,1.61177922584895e+002°)
6.45654229034652e+004	(-1.69551495745806e-001dB,1.60745640146692e+002°)
6.60693448007593e+004	(-1.77404662384396e-001dB,1.60303717757210e+002°)
6.76082975391979e+004	(-1.85616550673579e-001dB,1.59851960391943e+002°)
6.91830970918933e+004	(-1.94203005131622e-001dB,1.59390170454624e+002°)
7.07945784384134e+004	(-2.03180519615345e-001dB,1.58918147847488e+002°)
7.24435960074987e+004	(-2.12566259662176e-001dB,1.58435690043061e+002°)
7.41310241300914e+004	(-2.22378084632303e-001dB,1.57942592164610e+002°)
7.58577575029180e+004	(-2.32634570456127e-001dB,1.57438647082031e+002°)
7.76247116628688e+004	(-2.43355032016736e-001dB,1.56923645517416e+002°)
7.94328234724277e+004	(-2.54559546130438e-001dB,1.56397376157636e+002°)
8.12830516164095e+004	(-2.66268975397525e-001dB,1.55859625773752e+002°)
8.31763771102667e+004	(-2.78504989769232e-001dB,1.55310179372532e+002°)
8.51138038202372e+004	(-2.91290091157791e-001dB,1.54748820335060e+002°)
8.70963589956076e+004	(-3.04647635013025e-001dB,1.54175330586018e+002°)
8.91250938133741e+004	(-3.18601854183183e-001dB,1.53589490768462e+002°)
9.12010839355905e+004	(-3.33177880102454e-001dB,1.52991080440758e+002°)
9.33254300796986e+004	(-3.48401765718107e-001dB,1.52379878282279e+002°)
9.54992586021431e+004	(-3.64300506467821e-001dB,1.51755662311363e+002°)
9.77237220955805e+004	(-3.80902060937381e-001dB,1.51118210132007e+002°)
9.99999999999995e+004	(-3.98235371336323e-001dB,1.50467299186404e+002°)
1.02329299228075e+005	(-4.16330381644664e-001dB,1.49802707032111e+002°)
1.04712854805089e+005	(-4.35218056220104e-001dB,1.49124211626363e+002°)
1.07151930523760e+005	(-4.54930396110716e-001dB,1.48431591645558e+002°)
1.09647819614318e+005	(-4.75500454438742e-001dB,1.47724626806446e+002°)
1.12201845430196e+005	(-4.96962349423613e-001dB,1.47003098218806e+002°)
1.14815362149688e+005	(-5.19351276023038e-001dB,1.46266788755454e+002°)
1.17489755493952e+005	(-5.42703516981973e-001dB,1.45515483429418e+002°)
1.20226443461741e+005	(-5.67056447643503e-001dB,1.44748969815465e+002°)
1.23026877081237e+005	(-5.92448542801282e-001dB,1.43967038467956e+002°)
1.25892541179416e+005	(-6.18919378400246e-001dB,1.43169483374239e+002°)
1.28824955169313e+005	(-6.46509629386367e-001dB,1.42356102418038e+002°)
1.31825673855640e+005	(-6.75261067330643e-001dB,1.41526697871547e+002°)
1.34896288259165e+005	(-7.05216551873275e-001dB,1.40681076903990e+002°)
1.38038426460288e+005	(-7.36420018445002e-001dB,1.39819052104496e+002°)
1.41253754462275e+005	(-7.68916464709615e-001dB,1.38940442025788e+002°)
1.44543977074592e+005	(-8.02751929822077e-001dB,1.38045071755296e+002°)
1.47910838816820e+005	(-8.37973469584385e-001dB,1.37132773488335e+002°)
1.51356124843620e+005	(-8.74629128652220e-001dB,1.36203387124301e+002°)
1.54881661891247e+005	(-9.12767905439770e-001dB,1.35256760882067e+002°)
1.58489319246110e+005	(-9.52439713048327e-001dB,1.34292751918387e+002°)
1.62181009735892e+005	(-9.93695334340178e-001dB,1.33311226972439e+002°)
1.65958690743755e+005	(-1.03658637134651e+000dB,1.32312062995915e+002°)
1.69824365246173e+005	(-1.08116518843792e+000dB,1.31295147828586e+002°)
1.73780082874937e+005	(-1.12748484972140e+000dB,1.30260380836240e+002°)
1.77827941003891e+005	(-1.17559905050628e+000dB,1.29207673593530e+002°)
1.81970085860997e+005	(-1.22556204143032e+000dB,1.28136950539744e+002°)
1.86208713666286e+005	(-1.27742854683058e+000dB,1.27048149643914e+002°)
1.90546071796324e+005	(-1.33125367675730e+000dB,1.25941223074171e+002°)
1.94984459975803e+005	(-1.38709283231448e+000dB,1.24816137842847e+002°)
1.99526231496887e+005	(-1.44500160426188e+000dB,1.23672876460133e+002°)
2.00000000000000e+005	(-1.45108596232744e+000dB,1.23554088350383e+002°)
