Freq.	V(input)/I(R1)
8.70963589956075e+003	(6.17724730142217e+001dB,-1.73238329121754e+002°)
8.91250938133740e+003	(6.17809982715432e+001dB,-1.73091707898867e+002°)
9.12010839355904e+003	(6.17898948768126e+001dB,-1.72942407237600e+002°)
9.33254300796985e+003	(6.17991775891236e+001dB,-1.72790412488561e+002°)
9.54992586021430e+003	(6.18088616254176e+001dB,-1.72635711531764e+002°)
9.77237220955804e+003	(6.18189626628442e+001dB,-1.72478294981277e+002°)
9.99999999999993e+003	(6.18294968396035e+001dB,-1.72318156401109e+002°)
1.02329299228075e+004	(6.18404807547881e+001dB,-1.72155292525216e+002°)
1.04712854805089e+004	(6.18519314660018e+001dB,-1.71989703495701e+002°)
1.07151930523760e+004	(6.18638664860182e+001dB,-1.71821393099357e+002°)
1.09647819614318e+004	(6.18763037767269e+001dB,-1.71650369024094e+002°)
1.12201845430196e+004	(6.18892617420780e+001dB,-1.71476643111191e+002°)
1.14815362149688e+004	(6.19027592175033e+001dB,-1.71300231630839e+002°)
1.17489755493952e+004	(6.19168154584262e+001dB,-1.71121155548761e+002°)
1.20226443461740e+004	(6.19314501246685e+001dB,-1.70939440816760e+002°)
1.23026877081237e+004	(6.19466832634887e+001dB,-1.70755118654144e+002°)
1.25892541179416e+004	(6.19625352886526e+001dB,-1.70568225846751e+002°)
1.28824955169313e+004	(6.19790269570022e+001dB,-1.70378805042866e+002°)
1.31825673855640e+004	(6.19961793412712e+001dB,-1.70186905057615e+002°)
1.34896288259164e+004	(6.20140137997216e+001dB,-1.69992581176638e+002°)
1.38038426460288e+004	(6.20325519419075e+001dB,-1.69795895461958e+002°)
1.41253754462274e+004	(6.20518155906765e+001dB,-1.69596917056814e+002°)
1.44543977074592e+004	(6.20718267399687e+001dB,-1.69395722489253e+002°)
1.47910838816820e+004	(6.20926075085834e+001dB,-1.69192395970928e+002°)
1.51356124843620e+004	(6.21141800899678e+001dB,-1.68987029685904e+002°)
1.54881661891247e+004	(6.21365666965482e+001dB,-1.68779724080204e+002°)
1.58489319246110e+004	(6.21597895005201e+001dB,-1.68570588131928e+002°)
1.62181009735892e+004	(6.21838705697514e+001dB,-1.68359739609842e+002°)
1.65958690743755e+004	(6.22088317988005e+001dB,-1.68147305318428e+002°)
1.69824365246173e+004	(6.22346948350942e+001dB,-1.67933421323973e+002°)
1.73780082874936e+004	(6.22614810010846e+001dB,-1.67718233154415e+002°)
1.77827941003891e+004	(6.22892112111589e+001dB,-1.67501895978959e+002°)
1.81970085860997e+004	(6.23179058844965e+001dB,-1.67284574755042e+002°)
1.86208713666285e+004	(6.23475848528855e+001dB,-1.67066444349385e+002°)
1.90546071796323e+004	(6.23782672652350e+001dB,-1.66847689616958e+002°)
1.94984459975803e+004	(6.24099714874950e+001dB,-1.66628505446728e+002°)
1.99526231496887e+004	(6.24427149992818e+001dB,-1.66409096763212e+002°)
2.04173794466951e+004	(6.24765142867884e+001dB,-1.66189678484645e+002°)
2.08929613085402e+004	(6.25113847338567e+001dB,-1.65970475428136e+002°)
2.13796208950222e+004	(6.25473405091664e+001dB,-1.65751722170643e+002°)
2.18776162394954e+004	(6.25843944529491e+001dB,-1.65533662848075e+002°)
2.23872113856832e+004	(6.26225579622430e+001dB,-1.65316550899433e+002°)
2.29086765276776e+004	(6.26618408746544e+001dB,-1.65100648753557e+002°)
2.34422881531990e+004	(6.27022513529569e+001dB,-1.64886227452918e+002°)
2.39883291901947e+004	(6.27437957713295e+001dB,-1.64673566207839e+002°)
2.45470891568501e+004	(6.27864786024930e+001dB,-1.64462951892925e+002°)
2.51188643150956e+004	(6.28303023068892e+001dB,-1.64254678475267e+002°)
2.57039578276884e+004	(6.28752672266178e+001dB,-1.64049046376051e+002°)
2.63026799189536e+004	(6.29213714840162e+001dB,-1.63846361760931e+002°)
2.69153480392689e+004	(6.29686108840566e+001dB,-1.63646935774614e+002°)
2.75422870333814e+004	(6.30169788255155e+001dB,-1.63451083701346e+002°)
2.81838293126443e+004	(6.30664662162063e+001dB,-1.63259124074645e+002°)
2.88403150312658e+004	(6.31170614006723e+001dB,-1.63071377715340e+002°)
2.95120922666636e+004	(6.31687500942984e+001dB,-1.62888166723223e+002°)
3.01995172040199e+004	(6.32215153287384e+001dB,-1.62709813414024e+002°)
3.09029543251357e+004	(6.32753374077314e+001dB,-1.62536639210991e+002°)
3.16227766016835e+004	(6.33301938761840e+001dB,-1.62368963493326e+002°)
3.23593656929626e+004	(6.33860595011283e+001dB,-1.62207102410959e+002°)
3.31131121482588e+004	(6.34429062658350e+001dB,-1.62051367672712e+002°)
3.38844156139200e+004	(6.35007033781652e+001dB,-1.61902065311381e+002°)
3.46736850452529e+004	(6.35594172940963e+001dB,-1.61759494437573e+002°)
3.54813389233573e+004	(6.36190117544400e+001dB,-1.61623945987689e+002°)
3.63078054770098e+004	(6.36794478386264e+001dB,-1.61495701476024e+002°)
3.71535229097169e+004	(6.37406840321627e+001dB,-1.61375031760861e+002°)
3.80189396320558e+004	(6.38026763092150e+001dB,-1.61262195831323e+002°)
3.89045144994277e+004	(6.38653782315848e+001dB,-1.61157439625290e+002°)
3.98107170553494e+004	(6.39287410614720e+001dB,-1.61060994886697e+002°)
4.07380277804109e+004	(6.39927138881863e+001dB,-1.60973078073653e+002°)
4.16869383470332e+004	(6.40572437695832e+001dB,-1.60893889321775e+002°)
4.26579518801589e+004	(6.41222758855657e+001dB,-1.60823611476318e+002°)
4.36515832240162e+004	(6.41877537048955e+001dB,-1.60762409195213e+002°)
4.46683592150959e+004	(6.42536191621766e+001dB,-1.60710428137418e+002°)
4.57088189614871e+004	(6.43198128461422e+001dB,-1.60667794236921e+002°)
4.67735141287194e+004	(6.43862741952931e+001dB,-1.60634613070979e+002°)
4.78630092322634e+004	(6.44529417034134e+001dB,-1.60610969332774e+002°)
4.89778819368442e+004	(6.45197531297876e+001dB,-1.60596926401327e+002°)
5.01187233627268e+004	(6.45866457156758e+001dB,-1.60592526028612e+002°)
5.12861383991360e+004	(6.46535564025380e+001dB,-1.60597788128525e+002°)
5.24807460249768e+004	(6.47204220550998e+001dB,-1.60612710686847e+002°)
5.37031796370248e+004	(6.47871796811189e+001dB,-1.60637269779494e+002°)
5.49540873857620e+004	(6.48537666544426e+001dB,-1.60671419707369e+002°)
5.62341325190344e+004	(6.49201209317158e+001dB,-1.60715093240971e+002°)
5.75439937337152e+004	(6.49861812671898e+001dB,-1.60768201978722e+002°)
5.88843655355584e+004	(6.50518874212869e+001dB,-1.60830636807937e+002°)
6.02559586074352e+004	(6.51171803627567e+001dB,-1.60902268474047e+002°)
6.16595001861477e+004	(6.51820024617591e+001dB,-1.60982948243942e+002°)
6.30957344480187e+004	(6.52462976740407e+001dB,-1.61072508662128e+002°)
6.45654229034650e+004	(6.53100117148181e+001dB,-1.61170764396034e+002°)
6.60693448007590e+004	(6.53730922207254e+001dB,-1.61277513159266e+002°)
6.76082975391975e+004	(6.54354888984307e+001dB,-1.61392536700770e+002°)
6.91830970918930e+004	(6.54971536614127e+001dB,-1.61515601868108e+002°)
7.07945784384131e+004	(6.55580407518129e+001dB,-1.61646461712909e+002°)
7.24435960074983e+004	(6.56181068478575e+001dB,-1.61784856653904e+002°)
7.41310241300911e+004	(6.56773111563761e+001dB,-1.61930515665099e+002°)
7.58577575029177e+004	(6.57356154910517e+001dB,-1.62083157504997e+002°)
7.76247116628685e+004	(6.57929843337146e+001dB,-1.62242491948697e+002°)
7.94328234724274e+004	(6.58493848824866e+001dB,-1.62408221045317e+002°)
8.12830516164092e+004	(6.59047870835782e+001dB,-1.62580040365876e+002°)
8.31763771102663e+004	(6.59591636479504e+001dB,-1.62757640242593e+002°)
8.51138038202369e+004	(6.60124900558767e+001dB,-1.62940707004727e+002°)
8.70963589956073e+004	(6.60647445446394e+001dB,-1.63128924174316e+002°)
8.91250938133737e+004	(6.61159080862593e+001dB,-1.63321973647006e+002°)
9.12010839355901e+004	(6.61659643495344e+001dB,-1.63519536820509e+002°)
9.33254300796982e+004	(6.62148996529972e+001dB,-1.63721295692846e+002°)
9.54992586021427e+004	(6.62627029058574e+001dB,-1.63926933906614e+002°)
9.77237220955802e+004	(6.63093655384392e+001dB,-1.64136137737141e+002°)
9.99999999999991e+004	(6.63548814248293e+001dB,-1.64348597030363e+002°)
1.02329299228074e+005	(6.63992467971229e+001dB,-1.64564006074782e+002°)
1.04712854805089e+005	(6.64424601511517e+001dB,-1.64782064413091e+002°)
1.07151930523760e+005	(6.64845221486280e+001dB,-1.65002477588052e+002°)
1.09647819614317e+005	(6.65254355117281e+001dB,-1.65224957821778e+002°)
1.12201845430195e+005	(6.65652049151412e+001dB,-1.65449224632987e+002°)
1.14815362149687e+005	(6.66038368741338e+001dB,-1.65675005381514e+002°)
1.17489755493952e+005	(6.66413396299427e+001dB,-1.65902035744100e+002°)
1.20226443461740e+005	(6.66777230351463e+001dB,-1.66130060140860e+002°)
1.23026877081237e+005	(6.67129984359633e+001dB,-1.66358832076923e+002°)
1.25892541179416e+005	(6.67471785572563e+001dB,-1.66588114439389e+002°)
1.28824955169312e+005	(6.67802773862062e+001dB,-1.66817679725780e+002°)
1.31825673855639e+005	(6.68123100584883e+001dB,-1.67047310214072e+002°)
1.34896288259164e+005	(6.68432927462253e+001dB,-1.67276798094593e+002°)
1.38038426460287e+005	(6.68732425483609e+001dB,-1.67505945522088e+002°)
1.41253754462274e+005	(6.69021773842790e+001dB,-1.67734564653355e+002°)
1.44543977074591e+005	(6.69301158902560e+001dB,-1.67962477611375e+002°)
1.47910838816819e+005	(6.69570773202723e+001dB,-1.68189516425148e+002°)
1.51356124843619e+005	(6.69830814506241e+001dB,-1.68415522931289e+002°)
1.54881661891247e+005	(6.70081484885562e+001dB,-1.68640348628178e+002°)
1.58489319246110e+005	(6.70322989857209e+001dB,-1.68863854514993e+002°)
1.62181009735891e+005	(6.70555537556865e+001dB,-1.69085910891795e+002°)
1.65958690743754e+005	(6.70779337968036e+001dB,-1.69306397140023e+002°)
1.69824365246173e+005	(6.70994602190066e+001dB,-1.69525201483189e+002°)
1.73780082874936e+005	(6.71201541759689e+001dB,-1.69742220718253e+002°)
1.77827941003890e+005	(6.71400368014728e+001dB,-1.69957359947235e+002°)
1.81970085860996e+005	(6.71591291506488e+001dB,-1.70170532280198e+002°)
1.86208713666285e+005	(6.71774521457657e+001dB,-1.70381658538621e+002°)
1.90546071796323e+005	(6.71950265263919e+001dB,-1.70590666943173e+002°)
1.94984459975802e+005	(6.72118728040922e+001dB,-1.70797492801962e+002°)
1.99526231496886e+005	(6.72280112207726e+001dB,-1.71002078181029e+002°)
2.04173794466951e+005	(6.72434617118664e+001dB,-1.71204371595119e+002°)
2.08929613085402e+005	(6.72582438727438e+001dB,-1.71404327669902e+002°)
2.13796208950221e+005	(6.72723769292386e+001dB,-1.71601906827804e+002°)
2.18776162394953e+005	(6.72858797114968e+001dB,-1.71797074962574e+002°)
2.23872113856832e+005	(6.72987706314197e+001dB,-1.71989803121093e+002°)
2.29086765276775e+005	(6.73110676629718e+001dB,-1.72180067189097e+002°)
2.34422881531990e+005	(6.73227883260770e+001dB,-1.72367847579741e+002°)
2.39883291901946e+005	(6.73339496728060e+001dB,-1.72553128931084e+002°)
2.45470891568500e+005	(6.73445682766782e+001dB,-1.72735899807644e+002°)
2.51188643150955e+005	(6.73546602240902e+001dB,-1.72916152409088e+002°)
2.57039578276884e+005	(6.73642411086096e+001dB,-1.73093882286041e+002°)
2.63026799189535e+005	(6.73733260271568e+001dB,-1.73269088063828e+002°)
2.69153480392689e+005	(6.73819295784873e+001dB,-1.73441771175747e+002°)
2.75422870333814e+005	(6.73900658633011e+001dB,-1.73611935602168e+002°)
2.81838293126442e+005	(6.73977484866274e+001dB,-1.73779587619441e+002°)
2.88403150312657e+005	(6.74049905616728e+001dB,-1.73944735556909e+002°)
2.95120922666635e+005	(6.74118047150796e+001dB,-1.74107389563931e+002°)
3.01995172040198e+005	(6.74182030942314e+001dB,-1.74267561382037e+002°)
3.09029543251356e+005	(6.74241973752387e+001dB,-1.74425264131722e+002°)
3.16227766016834e+005	(6.74297987729778e+001dB,-1.74580512101523e+002°)
3.23593656929625e+005	(6.74350180518075e+001dB,-1.74733320551088e+002°)
3.31131121482587e+005	(6.74398655376275e+001dB,-1.74883705520370e+002°)
3.38844156139199e+005	(6.74443511309631e+001dB,-1.75031683649009e+002°)
3.46736850452528e+005	(6.74484843214335e+001dB,-1.75177272002708e+002°)
3.54813389233571e+005	(6.74522742025475e+001dB,-1.75320487910793e+002°)
3.63078054770097e+005	(6.74557294877525e+001dB,-1.75461348810989e+002°)
3.71535229097168e+005	(6.74588585276489e+001dB,-1.75599872103959e+002°)
