Freq.	V(input)/I(R1666)
4.36515832240165e+001	(6.51065236161733e+001dB,1.79995381127338e+002°)
4.46683592150962e+001	(6.51065236149024e+001dB,1.79995486315799e+002°)
4.57088189614874e+001	(6.51065236136887e+001dB,1.79995589111046e+002°)
4.67735141287197e+001	(6.51065236125297e+001dB,1.79995689567580e+002°)
4.78630092322638e+001	(6.51065236114228e+001dB,1.79995787738667e+002°)
4.89778819368445e+001	(6.51065236103657e+001dB,1.79995883676357e+002°)
5.01187233627271e+001	(6.51065236093563e+001dB,1.79995977431517e+002°)
5.12861383991364e+001	(6.51065236083922e+001dB,1.79996069053859e+002°)
5.24807460249772e+001	(6.51065236074716e+001dB,1.79996158591961e+002°)
5.37031796370252e+001	(6.51065236065923e+001dB,1.79996246093297e+002°)
5.49540873857624e+001	(6.51065236057527e+001dB,1.79996331604263e+002°)
5.62341325190348e+001	(6.51065236049508e+001dB,1.79996415170197e+002°)
5.75439937337156e+001	(6.51065236041851e+001dB,1.79996496835406e+002°)
5.88843655355588e+001	(6.51065236034537e+001dB,1.79996576643191e+002°)
6.02559586074357e+001	(6.51065236027553e+001dB,1.79996654635867e+002°)
6.16595001861481e+001	(6.51065236020884e+001dB,1.79996730854787e+002°)
6.30957344480192e+001	(6.51065236014515e+001dB,1.79996805340363e+002°)
6.45654229034654e+001	(6.51065236008432e+001dB,1.79996878132088e+002°)
6.60693448007595e+001	(6.51065236002623e+001dB,1.79996949268557e+002°)
6.76082975391980e+001	(6.51065235997075e+001dB,1.79997018787488e+002°)
6.91830970918935e+001	(6.51065235991778e+001dB,1.79997086725741e+002°)
7.07945784384136e+001	(6.51065235986718e+001dB,1.79997153119337e+002°)
7.24435960074988e+001	(6.51065235981886e+001dB,1.79997218003479e+002°)
7.41310241300916e+001	(6.51065235977272e+001dB,1.79997281412570e+002°)
7.58577575029182e+001	(6.51065235972866e+001dB,1.79997343380230e+002°)
7.76247116628690e+001	(6.51065235968658e+001dB,1.79997403939315e+002°)
7.94328234724279e+001	(6.51065235964639e+001dB,1.79997463121935e+002°)
8.12830516164097e+001	(6.51065235960801e+001dB,1.79997520959467e+002°)
8.31763771102669e+001	(6.51065235957136e+001dB,1.79997577482580e+002°)
8.51138038202374e+001	(6.51065235953635e+001dB,1.79997632721242e+002°)
8.70963589956078e+001	(6.51065235950293e+001dB,1.79997686704742e+002°)
8.91250938133743e+001	(6.51065235947100e+001dB,1.79997739461702e+002°)
9.12010839355907e+001	(6.51065235944052e+001dB,1.79997791020094e+002°)
9.33254300796988e+001	(6.51065235941141e+001dB,1.79997841407256e+002°)
9.54992586021433e+001	(6.51065235938360e+001dB,1.79997890649904e+002°)
9.77237220955808e+001	(6.51065235935705e+001dB,1.79997938774146e+002°)
9.99999999999997e+001	(6.51065235933169e+001dB,1.79997985805499e+002°)
1.02329299228075e+002	(6.51065235930748e+001dB,1.79998031768900e+002°)
1.04712854805090e+002	(6.51065235928435e+001dB,1.79998076688718e+002°)
1.07151930523760e+002	(6.51065235926227e+001dB,1.79998120588771e+002°)
1.09647819614318e+002	(6.51065235924118e+001dB,1.79998163492336e+002°)
1.12201845430196e+002	(6.51065235922104e+001dB,1.79998205422160e+002°)
1.14815362149688e+002	(6.51065235920180e+001dB,1.79998246400475e+002°)
1.17489755493953e+002	(6.51065235918343e+001dB,1.79998286449008e+002°)
1.20226443461741e+002	(6.51065235916589e+001dB,1.79998325588994e+002°)
1.23026877081238e+002	(6.51065235914914e+001dB,1.79998363841185e+002°)
1.25892541179416e+002	(6.51065235913314e+001dB,1.79998401225862e+002°)
1.28824955169313e+002	(6.51065235911786e+001dB,1.79998437762849e+002°)
1.31825673855640e+002	(6.51065235910327e+001dB,1.79998473471517e+002°)
1.34896288259165e+002	(6.51065235908934e+001dB,1.79998508370799e+002°)
1.38038426460288e+002	(6.51065235907603e+001dB,1.79998542479200e+002°)
1.41253754462275e+002	(6.51065235906332e+001dB,1.79998575814804e+002°)
1.44543977074592e+002	(6.51065235905118e+001dB,1.79998608395286e+002°)
1.47910838816820e+002	(6.51065235903960e+001dB,1.79998640237921e+002°)
1.51356124843620e+002	(6.51065235902853e+001dB,1.79998671359592e+002°)
1.54881661891248e+002	(6.51065235901796e+001dB,1.79998701776800e+002°)
1.58489319246111e+002	(6.51065235900787e+001dB,1.79998731505673e+002°)
1.62181009735892e+002	(6.51065235899823e+001dB,1.79998760561974e+002°)
1.65958690743755e+002	(6.51065235898902e+001dB,1.79998788961108e+002°)
1.69824365246174e+002	(6.51065235898023e+001dB,1.79998816718133e+002°)
1.73780082874937e+002	(6.51065235897183e+001dB,1.79998843847767e+002°)
1.77827941003892e+002	(6.51065235896382e+001dB,1.79998870364393e+002°)
1.81970085860998e+002	(6.51065235895616e+001dB,1.79998896282072e+002°)
1.86208713666286e+002	(6.51065235894885e+001dB,1.79998921614545e+002°)
1.90546071796324e+002	(6.51065235894187e+001dB,1.79998946375243e+002°)
1.94984459975804e+002	(6.51065235893520e+001dB,1.79998970577296e+002°)
1.99526231496887e+002	(6.51065235892883e+001dB,1.79998994233535e+002°)
2.04173794466952e+002	(6.51065235892275e+001dB,1.79999017356504e+002°)
2.08929613085403e+002	(6.51065235891694e+001dB,1.79999039958462e+002°)
2.13796208950222e+002	(6.51065235891140e+001dB,1.79999062051393e+002°)
2.18776162394954e+002	(6.51065235890610e+001dB,1.79999083647011e+002°)
2.23872113856833e+002	(6.51065235890104e+001dB,1.79999104756767e+002°)
2.29086765276776e+002	(6.51065235889621e+001dB,1.79999125391853e+002°)
2.34422881531991e+002	(6.51065235889160e+001dB,1.79999145563211e+002°)
2.39883291901948e+002	(6.51065235888720e+001dB,1.79999165281534e+002°)
2.45470891568502e+002	(6.51065235888299e+001dB,1.79999184557279e+002°)
2.51188643150957e+002	(6.51065235887897e+001dB,1.79999203400665e+002°)
2.57039578276885e+002	(6.51065235887514e+001dB,1.79999221821684e+002°)
2.63026799189537e+002	(6.51065235887148e+001dB,1.79999239830103e+002°)
2.69153480392690e+002	(6.51065235886798e+001dB,1.79999257435469e+002°)
2.75422870333816e+002	(6.51065235886464e+001dB,1.79999274647118e+002°)
2.81838293126444e+002	(6.51065235886145e+001dB,1.79999291474175e+002°)
2.88403150312659e+002	(6.51065235885841e+001dB,1.79999307925562e+002°)
2.95120922666637e+002	(6.51065235885550e+001dB,1.79999324010002e+002°)
3.01995172040200e+002	(6.51065235885272e+001dB,1.79999339736023e+002°)
3.09029543251358e+002	(6.51065235885007e+001dB,1.79999355111964e+002°)
3.16227766016837e+002	(6.51065235884754e+001dB,1.79999370145976e+002°)
3.23593656929627e+002	(6.51065235884512e+001dB,1.79999384846032e+002°)
3.31131121482590e+002	(6.51065235884281e+001dB,1.79999399219925e+002°)
3.38844156139201e+002	(6.51065235884061e+001dB,1.79999413275276e+002°)
3.46736850452530e+002	(6.51065235883851e+001dB,1.79999427019538e+002°)
3.54813389233574e+002	(6.51065235883650e+001dB,1.79999440459998e+002°)
3.63078054770100e+002	(6.51065235883458e+001dB,1.79999453603783e+002°)
3.71535229097171e+002	(6.51065235883275e+001dB,1.79999466457861e+002°)
3.80189396320559e+002	(6.51065235883100e+001dB,1.79999479029048e+002°)
3.89045144994279e+002	(6.51065235882933e+001dB,1.79999491324009e+002°)
3.98107170553495e+002	(6.51065235882774e+001dB,1.79999503349264e+002°)
4.07380277804111e+002	(6.51065235882621e+001dB,1.79999515111188e+002°)
4.16869383470333e+002	(6.51065235882476e+001dB,1.79999526616017e+002°)
4.26579518801591e+002	(6.51065235882338e+001dB,1.79999537869852e+002°)
4.36515832240164e+002	(6.51065235882205e+001dB,1.79999548878659e+002°)
4.46683592150961e+002	(6.51065235882079e+001dB,1.79999559648276e+002°)
4.57088189614873e+002	(6.51065235881959e+001dB,1.79999570184413e+002°)
4.67735141287196e+002	(6.51065235881844e+001dB,1.79999580492655e+002°)
4.78630092322636e+002	(6.51065235881734e+001dB,1.79999590578470e+002°)
4.89778819368444e+002	(6.51065235881629e+001dB,1.79999600447203e+002°)
5.01187233627270e+002	(6.51065235881529e+001dB,1.79999610104089e+002°)
5.12861383991362e+002	(6.51065235881434e+001dB,1.79999619554246e+002°)
5.24807460249770e+002	(6.51065235881343e+001dB,1.79999628802686e+002°)
5.37031796370250e+002	(6.51065235881256e+001dB,1.79999637854313e+002°)
5.49540873857622e+002	(6.51065235881173e+001dB,1.79999646713924e+002°)
5.62341325190346e+002	(6.51065235881095e+001dB,1.79999655386219e+002°)
5.75439937337154e+002	(6.51065235881019e+001dB,1.79999663875796e+002°)
5.88843655355586e+002	(6.51065235880948e+001dB,1.79999672187154e+002°)
6.02559586074355e+002	(6.51065235880879e+001dB,1.79999680324702e+002°)
6.16595001861479e+002	(6.51065235880814e+001dB,1.79999688292754e+002°)
6.30957344480190e+002	(6.51065235880752e+001dB,1.79999696095535e+002°)
6.45654229034652e+002	(6.51065235880693e+001dB,1.79999703737181e+002°)
6.60693448007592e+002	(6.51065235880637e+001dB,1.79999711221745e+002°)
6.76082975391978e+002	(6.51065235880583e+001dB,1.79999718553195e+002°)
6.91830970918933e+002	(6.51065235880532e+001dB,1.79999725735418e+002°)
7.07945784384134e+002	(6.51065235880483e+001dB,1.79999732772222e+002°)
7.24435960074986e+002	(6.51065235880437e+001dB,1.79999739667339e+002°)
7.41310241300914e+002	(6.51065235880393e+001dB,1.79999746424423e+002°)
7.58577575029180e+002	(6.51065235880352e+001dB,1.79999753047059e+002°)
7.76247116628688e+002	(6.51065235880312e+001dB,1.79999759538757e+002°)
7.94328234724277e+002	(6.51065235880275e+001dB,1.79999765902959e+002°)
8.12830516164095e+002	(6.51065235880239e+001dB,1.79999772143040e+002°)
8.31763771102666e+002	(6.51065235880205e+001dB,1.79999778262308e+002°)
8.51138038202372e+002	(6.51065235880173e+001dB,1.79999784264008e+002°)
8.70963589956076e+002	(6.51065235880143e+001dB,1.79999790151322e+002°)
8.91250938133741e+002	(6.51065235880114e+001dB,1.79999795927371e+002°)
9.12010839355905e+002	(6.51065235880087e+001dB,1.79999801595218e+002°)
9.33254300796986e+002	(6.51065235880061e+001dB,1.79999807157869e+002°)
9.54992586021431e+002	(6.51065235880037e+001dB,1.79999812618272e+002°)
9.77237220955805e+002	(6.51065235880015e+001dB,1.79999817979322e+002°)
9.99999999999994e+002	(6.51065235879993e+001dB,1.79999823243863e+002°)
1.02329299228075e+003	(6.51065235879973e+001dB,1.79999828414685e+002°)
1.04712854805089e+003	(6.51065235879955e+001dB,1.79999833494531e+002°)
1.07151930523760e+003	(6.51065235879937e+001dB,1.79999838486093e+002°)
1.09647819614318e+003	(6.51065235879921e+001dB,1.79999843392019e+002°)
1.12201845430196e+003	(6.51065235879906e+001dB,1.79999848214909e+002°)
1.14815362149688e+003	(6.51065235879892e+001dB,1.79999852957320e+002°)
1.17489755493952e+003	(6.51065235879880e+001dB,1.79999857621767e+002°)
1.20226443461741e+003	(6.51065235879868e+001dB,1.79999862210724e+002°)
1.23026877081237e+003	(6.51065235879857e+001dB,1.79999866726623e+002°)
1.25892541179416e+003	(6.51065235879848e+001dB,1.79999871171858e+002°)
1.28824955169313e+003	(6.51065235879840e+001dB,1.79999875548787e+002°)
1.31825673855640e+003	(6.51065235879832e+001dB,1.79999879859731e+002°)
1.34896288259165e+003	(6.51065235879826e+001dB,1.79999884106974e+002°)
1.38038426460288e+003	(6.51065235879820e+001dB,1.79999888292770e+002°)
1.41253754462275e+003	(6.51065235879816e+001dB,1.79999892419336e+002°)
1.44543977074592e+003	(6.51065235879812e+001dB,1.79999896488863e+002°)
1.47910838816820e+003	(6.51065235879809e+001dB,1.79999900503506e+002°)
1.51356124843620e+003	(6.51065235879808e+001dB,1.79999904465395e+002°)
1.54881661891247e+003	(6.51065235879807e+001dB,1.79999908376630e+002°)
1.58489319246110e+003	(6.51065235879807e+001dB,1.79999912239285e+002°)
1.62181009735892e+003	(6.51065235879808e+001dB,1.79999916055408e+002°)
1.65958690743755e+003	(6.51065235879810e+001dB,1.79999919827023e+002°)
1.69824365246173e+003	(6.51065235879813e+001dB,1.79999923556129e+002°)
1.73780082874936e+003	(6.51065235879817e+001dB,1.79999927244703e+002°)
1.77827941003891e+003	(6.51065235879822e+001dB,1.79999930894702e+002°)
1.81970085860997e+003	(6.51065235879828e+001dB,1.79999934508060e+002°)
1.86208713666286e+003	(6.51065235879835e+001dB,1.79999938086693e+002°)
1.90546071796323e+003	(6.51065235879843e+001dB,1.79999941632500e+002°)
1.94984459975803e+003	(6.51065235879852e+001dB,1.79999945147358e+002°)
1.99526231496887e+003	(6.51065235879862e+001dB,1.79999948633134e+002°)
2.04173794466952e+003	(6.51065235879873e+001dB,1.79999952091674e+002°)
2.08929613085403e+003	(6.51065235879885e+001dB,1.79999955524812e+002°)
2.13796208950222e+003	(6.51065235879898e+001dB,1.79999958934369e+002°)
2.18776162394954e+003	(6.51065235879912e+001dB,1.79999962322152e+002°)
2.23872113856832e+003	(6.51065235879928e+001dB,1.79999965689959e+002°)
2.29086765276776e+003	(6.51065235879944e+001dB,1.79999969039573e+002°)
2.34422881531991e+003	(6.51065235879962e+001dB,1.79999972372772e+002°)
2.39883291901947e+003	(6.51065235879982e+001dB,1.79999975691323e+002°)
2.45470891568501e+003	(6.51065235880002e+001dB,1.79999978996985e+002°)
2.51188643150956e+003	(6.51065235880024e+001dB,1.79999982291510e+002°)
2.57039578276885e+003	(6.51065235880047e+001dB,1.79999985576647e+002°)
2.63026799189536e+003	(6.51065235880072e+001dB,1.79999988854136e+002°)
2.69153480392690e+003	(6.51065235880098e+001dB,1.79999992125715e+002°)
2.75422870333815e+003	(6.51065235880126e+001dB,1.79999995393120e+002°)
2.81838293126443e+003	(6.51065235880155e+001dB,1.79999998658081e+002°)
2.88403150312659e+003	(6.51065235880186e+001dB,-1.79999998077668e+002°)
2.95120922666636e+003	(6.51065235880219e+001dB,-1.79999994812399e+002°)
3.01995172040199e+003	(6.51065235880253e+001dB,-1.79999991544379e+002°)
3.09029543251357e+003	(6.51065235880290e+001dB,-1.79999988271876e+002°)
3.16227766016836e+003	(6.51065235880328e+001dB,-1.79999984993154e+002°)
3.23593656929626e+003	(6.51065235880369e+001dB,-1.79999981706475e+002°)
3.31131121482589e+003	(6.51065235880411e+001dB,-1.79999978410097e+002°)
3.38844156139200e+003	(6.51065235880456e+001dB,-1.79999975102272e+002°)
3.46736850452529e+003	(6.51065235880503e+001dB,-1.79999971781245e+002°)
3.54813389233573e+003	(6.51065235880553e+001dB,-1.79999968445257e+002°)
3.63078054770099e+003	(6.51065235880605e+001dB,-1.79999965092537e+002°)
3.71535229097170e+003	(6.51065235880659e+001dB,-1.79999961721310e+002°)
3.80189396320558e+003	(6.51065235880717e+001dB,-1.79999958329786e+002°)
3.89045144994278e+003	(6.51065235880777e+001dB,-1.79999954916168e+002°)
3.98107170553494e+003	(6.51065235880841e+001dB,-1.79999951478647e+002°)
4.07380277804110e+003	(6.51065235880907e+001dB,-1.79999948015398e+002°)
4.16869383470332e+003	(6.51065235880977e+001dB,-1.79999944524587e+002°)
4.26579518801589e+003	(6.51065235881050e+001dB,-1.79999941004361e+002°)
4.36515832240162e+003	(6.51065235881127e+001dB,-1.79999937452856e+002°)
4.46683592150960e+003	(6.51065235881207e+001dB,-1.79999933868187e+002°)
4.57088189614871e+003	(6.51065235881291e+001dB,-1.79999930248454e+002°)
4.67735141287194e+003	(6.51065235881380e+001dB,-1.79999926591737e+002°)
4.78630092322634e+003	(6.51065235881473e+001dB,-1.79999922896099e+002°)
4.89778819368442e+003	(6.51065235881570e+001dB,-1.79999919159579e+002°)
5.01187233627268e+003	(6.51065235881672e+001dB,-1.79999915380196e+002°)
5.12861383991361e+003	(6.51065235881778e+001dB,-1.79999911555947e+002°)
5.24807460249768e+003	(6.51065235881890e+001dB,-1.79999907684803e+002°)
5.37031796370248e+003	(6.51065235882008e+001dB,-1.79999903764713e+002°)
5.49540873857620e+003	(6.51065235882130e+001dB,-1.79999899793597e+002°)
5.62341325190344e+003	(6.51065235882259e+001dB,-1.79999895769350e+002°)
5.75439937337152e+003	(6.51065235882394e+001dB,-1.79999891689839e+002°)
5.88843655355584e+003	(6.51065235882535e+001dB,-1.79999887552900e+002°)
6.02559586074353e+003	(6.51065235882683e+001dB,-1.79999883356341e+002°)
6.16595001861477e+003	(6.51065235882838e+001dB,-1.79999879097935e+002°)
6.30957344480188e+003	(6.51065235883001e+001dB,-1.79999874775424e+002°)
6.45654229034650e+003	(6.51065235883171e+001dB,-1.79999870386519e+002°)
6.60693448007590e+003	(6.51065235883349e+001dB,-1.79999865928890e+002°)
6.76082975391976e+003	(6.51065235883536e+001dB,-1.79999861400174e+002°)
6.91830970918931e+003	(6.51065235883731e+001dB,-1.79999856797971e+002°)
7.07945784384132e+003	(6.51065235883936e+001dB,-1.79999852119841e+002°)
7.24435960074984e+003	(6.51065235884151e+001dB,-1.79999847363301e+002°)
7.41310241300911e+003	(6.51065235884375e+001dB,-1.79999842525832e+002°)
7.58577575029177e+003	(6.51065235884610e+001dB,-1.79999837604868e+002°)
7.76247116628685e+003	(6.51065235884857e+001dB,-1.79999832597799e+002°)
7.94328234724275e+003	(6.51065235885115e+001dB,-1.79999827501971e+002°)
8.12830516164092e+003	(6.51065235885385e+001dB,-1.79999822314682e+002°)
8.31763771102664e+003	(6.51065235885668e+001dB,-1.79999817033182e+002°)
8.51138038202369e+003	(6.51065235885964e+001dB,-1.79999811654670e+002°)
8.70963589956073e+003	(6.51065235886275e+001dB,-1.79999806176294e+002°)
8.91250938133738e+003	(6.51065235886600e+001dB,-1.79999800595150e+002°)
9.12010839355902e+003	(6.51065235886940e+001dB,-1.79999794908278e+002°)
9.33254300796983e+003	(6.51065235887297e+001dB,-1.79999789112664e+002°)
9.54992586021428e+003	(6.51065235887670e+001dB,-1.79999783205233e+002°)
9.77237220955802e+003	(6.51065235888061e+001dB,-1.79999777182855e+002°)
9.99999999999991e+003	(6.51065235888470e+001dB,-1.79999771042336e+002°)
1.02329299228075e+004	(6.51065235888899e+001dB,-1.79999764780420e+002°)
1.04712854805089e+004	(6.51065235889348e+001dB,-1.79999758393786e+002°)
1.07151930523760e+004	(6.51065235889818e+001dB,-1.79999751879049e+002°)
1.09647819614318e+004	(6.51065235890310e+001dB,-1.79999745232754e+002°)
1.12201845430195e+004	(6.51065235890825e+001dB,-1.79999738451377e+002°)
1.14815362149687e+004	(6.51065235891365e+001dB,-1.79999731531323e+002°)
1.17489755493952e+004	(6.51065235891930e+001dB,-1.79999724468922e+002°)
1.20226443461740e+004	(6.51065235892522e+001dB,-1.79999717260430e+002°)
1.23026877081237e+004	(6.51065235893142e+001dB,-1.79999709902025e+002°)
1.25892541179416e+004	(6.51065235893791e+001dB,-1.79999702389805e+002°)
1.28824955169312e+004	(6.51065235894471e+001dB,-1.79999694719787e+002°)
1.31825673855640e+004	(6.51065235895182e+001dB,-1.79999686887903e+002°)
1.34896288259164e+004	(6.51065235895928e+001dB,-1.79999678890002e+002°)
1.38038426460287e+004	(6.51065235896708e+001dB,-1.79999670721843e+002°)
1.41253754462274e+004	(6.51065235897525e+001dB,-1.79999662379095e+002°)
1.44543977074591e+004	(6.51065235898381e+001dB,-1.79999653857333e+002°)
1.47910838816819e+004	(6.51065235899277e+001dB,-1.79999645152041e+002°)
1.51356124843619e+004	(6.51065235900215e+001dB,-1.79999636258601e+002°)
1.54881661891247e+004	(6.51065235901197e+001dB,-1.79999627172298e+002°)
1.58489319246110e+004	(6.51065235902226e+001dB,-1.79999617888315e+002°)
1.62181009735891e+004	(6.51065235903304e+001dB,-1.79999608401729e+002°)
1.65958690743755e+004	(6.51065235904432e+001dB,-1.79999598707510e+002°)
1.69824365246173e+004	(6.51065235905613e+001dB,-1.79999588800517e+002°)
1.73780082874936e+004	(6.51065235906850e+001dB,-1.79999578675498e+002°)
1.77827941003891e+004	(6.51065235908145e+001dB,-1.79999568327084e+002°)
1.81970085860997e+004	(6.51065235909501e+001dB,-1.79999557749787e+002°)
1.86208713666285e+004	(6.51065235910922e+001dB,-1.79999546938000e+002°)
1.90546071796323e+004	(6.51065235912409e+001dB,-1.79999535885989e+002°)
1.94984459975803e+004	(6.51065235913966e+001dB,-1.79999524587894e+002°)
1.99526231496886e+004	(6.51065235915597e+001dB,-1.79999513037725e+002°)
2.04173794466951e+004	(6.51065235917305e+001dB,-1.79999501229358e+002°)
2.08929613085402e+004	(6.51065235919093e+001dB,-1.79999489156530e+002°)
2.13796208950221e+004	(6.51065235920965e+001dB,-1.79999476812840e+002°)
2.18776162394953e+004	(6.51065235922926e+001dB,-1.79999464191744e+002°)
2.23872113856832e+004	(6.51065235924979e+001dB,-1.79999451286548e+002°)
2.29086765276775e+004	(6.51065235927129e+001dB,-1.79999438090411e+002°)
2.34422881531990e+004	(6.51065235929380e+001dB,-1.79999424596334e+002°)
2.39883291901947e+004	(6.51065235931737e+001dB,-1.79999410797162e+002°)
2.45470891568501e+004	(6.51065235934206e+001dB,-1.79999396685578e+002°)
2.51188643150956e+004	(6.51065235936791e+001dB,-1.79999382254100e+002°)
2.57039578276884e+004	(6.51065235939497e+001dB,-1.79999367495075e+002°)
2.63026799189536e+004	(6.51065235942332e+001dB,-1.79999352400677e+002°)
2.69153480392689e+004	(6.51065235945300e+001dB,-1.79999336962901e+002°)
2.75422870333814e+004	(6.51065235948407e+001dB,-1.79999321173563e+002°)
2.81838293126443e+004	(6.51065235951662e+001dB,-1.79999305024288e+002°)
2.88403150312658e+004	(6.51065235955070e+001dB,-1.79999288506515e+002°)
2.95120922666636e+004	(6.51065235958638e+001dB,-1.79999271611483e+002°)
3.01995172040199e+004	(6.51065235962375e+001dB,-1.79999254330233e+002°)
3.09029543251356e+004	(6.51065235966287e+001dB,-1.79999236653603e+002°)
3.16227766016835e+004	(6.51065235970385e+001dB,-1.79999218572218e+002°)
3.23593656929625e+004	(6.51065235974675e+001dB,-1.79999200076489e+002°)
3.31131121482588e+004	(6.51065235979168e+001dB,-1.79999181156610e+002°)
3.38844156139199e+004	(6.51065235983873e+001dB,-1.79999161802546e+002°)
3.46736850452528e+004	(6.51065235988799e+001dB,-1.79999142004034e+002°)
3.54813389233572e+004	(6.51065235993958e+001dB,-1.79999121750576e+002°)
3.63078054770098e+004	(6.51065235999360e+001dB,-1.79999101031430e+002°)
3.71535229097169e+004	(6.51065236005017e+001dB,-1.79999079835609e+002°)
3.80189396320557e+004	(6.51065236010940e+001dB,-1.79999058151873e+002°)
3.89045144994277e+004	(6.51065236017143e+001dB,-1.79999035968722e+002°)
3.98107170553493e+004	(6.51065236023638e+001dB,-1.79999013274392e+002°)
4.07380277804108e+004	(6.51065236030440e+001dB,-1.79998990056847e+002°)
4.16869383470331e+004	(6.51065236037562e+001dB,-1.79998966303775e+002°)
4.26579518801588e+004	(6.51065236045021e+001dB,-1.79998942002579e+002°)
