Freq.	V(output)/V(input)
1.94984459975803e+004	(2.17735529220826e+001dB,-1.03084424344207e+002°)
1.99526231496887e+004	(2.19707052384625e+001dB,-1.03390252171539e+002°)
2.04173794466951e+004	(2.21677180355010e+001dB,-1.03703273421500e+002°)
2.08929613085402e+004	(2.23645842388749e+001dB,-1.04023659977092e+002°)
2.13796208950222e+004	(2.25612963947242e+001dB,-1.04351587954571e+002°)
2.18776162394954e+004	(2.27578466476121e+001dB,-1.04687237808930e+002°)
2.23872113856832e+004	(2.29542267170889e+001dB,-1.05030794441205e+002°)
2.29086765276776e+004	(2.31504278727675e+001dB,-1.05382447307473e+002°)
2.34422881531990e+004	(2.33464409078098e+001dB,-1.05742390529368e+002°)
2.39883291901947e+004	(2.35422561107183e+001dB,-1.06110823005927e+002°)
2.45470891568501e+004	(2.37378632353189e+001dB,-1.06487948526524e+002°)
2.51188643150956e+004	(2.39332514688169e+001dB,-1.06873975884604e+002°)
2.57039578276884e+004	(2.41284093977958e+001dB,-1.07269118991887e+002°)
2.63026799189536e+004	(2.43233249720262e+001dB,-1.07673596992662e+002°)
2.69153480392689e+004	(2.45179854659408e+001dB,-1.08087634377692e+002°)
2.75422870333814e+004	(2.47123774376239e+001dB,-1.08511461097230e+002°)
2.81838293126443e+004	(2.49064866851573e+001dB,-1.08945312672517e+002°)
2.88403150312658e+004	(2.51002982001531e+001dB,-1.09389430305071e+002°)
2.95120922666636e+004	(2.52937961182988e+001dB,-1.09844060982965e+002°)
3.01995172040199e+004	(2.54869636667298e+001dB,-1.10309457583180e+002°)
3.09029543251357e+004	(2.56797831080357e+001dB,-1.10785878968983e+002°)
3.16227766016835e+004	(2.58722356807021e+001dB,-1.11273590081152e+002°)
3.23593656929626e+004	(2.60643015357779e+001dB,-1.11772862021711e+002°)
3.31131121482588e+004	(2.62559596695564e+001dB,-1.12283972128649e+002°)
3.38844156139200e+004	(2.64471878520488e+001dB,-1.12807204039933e+002°)
3.46736850452529e+004	(2.66379625510267e+001dB,-1.13342847744878e+002°)
3.54813389233573e+004	(2.68282588514075e+001dB,-1.13891199620745e+002°)
3.63078054770098e+004	(2.70180503697544e+001dB,-1.14452562452142e+002°)
3.71535229097169e+004	(2.72073091636660e+001dB,-1.15027245430554e+002°)
3.80189396320558e+004	(2.73960056358342e+001dB,-1.15615564131015e+002°)
3.89045144994277e+004	(2.75841084325581e+001dB,-1.16217840462589e+002°)
3.98107170553494e+004	(2.77715843365134e+001dB,-1.16834402589002e+002°)
4.07380277804109e+004	(2.79583981535948e+001dB,-1.17465584815348e+002°)
4.16869383470332e+004	(2.81445125936723e+001dB,-1.18111727436394e+002°)
4.26579518801589e+004	(2.83298881451325e+001dB,-1.18773176541583e+002°)
4.36515832240162e+004	(2.85144829431148e+001dB,-1.19450283771323e+002°)
4.46683592150959e+004	(2.86982526313985e+001dB,-1.20143406018722e+002°)
4.57088189614871e+004	(2.88811502179577e+001dB,-1.20852905070338e+002°)
4.67735141287194e+004	(2.90631259242663e+001dB,-1.21579147179061e+002°)
4.78630092322634e+004	(2.92441270285245e+001dB,-1.22322502561628e+002°)
4.89778819368442e+004	(2.94240977030705e+001dB,-1.23083344812769e+002°)
5.01187233627268e+004	(2.96029788463621e+001dB,-1.23862050227421e+002°)
5.12861383991360e+004	(2.97807079100428e+001dB,-1.24658997021907e+002°)
5.24807460249768e+004	(2.99572187217621e+001dB,-1.25474564444496e+002°)
5.37031796370248e+004	(3.01324413045977e+001dB,-1.26309131765289e+002°)
5.49540873857620e+004	(3.03063016941240e+001dB,-1.27163077135007e+002°)
5.62341325190344e+004	(3.04787217543980e+001dB,-1.28036776301946e+002°)
5.75439937337152e+004	(3.06496189943848e+001dB,-1.28930601176219e+002°)
5.88843655355584e+004	(3.08189063866200e+001dB,-1.29844918230374e+002°)
6.02559586074352e+004	(3.09864921902144e+001dB,-1.30780086725648e+002°)
6.16595001861477e+004	(3.11522797806324e+001dB,-1.31736456753554e+002°)
6.30957344480187e+004	(3.13161674890349e+001dB,-1.32714367083161e+002°)
6.45654229034650e+004	(3.14780484543489e+001dB,-1.33714142805480e+002°)
