Freq.	V(output)/V(input)
1.00646806643832e+004	(1.61327513541228e+001dB,-9.00462104788896e+001°)
1.00669984095796e+004	(1.61347716558800e+001dB,-9.00462211230630e+001°)
1.00693166885180e+004	(1.61367919670362e+001dB,-9.00462317696895e+001°)
1.00716355013213e+004	(1.61388122875957e+001dB,-9.00462424187694e+001°)
1.00739548481125e+004	(1.61408326175629e+001dB,-9.00462530703035e+001°)
1.00762747290145e+004	(1.61428529569421e+001dB,-9.00462637242923e+001°)
1.00785951441503e+004	(1.61448733057378e+001dB,-9.00462743807364e+001°)
1.00809160936429e+004	(1.61468936639544e+001dB,-9.00462850396363e+001°)
1.00832375776155e+004	(1.61489140315961e+001dB,-9.00462957009926e+001°)
1.00855595961910e+004	(1.61509344086675e+001dB,-9.00463063648058e+001°)
1.00878821494927e+004	(1.61529547951729e+001dB,-9.00463170310766e+001°)
1.00902052376435e+004	(1.61549751911166e+001dB,-9.00463276998055e+001°)
1.00925288607668e+004	(1.61569955965031e+001dB,-9.00463383709930e+001°)
1.00948530189857e+004	(1.61590160113368e+001dB,-9.00463490446398e+001°)
1.00971777124234e+004	(1.61610364356221e+001dB,-9.00463597207464e+001°)
1.00995029412032e+004	(1.61630568693633e+001dB,-9.00463703993133e+001°)
1.01018287054483e+004	(1.61650773125648e+001dB,-9.00463810803411e+001°)
1.01041550052821e+004	(1.61670977652312e+001dB,-9.00463917638305e+001°)
1.01064818408279e+004	(1.61691182273667e+001dB,-9.00464024497820e+001°)
1.01088092122091e+004	(1.61711386989758e+001dB,-9.00464131381961e+001°)
1.01111371195490e+004	(1.61731591800628e+001dB,-9.00464238290734e+001°)
1.01134655629712e+004	(1.61751796706323e+001dB,-9.00464345224144e+001°)
1.01157945425990e+004	(1.61772001706886e+001dB,-9.00464452182199e+001°)
1.01181240585559e+004	(1.61792206802361e+001dB,-9.00464559164902e+001°)
1.01204541109654e+004	(1.61812411992792e+001dB,-9.00464666172260e+001°)
1.01227846999511e+004	(1.61832617278224e+001dB,-9.00464773204279e+001°)
1.01251158256365e+004	(1.61852822658700e+001dB,-9.00464880260964e+001°)
1.01274474881453e+004	(1.61873028134266e+001dB,-9.00464987342320e+001°)
1.01297796876010e+004	(1.61893233704965e+001dB,-9.00465094448355e+001°)
1.01321124241273e+004	(1.61913439370841e+001dB,-9.00465201579072e+001°)
1.01344456978479e+004	(1.61933645131940e+001dB,-9.00465308734479e+001°)
1.01367795088865e+004	(1.61953850988304e+001dB,-9.00465415914580e+001°)
1.01391138573668e+004	(1.61974056939979e+001dB,-9.00465523119382e+001°)
1.01414487434125e+004	(1.61994262987009e+001dB,-9.00465630348890e+001°)
1.01437841671476e+004	(1.62014469129438e+001dB,-9.00465737603109e+001°)
1.01461201286958e+004	(1.62034675367310e+001dB,-9.00465844882047e+001°)
1.01484566281809e+004	(1.62054881700671e+001dB,-9.00465952185707e+001°)
1.01507936657269e+004	(1.62075088129564e+001dB,-9.00466059514096e+001°)
1.01531312414576e+004	(1.62095294654033e+001dB,-9.00466166867220e+001°)
1.01554693554969e+004	(1.62115501274125e+001dB,-9.00466274245084e+001°)
1.01578080079690e+004	(1.62135707989882e+001dB,-9.00466381647694e+001°)
1.01601471989976e+004	(1.62155914801349e+001dB,-9.00466489075056e+001°)
1.01624869287069e+004	(1.62176121708572e+001dB,-9.00466596527176e+001°)
1.01648271972209e+004	(1.62196328711594e+001dB,-9.00466704004058e+001°)
1.01671680046637e+004	(1.62216535810460e+001dB,-9.00466811505710e+001°)
1.01695093511594e+004	(1.62236743005215e+001dB,-9.00466919032136e+001°)
1.01718512368321e+004	(1.62256950295903e+001dB,-9.00467026583342e+001°)
1.01741936618060e+004	(1.62277157682569e+001dB,-9.00467134159335e+001°)
1.01765366262053e+004	(1.62297365165258e+001dB,-9.00467241760119e+001°)
1.01788801301542e+004	(1.62317572744014e+001dB,-9.00467349385700e+001°)
1.01812241737769e+004	(1.62337780418882e+001dB,-9.00467457036085e+001°)
1.01835687571978e+004	(1.62357988189907e+001dB,-9.00467564711279e+001°)
1.01859138805411e+004	(1.62378196057134e+001dB,-9.00467672411288e+001°)
1.01882595439312e+004	(1.62398404020606e+001dB,-9.00467780136116e+001°)
1.01906057474925e+004	(1.62418612080370e+001dB,-9.00467887885771e+001°)
1.01929524913492e+004	(1.62438820236470e+001dB,-9.00467995660258e+001°)
1.01952997756260e+004	(1.62459028488951e+001dB,-9.00468103459583e+001°)
1.01976476004471e+004	(1.62479236837857e+001dB,-9.00468211283750e+001°)
1.01999959659371e+004	(1.62499445283233e+001dB,-9.00468319132767e+001°)
1.02023448722206e+004	(1.62519653825125e+001dB,-9.00468427006639e+001°)
1.02046943194219e+004	(1.62539862463578e+001dB,-9.00468534905371e+001°)
1.02070443076658e+004	(1.62560071198635e+001dB,-9.00468642828969e+001°)
1.02093948370767e+004	(1.62580280030343e+001dB,-9.00468750777439e+001°)
1.02117459077794e+004	(1.62600488958746e+001dB,-9.00468858750788e+001°)
1.02140975198984e+004	(1.62620697983889e+001dB,-9.00468966749019e+001°)
1.02164496735585e+004	(1.62640907105818e+001dB,-9.00469074772140e+001°)
1.02188023688843e+004	(1.62661116324577e+001dB,-9.00469182820155e+001°)
1.02211556060007e+004	(1.62681325640210e+001dB,-9.00469290893072e+001°)
1.02235093850322e+004	(1.62701535052765e+001dB,-9.00469398990895e+001°)
1.02258637061039e+004	(1.62721744562285e+001dB,-9.00469507113630e+001°)
1.02282185693404e+004	(1.62741954168816e+001dB,-9.00469615261283e+001°)
1.02305739748666e+004	(1.62762163872402e+001dB,-9.00469723433860e+001°)
1.02329299228075e+004	(1.62782373673090e+001dB,-9.00469831631366e+001°)
1.02352864132878e+004	(1.62802583570924e+001dB,-9.00469939853807e+001°)
1.02376434464327e+004	(1.62822793565949e+001dB,-9.00470048101190e+001°)
1.02400010223669e+004	(1.62843003658211e+001dB,-9.00470156373519e+001°)
1.02423591412156e+004	(1.62863213847755e+001dB,-9.00470264670800e+001°)
1.02447178031037e+004	(1.62883424134626e+001dB,-9.00470372993040e+001°)
1.02470770081564e+004	(1.62903634518869e+001dB,-9.00470481340244e+001°)
1.02494367564986e+004	(1.62923845000530e+001dB,-9.00470589712418e+001°)
1.02517970482555e+004	(1.62944055579655e+001dB,-9.00470698109567e+001°)
1.02541578835522e+004	(1.62964266256288e+001dB,-9.00470806531698e+001°)
1.02565192625140e+004	(1.62984477030475e+001dB,-9.00470914978815e+001°)
1.02588811852659e+004	(1.63004687902261e+001dB,-9.00471023450926e+001°)
1.02612436519333e+004	(1.63024898871692e+001dB,-9.00471131948034e+001°)
1.02636066626414e+004	(1.63045109938814e+001dB,-9.00471240470148e+001°)
1.02659702175155e+004	(1.63065321103670e+001dB,-9.00471349017271e+001°)
1.02683343166808e+004	(1.63085532366309e+001dB,-9.00471457589411e+001°)
1.02706989602627e+004	(1.63105743726774e+001dB,-9.00471566186572e+001°)
1.02730641483867e+004	(1.63125955185111e+001dB,-9.00471674808760e+001°)
1.02754298811780e+004	(1.63146166741366e+001dB,-9.00471783455982e+001°)
1.02777961587622e+004	(1.63166378395584e+001dB,-9.00471892128243e+001°)
1.02801629812646e+004	(1.63186590147811e+001dB,-9.00472000825549e+001°)
1.02825303488109e+004	(1.63206801998093e+001dB,-9.00472109547905e+001°)
1.02848982615264e+004	(1.63227013946475e+001dB,-9.00472218295317e+001°)
1.02872667195367e+004	(1.63247225993004e+001dB,-9.00472327067792e+001°)
1.02896357229674e+004	(1.63267438137723e+001dB,-9.00472435865335e+001°)
1.02920052719442e+004	(1.63287650380680e+001dB,-9.00472544687951e+001°)
1.02943753665926e+004	(1.63307862721920e+001dB,-9.00472653535647e+001°)
1.02967460070382e+004	(1.63328075161489e+001dB,-9.00472762408428e+001°)
1.02991171934069e+004	(1.63348287699433e+001dB,-9.00472871306300e+001°)
1.03014889258243e+004	(1.63368500335796e+001dB,-9.00472980229270e+001°)
1.03038612044161e+004	(1.63388713070627e+001dB,-9.00473089177341e+001°)
1.03062340293081e+004	(1.63408925903969e+001dB,-9.00473198150521e+001°)
1.03086074006262e+004	(1.63429138835868e+001dB,-9.00473307148816e+001°)
1.03109813184961e+004	(1.63449351866372e+001dB,-9.00473416172231e+001°)
1.03133557830437e+004	(1.63469564995525e+001dB,-9.00473525220771e+001°)
1.03157307943950e+004	(1.63489778223374e+001dB,-9.00473634294443e+001°)
1.03181063526758e+004	(1.63509991549965e+001dB,-9.00473743393253e+001°)
1.03204824580121e+004	(1.63530204975343e+001dB,-9.00473852517205e+001°)
1.03228591105299e+004	(1.63550418499554e+001dB,-9.00473961666307e+001°)
1.03252363103551e+004	(1.63570632122645e+001dB,-9.00474070840564e+001°)
1.03276140576139e+004	(1.63590845844662e+001dB,-9.00474180039981e+001°)
1.03299923524322e+004	(1.63611059665650e+001dB,-9.00474289264565e+001°)
1.03323711949362e+004	(1.63631273585656e+001dB,-9.00474398514321e+001°)
1.03347505852520e+004	(1.63651487604725e+001dB,-9.00474507789256e+001°)
1.03371305235057e+004	(1.63671701722905e+001dB,-9.00474617089374e+001°)
1.03395110098236e+004	(1.63691915940240e+001dB,-9.00474726414682e+001°)
1.03418920443318e+004	(1.63712130256778e+001dB,-9.00474835765185e+001°)
1.03442736271566e+004	(1.63732344672564e+001dB,-9.00474945140890e+001°)
1.03466557584243e+004	(1.63752559187645e+001dB,-9.00475054541802e+001°)
1.03490384382611e+004	(1.63772773802066e+001dB,-9.00475163967927e+001°)
1.03514216667933e+004	(1.63792988515875e+001dB,-9.00475273419271e+001°)
1.03538054441474e+004	(1.63813203329117e+001dB,-9.00475382895839e+001°)
1.03561897704497e+004	(1.63833418241838e+001dB,-9.00475492397638e+001°)
1.03585746458267e+004	(1.63853633254086e+001dB,-9.00475601924672e+001°)
1.03609600704047e+004	(1.63873848365905e+001dB,-9.00475711476950e+001°)
1.03633460443103e+004	(1.63894063577344e+001dB,-9.00475821054475e+001°)
1.03657325676699e+004	(1.63914278888447e+001dB,-9.00475930657254e+001°)
1.03681196406101e+004	(1.63934494299262e+001dB,-9.00476040285292e+001°)
1.03705072632575e+004	(1.63954709809835e+001dB,-9.00476149938596e+001°)
1.03728954357386e+004	(1.63974925420212e+001dB,-9.00476259617171e+001°)
1.03752841581800e+004	(1.63995141130439e+001dB,-9.00476369321024e+001°)
1.03776734307084e+004	(1.64015356940564e+001dB,-9.00476479050159e+001°)
1.03800632534505e+004	(1.64035572850633e+001dB,-9.00476588804583e+001°)
1.03824536265330e+004	(1.64055788860692e+001dB,-9.00476698584301e+001°)
1.03848445500826e+004	(1.64076004970788e+001dB,-9.00476808389320e+001°)
1.03872360242261e+004	(1.64096221180967e+001dB,-9.00476918219645e+001°)
1.03896280490902e+004	(1.64116437491277e+001dB,-9.00477028075283e+001°)
1.03920206248019e+004	(1.64136653901762e+001dB,-9.00477137956238e+001°)
1.03944137514879e+004	(1.64156870412472e+001dB,-9.00477247862517e+001°)
1.03968074292751e+004	(1.64177087023451e+001dB,-9.00477357794125e+001°)
1.03992016582905e+004	(1.64197303734747e+001dB,-9.00477467751070e+001°)
1.04015964386609e+004	(1.64217520546406e+001dB,-9.00477577733355e+001°)
1.04039917705134e+004	(1.64237737458475e+001dB,-9.00477687740988e+001°)
1.04063876539749e+004	(1.64257954471002e+001dB,-9.00477797773974e+001°)
1.04087840891725e+004	(1.64278171584031e+001dB,-9.00477907832318e+001°)
1.04111810762333e+004	(1.64298388797611e+001dB,-9.00478017916028e+001°)
1.04135786152842e+004	(1.64318606111789e+001dB,-9.00478128025108e+001°)
1.04159767064525e+004	(1.64338823526610e+001dB,-9.00478238159564e+001°)
1.04183753498652e+004	(1.64359041042123e+001dB,-9.00478348319403e+001°)
1.04207745456496e+004	(1.64379258658373e+001dB,-9.00478458504630e+001°)
1.04231742939329e+004	(1.64399476375408e+001dB,-9.00478568715251e+001°)
1.04255745948422e+004	(1.64419694193274e+001dB,-9.00478678951272e+001°)
1.04279754485049e+004	(1.64439912112020e+001dB,-9.00478789212698e+001°)
1.04303768550482e+004	(1.64460130131690e+001dB,-9.00478899499537e+001°)
1.04327788145995e+004	(1.64480348252334e+001dB,-9.00479009811793e+001°)
1.04351813272861e+004	(1.64500566473997e+001dB,-9.00479120149472e+001°)
1.04375843932354e+004	(1.64520784796726e+001dB,-9.00479230512580e+001°)
1.04399880125747e+004	(1.64541003220569e+001dB,-9.00479340901123e+001°)
1.04423921854316e+004	(1.64561221745573e+001dB,-9.00479451315108e+001°)
1.04447969119335e+004	(1.64581440371785e+001dB,-9.00479561754539e+001°)
1.04472021922079e+004	(1.64601659099252e+001dB,-9.00479672219423e+001°)
1.04496080263822e+004	(1.64621877928021e+001dB,-9.00479782709765e+001°)
1.04520144145842e+004	(1.64642096858140e+001dB,-9.00479893225573e+001°)
1.04544213569413e+004	(1.64662315889655e+001dB,-9.00480003766850e+001°)
1.04568288535812e+004	(1.64682535022614e+001dB,-9.00480114333604e+001°)
1.04592369046315e+004	(1.64702754257063e+001dB,-9.00480224925839e+001°)
1.04616455102199e+004	(1.64722973593051e+001dB,-9.00480335543563e+001°)
1.04640546704741e+004	(1.64743193030625e+001dB,-9.00480446186780e+001°)
1.04664643855218e+004	(1.64763412569831e+001dB,-9.00480556855498e+001°)
1.04688746554908e+004	(1.64783632210718e+001dB,-9.00480667549721e+001°)
1.04712854805088e+004	(1.64803851953332e+001dB,-9.00480778269455e+001°)
1.04736968607038e+004	(1.64824071797720e+001dB,-9.00480889014707e+001°)
1.04761087962035e+004	(1.64844291743932e+001dB,-9.00480999785483e+001°)
1.04785212871358e+004	(1.64864511792013e+001dB,-9.00481110581787e+001°)
1.04809343336286e+004	(1.64884731942011e+001dB,-9.00481221403626e+001°)
1.04833479358099e+004	(1.64904952193973e+001dB,-9.00481332251007e+001°)
1.04857620938076e+004	(1.64925172547948e+001dB,-9.00481443123934e+001°)
1.04881768077497e+004	(1.64945393003982e+001dB,-9.00481554022414e+001°)
1.04905920777643e+004	(1.64965613562124e+001dB,-9.00481664946453e+001°)
1.04930079039794e+004	(1.64985834222420e+001dB,-9.00481775896057e+001°)
1.04954242865231e+004	(1.65006054984918e+001dB,-9.00481886871231e+001°)
1.04978412255234e+004	(1.65026275849667e+001dB,-9.00481997871981e+001°)
1.05002587211087e+004	(1.65046496816712e+001dB,-9.00482108898314e+001°)
1.05026767734069e+004	(1.65066717886103e+001dB,-9.00482219950234e+001°)
1.05050953825464e+004	(1.65086939057887e+001dB,-9.00482331027749e+001°)
1.05075145486553e+004	(1.65107160332111e+001dB,-9.00482442130864e+001°)
1.05099342718620e+004	(1.65127381708823e+001dB,-9.00482553259585e+001°)
1.05123545522947e+004	(1.65147603188071e+001dB,-9.00482664413918e+001°)
1.05147753900816e+004	(1.65167824769903e+001dB,-9.00482775593868e+001°)
1.05171967853513e+004	(1.65188046454366e+001dB,-9.00482886799442e+001°)
1.05196187382321e+004	(1.65208268241509e+001dB,-9.00482998030646e+001°)
1.05220412488523e+004	(1.65228490131378e+001dB,-9.00483109287485e+001°)
1.05244643173404e+004	(1.65248712124023e+001dB,-9.00483220569966e+001°)
1.05268879438249e+004	(1.65268934219490e+001dB,-9.00483331878093e+001°)
1.05293121284342e+004	(1.65289156417828e+001dB,-9.00483443211875e+001°)
1.05317368712970e+004	(1.65309378719084e+001dB,-9.00483554571315e+001°)
1.05341621725417e+004	(1.65329601123307e+001dB,-9.00483665956420e+001°)
1.05365880322970e+004	(1.65349823630545e+001dB,-9.00483777367197e+001°)
1.05390144506914e+004	(1.65370046240844e+001dB,-9.00483888803650e+001°)
1.05414414278537e+004	(1.65390268954254e+001dB,-9.00484000265786e+001°)
1.05438689639124e+004	(1.65410491770823e+001dB,-9.00484111753611e+001°)
1.05462970589963e+004	(1.65430714690598e+001dB,-9.00484223267131e+001°)
1.05487257132342e+004	(1.65450937713628e+001dB,-9.00484334806352e+001°)
1.05511549267547e+004	(1.65471160839960e+001dB,-9.00484446371279e+001°)
1.05535846996868e+004	(1.65491384069643e+001dB,-9.00484557961918e+001°)
1.05560150321591e+004	(1.65511607402726e+001dB,-9.00484669578276e+001°)
1.05584459243006e+004	(1.65531830839255e+001dB,-9.00484781220359e+001°)
1.05608773762402e+004	(1.65552054379279e+001dB,-9.00484892888171e+001°)
1.05633093881067e+004	(1.65572278022847e+001dB,-9.00485004581720e+001°)
1.05657419600291e+004	(1.65592501770007e+001dB,-9.00485116301012e+001°)
1.05681750921364e+004	(1.65612725620806e+001dB,-9.00485228046051e+001°)
1.05706087845576e+004	(1.65632949575294e+001dB,-9.00485339816845e+001°)
1.05730430374216e+004	(1.65653173633518e+001dB,-9.00485451613398e+001°)
1.05754778508577e+004	(1.65673397795527e+001dB,-9.00485563435718e+001°)
1.05779132249948e+004	(1.65693622061369e+001dB,-9.00485675283809e+001°)
1.05803491599621e+004	(1.65713846431093e+001dB,-9.00485787157679e+001°)
1.05827856558887e+004	(1.65734070904747e+001dB,-9.00485899057332e+001°)
1.05852227129039e+004	(1.65754295482379e+001dB,-9.00486010982775e+001°)
1.05876603311368e+004	(1.65774520164038e+001dB,-9.00486122934014e+001°)
1.05900985107166e+004	(1.65794744949772e+001dB,-9.00486234911055e+001°)
1.05925372517727e+004	(1.65814969839629e+001dB,-9.00486346913903e+001°)
1.05949765544343e+004	(1.65835194833659e+001dB,-9.00486458942565e+001°)
1.05974164188308e+004	(1.65855419931910e+001dB,-9.00486570997046e+001°)
1.05998568450915e+004	(1.65875645134430e+001dB,-9.00486683077353e+001°)
1.06022978333458e+004	(1.65895870441268e+001dB,-9.00486795183492e+001°)
1.06047393837231e+004	(1.65916095852472e+001dB,-9.00486907315468e+001°)
1.06071814963529e+004	(1.65936321368091e+001dB,-9.00487019473287e+001°)
1.06096241713647e+004	(1.65956546988174e+001dB,-9.00487131656956e+001°)
1.06120674088880e+004	(1.65976772712769e+001dB,-9.00487243866480e+001°)
1.06145112090522e+004	(1.65996998541926e+001dB,-9.00487356101866e+001°)
1.06169555719870e+004	(1.66017224475692e+001dB,-9.00487468363119e+001°)
1.06194004978220e+004	(1.66037450514116e+001dB,-9.00487580650245e+001°)
1.06218459866868e+004	(1.66057676657248e+001dB,-9.00487692963250e+001°)
1.06242920387111e+004	(1.66077902905136e+001dB,-9.00487805302140e+001°)
1.06267386540244e+004	(1.66098129257829e+001dB,-9.00487917666922e+001°)
1.06291858327567e+004	(1.66118355715375e+001dB,-9.00488030057601e+001°)
1.06316335750375e+004	(1.66138582277823e+001dB,-9.00488142474183e+001°)
1.06340818809967e+004	(1.66158808945223e+001dB,-9.00488254916675e+001°)
1.06365307507642e+004	(1.66179035717624e+001dB,-9.00488367385081e+001°)
1.06389801844696e+004	(1.66199262595073e+001dB,-9.00488479879408e+001°)
1.06414301822429e+004	(1.66219489577620e+001dB,-9.00488592399663e+001°)
1.06438807442141e+004	(1.66239716665315e+001dB,-9.00488704945851e+001°)
1.06463318705129e+004	(1.66259943858205e+001dB,-9.00488817517978e+001°)
1.06487835612694e+004	(1.66280171156341e+001dB,-9.00488930116049e+001°)
1.06512358166136e+004	(1.66300398559771e+001dB,-9.00489042740072e+001°)
1.06536886366754e+004	(1.66320626068543e+001dB,-9.00489155390052e+001°)
1.06561420215850e+004	(1.66340853682708e+001dB,-9.00489268065995e+001°)
1.06585959714723e+004	(1.66361081402314e+001dB,-9.00489380767906e+001°)
1.06610504864676e+004	(1.66381309227411e+001dB,-9.00489493495793e+001°)
1.06635055667009e+004	(1.66401537158047e+001dB,-9.00489606249661e+001°)
1.06659612123023e+004	(1.66421765194272e+001dB,-9.00489719029516e+001°)
1.06684174234022e+004	(1.66441993336135e+001dB,-9.00489831835364e+001°)
1.06708742001307e+004	(1.66462221583685e+001dB,-9.00489944667211e+001°)
1.06733315426181e+004	(1.66482449936971e+001dB,-9.00490057525063e+001°)
1.06757894509947e+004	(1.66502678396043e+001dB,-9.00490170408926e+001°)
1.06782479253907e+004	(1.66522906960950e+001dB,-9.00490283318806e+001°)
1.06807069659366e+004	(1.66543135631741e+001dB,-9.00490396254709e+001°)
1.06831665727627e+004	(1.66563364408465e+001dB,-9.00490509216641e+001°)
1.06856267459994e+004	(1.66583593291173e+001dB,-9.00490622204608e+001°)
1.06880874857771e+004	(1.66603822279912e+001dB,-9.00490735218616e+001°)
1.06905487922263e+004	(1.66624051374734e+001dB,-9.00490848258671e+001°)
1.06930106654776e+004	(1.66644280575686e+001dB,-9.00490961324779e+001°)
1.06954731056614e+004	(1.66664509882819e+001dB,-9.00491074416946e+001°)
1.06979361129082e+004	(1.66684739296182e+001dB,-9.00491187535179e+001°)
1.07003996873488e+004	(1.66704968815825e+001dB,-9.00491300679482e+001°)
1.07028638291136e+004	(1.66725198441797e+001dB,-9.00491413849863e+001°)
1.07053285383334e+004	(1.66745428174147e+001dB,-9.00491527046327e+001°)
1.07077938151388e+004	(1.66765658012925e+001dB,-9.00491640268880e+001°)
1.07102596596605e+004	(1.66785887958181e+001dB,-9.00491753517528e+001°)
1.07127260720292e+004	(1.66806118009965e+001dB,-9.00491866792278e+001°)
1.07151930523758e+004	(1.66826348168325e+001dB,-9.00491980093134e+001°)
1.07176606008310e+004	(1.66846578433312e+001dB,-9.00492093420104e+001°)
1.07201287175257e+004	(1.66866808804975e+001dB,-9.00492206773194e+001°)
1.07225974025906e+004	(1.66887039283364e+001dB,-9.00492320152408e+001°)
1.07250666561568e+004	(1.66907269868529e+001dB,-9.00492433557755e+001°)
1.07275364783550e+004	(1.66927500560520e+001dB,-9.00492546989238e+001°)
1.07300068693164e+004	(1.66947731359386e+001dB,-9.00492660446865e+001°)
1.07324778291717e+004	(1.66967962265176e+001dB,-9.00492773930641e+001°)
1.07349493580521e+004	(1.66988193277942e+001dB,-9.00492887440573e+001°)
1.07374214560886e+004	(1.67008424397732e+001dB,-9.00493000976667e+001°)
1.07398941234122e+004	(1.67028655624597e+001dB,-9.00493114538928e+001°)
1.07423673601540e+004	(1.67048886958587e+001dB,-9.00493228127363e+001°)
1.07448411664453e+004	(1.67069118399751e+001dB,-9.00493341741977e+001°)
1.07473155424171e+004	(1.67089349948139e+001dB,-9.00493455382777e+001°)
1.07497904882006e+004	(1.67109581603801e+001dB,-9.00493569049769e+001°)
1.07522660039270e+004	(1.67129813366788e+001dB,-9.00493682742958e+001°)
1.07547420897276e+004	(1.67150045237149e+001dB,-9.00493796462352e+001°)
1.07572187457337e+004	(1.67170277214934e+001dB,-9.00493910207956e+001°)
1.07596959720766e+004	(1.67190509300194e+001dB,-9.00494023979775e+001°)
1.07621737688876e+004	(1.67210741492978e+001dB,-9.00494137777817e+001°)
1.07646521362981e+004	(1.67230973793337e+001dB,-9.00494251602086e+001°)
1.07671310744395e+004	(1.67251206201320e+001dB,-9.00494365452590e+001°)
1.07696105834432e+004	(1.67271438716979e+001dB,-9.00494479329333e+001°)
1.07720906634406e+004	(1.67291671340362e+001dB,-9.00494593232324e+001°)
1.07745713145634e+004	(1.67311904071520e+001dB,-9.00494707161566e+001°)
1.07770525369429e+004	(1.67332136910504e+001dB,-9.00494821117067e+001°)
1.07795343307108e+004	(1.67352369857364e+001dB,-9.00494935098832e+001°)
1.07820166959987e+004	(1.67372602912149e+001dB,-9.00495049106868e+001°)
1.07844996329380e+004	(1.67392836074911e+001dB,-9.00495163141180e+001°)
1.07869831416606e+004	(1.67413069345700e+001dB,-9.00495277201775e+001°)
1.07894672222980e+004	(1.67433302724565e+001dB,-9.00495391288658e+001°)
1.07919518749820e+004	(1.67453536211557e+001dB,-9.00495505401836e+001°)
1.07944370998442e+004	(1.67473769806727e+001dB,-9.00495619541316e+001°)
1.07969228970166e+004	(1.67494003510126e+001dB,-9.00495733707102e+001°)
1.07994092666308e+004	(1.67514237321802e+001dB,-9.00495847899201e+001°)
1.08018962088186e+004	(1.67534471241808e+001dB,-9.00495962117619e+001°)
1.08043837237120e+004	(1.67554705270193e+001dB,-9.00496076362362e+001°)
1.08068718114428e+004	(1.67574939407008e+001dB,-9.00496190633436e+001°)
1.08093604721430e+004	(1.67595173652304e+001dB,-9.00496304930848e+001°)
1.08118497059444e+004	(1.67615408006130e+001dB,-9.00496419254603e+001°)
1.08143395129791e+004	(1.67635642468538e+001dB,-9.00496533604707e+001°)
1.08168298933790e+004	(1.67655877039579e+001dB,-9.00496647981168e+001°)
1.08193208472763e+004	(1.67676111719302e+001dB,-9.00496762383989e+001°)
1.08218123748029e+004	(1.67696346507758e+001dB,-9.00496876813179e+001°)
1.08243044760910e+004	(1.67716581404999e+001dB,-9.00496991268742e+001°)
1.08267971512727e+004	(1.67736816411075e+001dB,-9.00497105750685e+001°)
1.08292904004801e+004	(1.67757051526036e+001dB,-9.00497220259014e+001°)
1.08317842238455e+004	(1.67777286749933e+001dB,-9.00497334793735e+001°)
1.08342786215011e+004	(1.67797522082818e+001dB,-9.00497449354854e+001°)
1.08367735935791e+004	(1.67817757524741e+001dB,-9.00497563942377e+001°)
1.08392691402117e+004	(1.67837993075752e+001dB,-9.00497678556311e+001°)
1.08417652615314e+004	(1.67858228735902e+001dB,-9.00497793196661e+001°)
1.08442619576704e+004	(1.67878464505244e+001dB,-9.00497907863434e+001°)
1.08467592287612e+004	(1.67898700383826e+001dB,-9.00498022556636e+001°)
1.08492570749361e+004	(1.67918936371701e+001dB,-9.00498137276272e+001°)
1.08517554963275e+004	(1.67939172468918e+001dB,-9.00498252022349e+001°)
1.08542544930680e+004	(1.67959408675530e+001dB,-9.00498366794873e+001°)
1.08567540652899e+004	(1.67979644991587e+001dB,-9.00498481593850e+001°)
