Freq.	V(output)/V(input)
4.57088189614870e-005	(1.10235282740382e+002dB,1.79460974881995e+002°)
4.67735141287193e-005	(1.10235264625839e+002dB,1.79448420140977e+002°)
4.78630092322633e-005	(1.10235245657664e+002dB,1.79435573017316e+002°)
4.89778819368440e-005	(1.10235225795636e+002dB,1.79422426704470e+002°)
5.01187233627266e-005	(1.10235204997636e+002dB,1.79408974237627e+002°)
5.12861383991359e-005	(1.10235183219564e+002dB,1.79395208490048e+002°)
5.24807460249766e-005	(1.10235160415239e+002dB,1.79381122169312e+002°)
5.37031796370246e-005	(1.10235136536309e+002dB,1.79366707813481e+002°)
5.49540873857618e-005	(1.10235111532139e+002dB,1.79351957787176e+002°)
5.62341325190342e-005	(1.10235085349714e+002dB,1.79336864277561e+002°)
5.75439937337150e-005	(1.10235057933519e+002dB,1.79321419290242e+002°)
5.88843655355582e-005	(1.10235029225423e+002dB,1.79305614645067e+002°)
6.02559586074350e-005	(1.10234999164560e+002dB,1.79289441971829e+002°)
6.16595001861475e-005	(1.10234967687195e+002dB,1.79272892705877e+002°)
6.30957344480185e-005	(1.10234934726592e+002dB,1.79255958083623e+002°)
6.45654229034648e-005	(1.10234900212872e+002dB,1.79238629137949e+002°)
6.60693448007588e-005	(1.10234864072864e+002dB,1.79220896693506e+002°)
6.76082975391973e-005	(1.10234826229953e+002dB,1.79202751361912e+002°)
6.91830970918928e-005	(1.10234786603913e+002dB,1.79184183536842e+002°)
7.07945784384129e-005	(1.10234745110744e+002dB,1.79165183388997e+002°)
7.24435960074981e-005	(1.10234701662486e+002dB,1.79145740860972e+002°)
7.41310241300908e-005	(1.10234656167041e+002dB,1.79125845662002e+002°)
7.58577575029174e-005	(1.10234608527973e+002dB,1.79105487262591e+002°)
7.76247116628682e-005	(1.10234558644304e+002dB,1.79084654889021e+002°)
7.94328234724272e-005	(1.10234506410305e+002dB,1.79063337517736e+002°)
8.12830516164089e-005	(1.10234451715266e+002dB,1.79041523869604e+002°)
8.31763771102660e-005	(1.10234394443268e+002dB,1.79019202404050e+002°)
8.51138038202366e-005	(1.10234334472934e+002dB,1.78996361313056e+002°)
8.70963589956070e-005	(1.10234271677172e+002dB,1.78972988515029e+002°)
8.91250938133734e-005	(1.10234205922910e+002dB,1.78949071648536e+002°)
9.12010839355898e-005	(1.10234137070813e+002dB,1.78924598065896e+002°)
9.33254300796979e-005	(1.10234064974985e+002dB,1.78899554826634e+002°)
9.54992586021424e-005	(1.10233989482670e+002dB,1.78873928690791e+002°)
9.77237220955798e-005	(1.10233910433917e+002dB,1.78847706112084e+002°)
9.99999999999987e-005	(1.10233827661253e+002dB,1.78820873230920e+002°)
1.02329299228074e-004	(1.10233740989325e+002dB,1.78793415867260e+002°)
1.04712854805089e-004	(1.10233650234528e+002dB,1.78765319513320e+002°)
1.07151930523759e-004	(1.10233555204623e+002dB,1.78736569326121e+002°)
1.09647819614317e-004	(1.10233455698324e+002dB,1.78707150119880e+002°)
1.12201845430195e-004	(1.10233351504882e+002dB,1.78677046358228e+002°)
1.14815362149687e-004	(1.10233242403633e+002dB,1.78646242146273e+002°)
1.17489755493951e-004	(1.10233128163538e+002dB,1.78614721222488e+002°)
1.20226443461740e-004	(1.10233008542695e+002dB,1.78582466950424e+002°)
1.23026877081237e-004	(1.10232883287826e+002dB,1.78549462310260e+002°)
1.25892541179415e-004	(1.10232752133748e+002dB,1.78515689890162e+002°)
1.28824955169312e-004	(1.10232614802814e+002dB,1.78481131877471e+002°)
1.31825673855639e-004	(1.10232471004327e+002dB,1.78445770049703e+002°)
1.34896288259164e-004	(1.10232320433929e+002dB,1.78409585765368e+002°)
1.38038426460287e-004	(1.10232162772962e+002dB,1.78372559954600e+002°)
1.41253754462274e-004	(1.10231997687797e+002dB,1.78334673109591e+002°)
1.44543977074591e-004	(1.10231824829133e+002dB,1.78295905274839e+002°)
1.47910838816819e-004	(1.10231643831265e+002dB,1.78256236037196e+002°)
1.51356124843619e-004	(1.10231454311315e+002dB,1.78215644515722e+002°)
1.54881661891246e-004	(1.10231255868429e+002dB,1.78174109351334e+002°)
1.58489319246109e-004	(1.10231048082935e+002dB,1.78131608696257e+002°)
1.62181009735891e-004	(1.10230830515468e+002dB,1.78088120203270e+002°)
1.65958690743754e-004	(1.10230602706043e+002dB,1.78043621014746e+002°)
1.69824365246172e-004	(1.10230364173098e+002dB,1.77998087751482e+002°)
1.73780082874935e-004	(1.10230114412483e+002dB,1.77951496501327e+002°)
1.77827941003890e-004	(1.10229852896407e+002dB,1.77903822807588e+002°)
1.81970085860996e-004	(1.10229579072335e+002dB,1.77855041657241e+002°)
1.86208713666284e-004	(1.10229292361835e+002dB,1.77805127468915e+002°)
1.90546071796322e-004	(1.10228992159372e+002dB,1.77754054080671e+002°)
1.94984459975802e-004	(1.10228677831041e+002dB,1.77701794737568e+002°)
1.99526231496885e-004	(1.10228348713255e+002dB,1.77648322079014e+002°)
2.04173794466950e-004	(1.10228004111355e+002dB,1.77593608125908e+002°)
2.08929613085401e-004	(1.10227643298173e+002dB,1.77537624267567e+002°)
2.13796208950220e-004	(1.10227265512515e+002dB,1.77480341248449e+002°)
2.18776162394952e-004	(1.10226869957587e+002dB,1.77421729154660e+002°)
2.23872113856831e-004	(1.10226455799340e+002dB,1.77361757400259e+002°)
2.29086765276774e-004	(1.10226022164743e+002dB,1.77300394713364e+002°)
2.34422881531989e-004	(1.10225568139979e+002dB,1.77237609122050e+002°)
2.39883291901945e-004	(1.10225092768555e+002dB,1.77173367940057e+002°)
2.45470891568499e-004	(1.10224595049330e+002dB,1.77107637752307e+002°)
2.51188643150954e-004	(1.10224073934449e+002dB,1.77040384400230e+002°)
2.57039578276883e-004	(1.10223528327191e+002dB,1.76971572966916e+002°)
2.63026799189534e-004	(1.10222957079712e+002dB,1.76901167762093e+002°)
2.69153480392687e-004	(1.10222358990692e+002dB,1.76829132306944e+002°)
2.75422870333812e-004	(1.10221732802873e+002dB,1.76755429318758e+002°)
2.81838293126441e-004	(1.10221077200486e+002dB,1.76680020695452e+002°)
2.88403150312656e-004	(1.10220390806569e+002dB,1.76602867499947e+002°)
2.95120922666634e-004	(1.10219672180157e+002dB,1.76523929944426e+002°)
3.01995172040197e-004	(1.10218919813353e+002dB,1.76443167374489e+002°)
3.09029543251354e-004	(1.10218132128267e+002dB,1.76360538253213e+002°)
3.16227766016833e-004	(1.10217307473820e+002dB,1.76276000145132e+002°)
3.23593656929623e-004	(1.10216444122404e+002dB,1.76189509700173e+002°)
3.31131121482586e-004	(1.10215540266406e+002dB,1.76101022637546e+002°)
3.38844156139197e-004	(1.10214594014560e+002dB,1.76010493729621e+002°)
3.46736850452526e-004	(1.10213603388166e+002dB,1.75917876785825e+002°)
3.54813389233570e-004	(1.10212566317117e+002dB,1.75823124636562e+002°)
3.63078054770096e-004	(1.10211480635779e+002dB,1.75726189117212e+002°)
3.71535229097167e-004	(1.10210344078676e+002dB,1.75627021052217e+002°)
3.80189396320555e-004	(1.10209154275997e+002dB,1.75525570239311e+002°)
3.89045144994274e-004	(1.10207908748912e+002dB,1.75421785433903e+002°)
3.98107170553491e-004	(1.10206604904689e+002dB,1.75315614333681e+002°)
4.07380277804106e-004	(1.10205240031599e+002dB,1.75207003563458e+002°)
4.16869383470329e-004	(1.10203811293617e+002dB,1.75095898660323e+002°)
4.26579518801586e-004	(1.10202315724891e+002dB,1.74982244059135e+002°)
4.36515832240159e-004	(1.10200750223992e+002dB,1.74865983078421e+002°)
4.46683592150956e-004	(1.10199111547920e+002dB,1.74747057906731e+002°)
4.57088189614868e-004	(1.10197396305867e+002dB,1.74625409589521e+002°)
4.67735141287191e-004	(1.10195600952725e+002dB,1.74500978016616e+002°)
4.78630092322631e-004	(1.10193721782340e+002dB,1.74373701910346e+002°)
4.89778819368438e-004	(1.10191754920486e+002dB,1.74243518814411e+002°)
5.01187233627264e-004	(1.10189696317568e+002dB,1.74110365083570e+002°)
5.12861383991357e-004	(1.10187541741039e+002dB,1.73974175874239e+002°)
5.24807460249764e-004	(1.10185286767517e+002dB,1.73834885136094e+002°)
5.37031796370244e-004	(1.10182926774609e+002dB,1.73692425604773e+002°)
5.49540873857616e-004	(1.10180456932415e+002dB,1.73546728795799e+002°)
5.62341325190340e-004	(1.10177872194723e+002dB,1.73397724999817e+002°)
5.75439937337148e-004	(1.10175167289868e+002dB,1.73245343279287e+002°)
5.88843655355579e-004	(1.10172336711271e+002dB,1.73089511466756e+002°)
6.02559586074348e-004	(1.10169374707625e+002dB,1.72930156164833e+002°)
6.16595001861472e-004	(1.10166275272747e+002dB,1.72767202748043e+002°)
6.30957344480183e-004	(1.10163032135064e+002dB,1.72600575366678e+002°)
6.45654229034645e-004	(1.10159638746755e+002dB,1.72430196952847e+002°)
6.60693448007585e-004	(1.10156088272524e+002dB,1.72255989228864e+002°)
6.76082975391971e-004	(1.10152373578001e+002dB,1.72077872718181e+002°)
6.91830970918925e-004	(1.10148487217787e+002dB,1.71895766759051e+002°)
7.07945784384126e-004	(1.10144421423116e+002dB,1.71709589521125e+002°)
7.24435960074978e-004	(1.10140168089148e+002dB,1.71519258025195e+002°)
7.41310241300905e-004	(1.10135718761896e+002dB,1.71324688166315e+002°)
7.58577575029171e-004	(1.10131064624772e+002dB,1.71125794740535e+002°)
7.76247116628679e-004	(1.10126196484777e+002dB,1.70922491475491e+002°)
7.94328234724268e-004	(1.10121104758327e+002dB,1.70714691065116e+002°)
8.12830516164086e-004	(1.10115779456721e+002dB,1.70502305208737e+002°)
8.31763771102657e-004	(1.10110210171273e+002dB,1.70285244654854e+002°)
8.51138038202362e-004	(1.10104386058105e+002dB,1.70063419249879e+002°)
8.70963589956066e-004	(1.10098295822632e+002dB,1.69836737992143e+002°)
8.91250938133731e-004	(1.10091927703732e+002dB,1.69605109091501e+002°)
9.12010839355894e-004	(1.10085269457658e+002dB,1.69368440034844e+002°)
9.33254300796975e-004	(1.10078308341678e+002dB,1.69126637657862e+002°)
9.54992586021420e-004	(1.10071031097501e+002dB,1.68879608223408e+002°)
9.77237220955794e-004	(1.10063423934498e+002dB,1.68627257506807e+002°)
9.99999999999983e-004	(1.10055472512776e+002dB,1.68369490888476e+002°)
1.02329299228074e-003	(1.10047161926130e+002dB,1.68106213454233e+002°)
1.04712854805088e-003	(1.10038476684920e+002dB,1.67837330103641e+002°)
1.07151930523759e-003	(1.10029400698941e+002dB,1.67562745666791e+002°)
1.09647819614317e-003	(1.10019917260317e+002dB,1.67282365029881e+002°)
1.12201845430194e-003	(1.10010009026507e+002dB,1.66996093269964e+002°)
1.14815362149686e-003	(1.09999658003477e+002dB,1.66703835799256e+002°)
1.17489755493951e-003	(1.09988845529118e+002dB,1.66405498519335e+002°)
1.20226443461739e-003	(1.09977552256993e+002dB,1.66100987985611e+002°)
1.23026877081236e-003	(1.09965758140514e+002dB,1.65790211582394e+002°)
1.25892541179415e-003	(1.09953442417623e+002dB,1.65473077708881e+002°)
1.28824955169311e-003	(1.09940583596108e+002dB,1.65149495976361e+002°)
1.31825673855638e-003	(1.09927159439655e+002dB,1.64819377416910e+002°)
1.34896288259163e-003	(1.09913146954759e+002dB,1.64482634703817e+002°)
1.38038426460286e-003	(1.09898522378628e+002dB,1.64139182383935e+002°)
1.41253754462273e-003	(1.09883261168221e+002dB,1.63788937122119e+002°)
1.44543977074590e-003	(1.09867337990556e+002dB,1.63431817957848e+002°)
1.47910838816818e-003	(1.09850726714462e+002dB,1.63067746574091e+002°)
1.51356124843618e-003	(1.09833400403920e+002dB,1.62696647578381e+002°)
1.54881661891245e-003	(1.09815331313184e+002dB,1.62318448796016e+002°)
1.58489319246109e-003	(1.09796490883841e+002dB,1.61933081575215e+002°)
1.62181009735890e-003	(1.09776849744014e+002dB,1.61540481103954e+002°)
1.65958690743753e-003	(1.09756377709892e+002dB,1.61140586738133e+002°)
1.69824365246171e-003	(1.09735043789780e+002dB,1.60733342340602e+002°)
1.73780082874934e-003	(1.09712816190886e+002dB,1.60318696630460e+002°)
1.77827941003889e-003	(1.09689662329031e+002dB,1.59896603541921e+002°)
1.81970085860995e-003	(1.09665548841504e+002dB,1.59467022591908e+002°)
1.86208713666283e-003	(1.09640441603262e+002dB,1.59029919255401e+002°)
1.90546071796321e-003	(1.09614305746682e+002dB,1.58585265347394e+002°)
1.94984459975801e-003	(1.09587105685061e+002dB,1.58133039410210e+002°)
1.99526231496884e-003	(1.09558805140066e+002dB,1.57673227104703e+002°)
2.04173794466949e-003	(1.09529367173318e+002dB,1.57205821603763e+002°)
2.08929613085400e-003	(1.09498754222286e+002dB,1.56730823986350e+002°)
2.13796208950219e-003	(1.09466928140645e+002dB,1.56248243630115e+002°)
2.18776162394951e-003	(1.09433850243258e+002dB,1.55758098600499e+002°)
2.23872113856830e-003	(1.09399481355892e+002dB,1.55260416034050e+002°)
2.29086765276773e-003	(1.09363781869768e+002dB,1.54755232513517e+002°)
2.34422881531988e-003	(1.09326711801035e+002dB,1.54242594432147e+002°)
2.39883291901945e-003	(1.09288230855189e+002dB,1.53722558344444e+002°)
2.45470891568498e-003	(1.09248298496464e+002dB,1.53195191300568e+002°)
2.51188643150953e-003	(1.09206874022158e+002dB,1.52660571161376e+002°)
2.57039578276882e-003	(1.09163916641829e+002dB,1.52118786891077e+002°)
2.63026799189533e-003	(1.09119385561245e+002dB,1.51569938824361e+002°)
2.69153480392687e-003	(1.09073240070944e+002dB,1.51014138904847e+002°)
2.75422870333811e-003	(1.09025439639173e+002dB,1.50451510891671e+002°)
2.81838293126440e-003	(1.08975944008981e+002dB,1.49882190531059e+002°)
2.88403150312655e-003	(1.08924713299129e+002dB,1.49306325689783e+002°)
2.95120922666633e-003	(1.08871708108468e+002dB,1.48724076447508e+002°)
3.01995172040196e-003	(1.08816889623376e+002dB,1.48135615145155e+002°)
3.09029543251353e-003	(1.08760219727773e+002dB,1.47541126386588e+002°)
3.16227766016832e-003	(1.08701661115210e+002dB,1.46940806991177e+002°)
3.23593656929622e-003	(1.08641177402450e+002dB,1.46334865895009e+002°)
3.31131121482585e-003	(1.08578733243942e+002dB,1.45723523998867e+002°)
3.38844156139196e-003	(1.08514294446522e+002dB,1.45107013961432e+002°)
3.46736850452525e-003	(1.08447828083658e+002dB,1.44485579936539e+002°)
3.54813389233569e-003	(1.08379302608502e+002dB,1.43859477253774e+002°)
3.63078054770094e-003	(1.08308687965019e+002dB,1.43228972042112e+002°)
3.71535229097165e-003	(1.08235955696410e+002dB,1.42594340796839e+002°)
3.80189396320554e-003	(1.08161079050062e+002dB,1.41955869890451e+002°)
3.89045144994273e-003	(1.08084033078255e+002dB,1.41313855028797e+002°)
3.98107170553490e-003	(1.08004794733845e+002dB,1.40668600654219e+002°)
4.07380277804105e-003	(1.07923342960185e+002dB,1.40020419298022e+002°)
4.16869383470327e-003	(1.07839658774565e+002dB,1.39369630885089e+002°)
4.26579518801584e-003	(1.07753725344473e+002dB,1.38716561994003e+002°)
4.36515832240157e-003	(1.07665528056054e+002dB,1.38061545076491e+002°)
4.46683592150954e-003	(1.07575054574179e+002dB,1.37404917640489e+002°)
4.57088189614866e-003	(1.07482294893601e+002dB,1.36747021401517e+002°)
4.67735141287189e-003	(1.07387241380764e+002dB,1.36088201407432e+002°)
4.78630092322629e-003	(1.07289888805882e+002dB,1.35428805141931e+002°)
4.89778819368437e-003	(1.07190234365007e+002dB,1.34769181612428e+002°)
5.01187233627262e-003	(1.07088277691898e+002dB,1.34109680428129e+002°)
5.12861383991355e-003	(1.06984020859570e+002dB,1.33450650874209e+002°)
5.24807460249762e-003	(1.06877468371518e+002dB,1.32792440988092e+002°)
5.37031796370242e-003	(1.06768627142695e+002dB,1.32135396643767e+002°)
5.49540873857614e-003	(1.06657506470406e+002dB,1.31479860650004e+002°)
5.62341325190338e-003	(1.06544117995391e+002dB,1.30826171868145e+002°)
5.75439937337146e-003	(1.06428475653428e+002dB,1.30174664354949e+002°)
5.88843655355577e-003	(1.06310595617889e+002dB,1.29525666535627e+002°)
6.02559586074346e-003	(1.06190496233741e+002dB,1.28879500411900e+002°)
6.16595001861470e-003	(1.06068197943560e+002dB,1.28236480809485e+002°)
6.30957344480181e-003	(1.05943723206178e+002dB,1.27596914668986e+002°)
6.45654229034643e-003	(1.05817096408637e+002dB,1.26961100383669e+002°)
6.60693448007583e-003	(1.05688343772148e+002dB,1.26329327187136e+002°)
6.76082975391968e-003	(1.05557493252822e+002dB,1.25701874593341e+002°)
6.91830970918923e-003	(1.05424574437907e+002dB,1.25079011890902e+002°)
7.07945784384124e-003	(1.05289618438328e+002dB,1.24460997693104e+002°)
7.24435960074975e-003	(1.05152657778287e+002dB,1.23848079544472e+002°)
7.41310241300903e-003	(1.05013726282711e+002dB,1.23240493584275e+002°)
7.58577575029168e-003	(1.04872858963287e+002dB,1.22638464266835e+002°)
7.76247116628676e-003	(1.04730091903823e+002dB,1.22042204138035e+002°)
7.94328234724265e-003	(1.04585462145639e+002dB,1.21451913667003e+002°)
8.12830516164083e-003	(1.04439007573643e+002dB,1.20867781131529e+002°)
8.31763771102654e-003	(1.04290766803741e+002dB,1.20289982555434e+002°)
8.51138038202359e-003	(1.04140779072140e+002dB,1.19718681695755e+002°)
8.70963589956063e-003	(1.03989084127084e+002dB,1.19154030077375e+002°)
8.91250938133727e-003	(1.03835722123514e+002dB,1.18596167072460e+002°)
9.12010839355891e-003	(1.03680733521074e+002dB,1.18045220021883e+002°)
9.33254300796972e-003	(1.03524158985842e+002dB,1.17501304395684e+002°)
9.54992586021416e-003	(1.03366039296109e+002dB,1.16964523989471e+002°)
9.77237220955790e-003	(1.03206415252487e+002dB,1.16434971153640e+002°)
9.99999999999979e-003	(1.03045327592550e+002dB,1.15912727052228e+002°)
1.02329299228073e-002	(1.02882816910204e+002dB,1.15397861948238e+002°)
1.04712854805088e-002	(1.02718923579884e+002dB,1.14890435512287e+002°)
1.07151930523758e-002	(1.02553687685679e+002dB,1.14390497151504e+002°)
1.09647819614316e-002	(1.02387148955424e+002dB,1.13898086355686e+002°)
1.12201845430194e-002	(1.02219346699737e+002dB,1.13413233057829e+002°)
1.14815362149686e-002	(1.02050319756007e+002dB,1.12935958006251e+002°)
1.17489755493950e-002	(1.01880106437225e+002dB,1.12466273145707e+002°)
1.20226443461739e-002	(1.01708744485605e+002dB,1.12004182004999e+002°)
1.23026877081236e-002	(1.01536271030842e+002dB,1.11549680088768e+002°)
1.25892541179414e-002	(1.01362722552902e+002dB,1.11102755271313e+002°)
1.28824955169311e-002	(1.01188134849156e+002dB,1.10663388190452e+002°)
1.31825673855638e-002	(1.01012543005715e+002dB,1.10231552639590e+002°)
1.34896288259162e-002	(1.00835981372758e+002dB,1.09807215956355e+002°)
1.38038426460286e-002	(1.00658483543679e+002dB,1.09390339406313e+002°)
1.41253754462272e-002	(1.00480082337841e+002dB,1.08980878560418e+002°)
1.44543977074590e-002	(1.00300809786743e+002dB,1.08578783665048e+002°)
1.47910838816818e-002	(1.00120697123379e+002dB,1.08184000003580e+002°)
1.51356124843618e-002	(9.99397747746057e+001dB,1.07796468248647e+002°)
1.54881661891245e-002	(9.97580723562834e+001dB,1.07416124804309e+002°)
1.58489319246108e-002	(9.95756186710151e+001dB,1.07042902137535e+002°)
1.62181009735890e-002	(9.93924417082656e+001dB,1.06676729098485e+002°)
1.65958690743752e-002	(9.92085686466758e+001dB,1.06317531229202e+002°)
1.69824365246171e-002	(9.90240258583810e+001dB,1.05965231060424e+002°)
1.73780082874934e-002	(9.88388389151525e+001dB,1.05619748396312e+002°)
1.77827941003888e-002	(9.86530325961880e+001dB,1.05281000586983e+002°)
1.81970085860994e-002	(9.84666308973851e+001dB,1.04948902788809e+002°)
1.86208713666283e-002	(9.82796570419384e+001dB,1.04623368212500e+002°)
1.90546071796321e-002	(9.80921334921109e+001dB,1.04304308359072e+002°)
1.94984459975800e-002	(9.79040819620386e+001dB,1.03991633243832e+002°)
1.99526231496884e-002	(9.77155234314331e+001dB,1.03685251608568e+002°)
2.04173794466948e-002	(9.75264781600596e+001dB,1.03385071122182e+002°)
2.08929613085399e-002	(9.73369657028726e+001dB,1.03090998570009e+002°)
2.13796208950219e-002	(9.71470049257014e+001dB,1.02802940032132e+002°)
2.18776162394950e-002	(9.69566140213841e+001dB,1.02520801050996e+002°)
2.23872113856829e-002	(9.67658105262584e+001dB,1.02244486788656e+002°)
2.29086765276772e-002	(9.65746113369238e+001dB,1.01973902174015e+002°)
2.34422881531987e-002	(9.63830327271956e+001dB,1.01708952040403e+002°)
2.39883291901944e-002	(9.61910903651811e+001dB,1.01449541253871e+002°)
2.45470891568498e-002	(9.59987993304116e+001dB,1.01195574832570e+002°)
2.51188643150952e-002	(9.58061741309721e+001dB,1.00946958057594e+002°)
2.57039578276881e-002	(9.56132287205749e+001dB,1.00703596575659e+002°)
2.63026799189532e-002	(9.54199765155302e+001dB,1.00465396493991e+002°)
2.69153480392686e-002	(9.52264304115710e+001dB,1.00232264467793e+002°)
2.75422870333811e-002	(9.50326028004937e+001dB,1.00004107780658e+002°)
2.81838293126439e-002	(9.48385055865819e+001dB,9.97808344182707e+001°)
2.88403150312654e-002	(9.46441502027842e+001dB,9.95623531357680e+001°)
2.95120922666632e-002	(9.44495476266203e+001dB,9.93485735190747e+001°)
3.01995172040195e-002	(9.42547083957932e+001dB,9.91394060405610e+001°)
3.09029543251352e-002	(9.40596426234899e+001dB,9.89347621093316e+001°)
3.16227766016831e-002	(9.38643600133545e+001dB,9.87345541164591e+001°)
3.23593656929621e-002	(9.36688698741203e+001dB,9.85386954754563e+001°)
3.31131121482584e-002	(9.34731811338917e+001dB,9.83471006582765e+001°)
3.38844156139195e-002	(9.32773023540670e+001dB,9.81596852271127e+001°)
3.46736850452524e-002	(9.30812417428965e+001dB,9.79763658622617e+001°)
3.54813389233567e-002	(9.28850071686715e+001dB,9.77970603863029e+001°)
3.63078054770093e-002	(9.26886061725424e+001dB,9.76216877848326e+001°)
3.71535229097164e-002	(9.24920459809642e+001dB,9.74501682239830e+001°)
3.80189396320553e-002	(9.22953335177700e+001dB,9.72824230649424e+001°)
3.89045144994272e-002	(9.20984754158752e+001dB,9.71183748756865e+001°)
3.98107170553488e-002	(9.19014780286134e+001dB,9.69579474401136e+001°)
4.07380277804103e-002	(9.17043474407091e+001dB,9.68010657647735e+001°)
4.16869383470326e-002	(9.15070894788910e+001dB,9.66476560833653e+001°)
4.26579518801583e-002	(9.13097097221514e+001dB,9.64976458591694e+001°)
4.36515832240156e-002	(9.11122135116571e+001dB,9.63509637855745e+001°)
4.46683592150953e-002	(9.09146059603187e+001dB,9.62075397848454e+001°)
4.57088189614865e-002	(9.07168919620250e+001dB,9.60673050052735e+001°)
4.67735141287187e-002	(9.05190762005494e+001dB,9.59301918168412e+001°)
4.78630092322627e-002	(9.03211631581357e+001dB,9.57961338055245e+001°)
4.89778819368435e-002	(9.01231571237717e+001dB,9.56650657663508e+001°)
5.01187233627261e-002	(8.99250622011580e+001dB,9.55369236953206e+001°)
5.12861383991353e-002	(8.97268823163803e+001dB,9.54116447802968e+001°)
5.24807460249760e-002	(8.95286212252925e+001dB,9.52891673909570e+001°)
5.37031796370240e-002	(8.93302825206207e+001dB,9.51694310678989e+001°)
5.49540873857612e-002	(8.91318696387944e+001dB,9.50523765109835e+001°)
5.62341325190336e-002	(8.89333858665142e+001dB,9.49379455669947e+001°)
5.75439937337144e-002	(8.87348343470638e+001dB,9.48260812166879e+001°)
5.88843655355575e-002	(8.85362180863743e+001dB,9.47167275612972e+001°)
6.02559586074344e-002	(8.83375399588500e+001dB,9.46098298085644e+001°)
6.16595001861468e-002	(8.81388027129614e+001dB,9.45053342583491e+001°)
6.30957344480178e-002	(8.79400089766152e+001dB,9.44031882878752e+001°)
6.45654229034640e-002	(8.77411612623087e+001dB,9.43033403366655e+001°)
6.60693448007580e-002	(8.75422619720745e+001dB,9.42057398912109e+001°)
6.76082975391966e-002	(8.73433134022256e+001dB,9.41103374694196e+001°)
6.91830970918920e-002	(8.71443177479051e+001dB,9.40170846048857e+001°)
7.07945784384121e-002	(8.69452771074504e+001dB,9.39259338310164e+001°)
7.24435960074973e-002	(8.67461934865766e+001dB,9.38368386650510e+001°)
7.41310241300900e-002	(8.65470688023867e+001dB,9.37497535920055e+001°)
7.58577575029166e-002	(8.63479048872154e+001dB,9.36646340485709e+001°)
7.76247116628673e-002	(8.61487034923120e+001dB,9.35814364069935e+001°)
7.94328234724263e-002	(8.59494662913695e+001dB,9.35001179589614e+001°)
8.12830516164080e-002	(8.57501948839048e+001dB,9.34206368995206e+001°)
8.31763771102651e-002	(8.55508907984965e+001dB,9.33429523110412e+001°)
8.51138038202356e-002	(8.53515554958865e+001dB,9.32670241472533e+001°)
8.70963589956060e-002	(8.51521903719482e+001dB,9.31928132173698e+001°)
8.91250938133724e-002	(8.49527967605306e+001dB,9.31202811703114e+001°)
9.12010839355888e-002	(8.47533759361791e+001dB,9.30493904790493e+001°)
9.33254300796968e-002	(8.45539291167415e+001dB,9.29801044250775e+001°)
9.54992586021413e-002	(8.43544574658609e+001dB,9.29123870830267e+001°)
9.77237220955787e-002	(8.41549620953629e+001dB,9.28462033054310e+001°)
9.99999999999976e-002	(8.39554440675386e+001dB,9.27815187076553e+001°)
1.02329299228073e-001	(8.37559043973299e+001dB,9.27182996529934e+001°)
1.04712854805087e-001	(8.35563440544204e+001dB,9.26565132379430e+001°)
1.07151930523758e-001	(8.33567639652351e+001dB,9.25961272776648e+001°)
1.09647819614316e-001	(8.31571650148540e+001dB,9.25371102916305e+001°)
1.12201845430194e-001	(8.29575480488420e+001dB,9.24794314894663e+001°)
1.14815362149685e-001	(8.27579138749992e+001dB,9.24230607569941e+001°)
1.17489755493950e-001	(8.25582632650357e+001dB,9.23679686424753e+001°)
1.20226443461738e-001	(8.23585969561714e+001dB,9.23141263430598e+001°)
1.23026877081235e-001	(8.21589156526681e+001dB,9.22615056914423e+001°)
1.25892541179414e-001	(8.19592200272928e+001dB,9.22100791427283e+001°)
1.28824955169310e-001	(8.17595107227176e+001dB,9.21598197615114e+001°)
1.31825673855637e-001	(8.15597883528581e+001dB,9.21107012091613e+001°)
1.34896288259162e-001	(8.13600535041527e+001dB,9.20626977313255e+001°)
1.38038426460285e-001	(8.11603067367860e+001dB,9.20157841456426e+001°)
1.41253754462272e-001	(8.09605485858579e+001dB,9.19699358296695e+001°)
1.44543977074589e-001	(8.07607795625017e+001dB,9.19251287090191e+001°)
1.47910838816817e-001	(8.05610001549521e+001dB,9.18813392457108e+001°)
1.51356124843617e-001	(8.03612108295668e+001dB,9.18385444267308e+001°)
1.54881661891244e-001	(8.01614120318025e+001dB,9.17967217528019e+001°)
1.58489319246107e-001	(7.99616041871478e+001dB,9.17558492273611e+001°)
1.62181009735889e-001	(7.97617877020149e+001dB,9.17159053457440e+001°)
1.65958690743752e-001	(7.95619629645917e+001dB,9.16768690845730e+001°)
1.69824365246170e-001	(7.93621303456558e+001dB,9.16387198913488e+001°)
1.73780082874933e-001	(7.91622901993534e+001dB,9.16014376742423e+001°)
1.77827941003888e-001	(7.89624428639422e+001dB,9.15650027920850e+001°)
1.81970085860994e-001	(7.87625886625025e+001dB,9.15293960445555e+001°)
1.86208713666282e-001	(7.85627279036159e+001dB,9.14945986625602e+001°)
1.90546071796320e-001	(7.83628608820144e+001dB,9.14605922988048e+001°)
1.94984459975800e-001	(7.81629878792002e+001dB,9.14273590185549e+001°)
1.99526231496883e-001	(7.79631091640379e+001dB,9.13948812905833e+001°)
2.04173794466948e-001	(7.77632249933206e+001dB,9.13631419783000e+001°)
2.08929613085399e-001	(7.75633356123108e+001dB,9.13321243310637e+001°)
2.13796208950218e-001	(7.73634412552565e+001dB,9.13018119756718e+001°)
