v3	V(vo)
-3.000000000000038e+000	2.999318e-001
-2.900000000000038e+000	2.899319e-001
-2.800000000000038e+000	2.799320e-001
-2.700000000000038e+000	2.699322e-001
-2.600000000000038e+000	2.599323e-001
-2.500000000000038e+000	2.499324e-001
-2.400000000000038e+000	2.399326e-001
-2.300000000000038e+000	2.299327e-001
-2.200000000000038e+000	2.199328e-001
-2.100000000000037e+000	2.099329e-001
-2.000000000000037e+000	1.999331e-001
-1.900000000000037e+000	1.899332e-001
-1.800000000000037e+000	1.799333e-001
-1.700000000000037e+000	1.699335e-001
-1.600000000000037e+000	1.599336e-001
-1.500000000000037e+000	1.499337e-001
-1.400000000000037e+000	1.399339e-001
-1.300000000000037e+000	1.299340e-001
-1.200000000000037e+000	1.199341e-001
-1.100000000000037e+000	1.099343e-001
-1.000000000000036e+000	9.993438e-002
-9.000000000000364e-001	8.993451e-002
-8.000000000000365e-001	7.993464e-002
-7.000000000000365e-001	6.993478e-002
-6.000000000000365e-001	5.993491e-002
-5.000000000000365e-001	4.993504e-002
-4.000000000000366e-001	3.993517e-002
-3.000000000000366e-001	2.993530e-002
-2.000000000000366e-001	1.993543e-002
-1.000000000000366e-001	9.935562e-003
-3.655409308578328e-014	-6.430701e-005
9.999999999996345e-002	-1.006418e-002
1.999999999999635e-001	-2.006404e-002
2.999999999999635e-001	-3.006391e-002
3.999999999999635e-001	-4.006378e-002
4.999999999999635e-001	-5.006365e-002
5.999999999999635e-001	-6.006352e-002
6.999999999999634e-001	-7.006339e-002
7.999999999999634e-001	-8.006326e-002
8.999999999999634e-001	-9.006312e-002
9.999999999999634e-001	-1.000630e-001
1.099999999999964e+000	-1.100629e-001
1.199999999999964e+000	-1.200627e-001
1.299999999999964e+000	-1.300626e-001
1.399999999999964e+000	-1.400625e-001
1.499999999999964e+000	-1.500623e-001
1.599999999999964e+000	-1.600622e-001
1.699999999999964e+000	-1.700621e-001
1.799999999999964e+000	-1.800620e-001
1.899999999999964e+000	-1.900618e-001
1.999999999999964e+000	-2.000617e-001
2.099999999999964e+000	-2.100616e-001
2.199999999999964e+000	-2.200614e-001
2.299999999999964e+000	-2.300613e-001
2.399999999999964e+000	-2.400612e-001
2.499999999999965e+000	-2.500610e-001
2.599999999999965e+000	-2.600609e-001
2.699999999999965e+000	-2.700608e-001
2.799999999999965e+000	-2.800606e-001
2.899999999999965e+000	-2.900605e-001
2.999999999999965e+000	-3.000604e-001
3.099999999999965e+000	-3.100602e-001
3.199999999999965e+000	-3.200601e-001
3.299999999999965e+000	-3.300600e-001
3.399999999999965e+000	-3.400598e-001
3.499999999999965e+000	-3.500597e-001
3.599999999999965e+000	-3.600596e-001
3.699999999999966e+000	-3.700595e-001
3.799999999999966e+000	-3.800593e-001
3.899999999999966e+000	-3.900592e-001
3.999999999999966e+000	-4.000591e-001
4.099999999999966e+000	-4.100589e-001
4.199999999999966e+000	-4.200588e-001
4.299999999999965e+000	-4.300587e-001
4.399999999999965e+000	-4.400585e-001
4.499999999999965e+000	-4.500584e-001
4.599999999999964e+000	-4.600583e-001
4.699999999999964e+000	-4.700581e-001
4.799999999999963e+000	-4.800580e-001
4.899999999999963e+000	-4.900579e-001
4.999999999999963e+000	-5.000578e-001
5.099999999999962e+000	-5.100576e-001
5.199999999999962e+000	-5.200575e-001
5.299999999999962e+000	-5.300574e-001
5.399999999999961e+000	-5.400572e-001
5.499999999999961e+000	-5.500571e-001
5.599999999999961e+000	-5.600570e-001
5.699999999999960e+000	-5.700569e-001
5.799999999999960e+000	-5.800567e-001
5.899999999999960e+000	-5.900566e-001
5.999999999999959e+000	-6.000565e-001
6.099999999999959e+000	-6.100563e-001
6.199999999999958e+000	-6.200562e-001
6.299999999999958e+000	-6.300561e-001
6.399999999999958e+000	-6.400559e-001
6.499999999999957e+000	-6.500558e-001
6.599999999999957e+000	-6.600556e-001
6.699999999999957e+000	-6.700555e-001
6.799999999999956e+000	-6.800554e-001
6.899999999999956e+000	-6.900553e-001
6.999999999999956e+000	-7.000551e-001
7.099999999999955e+000	-7.100550e-001
7.199999999999955e+000	-7.200549e-001
7.299999999999955e+000	-7.300547e-001
7.399999999999954e+000	-7.400546e-001
7.499999999999954e+000	-7.500545e-001
7.599999999999954e+000	-7.600543e-001
7.699999999999953e+000	-7.700542e-001
7.799999999999953e+000	-7.800541e-001
7.899999999999952e+000	-7.900540e-001
7.999999999999952e+000	-8.000538e-001
8.099999999999952e+000	-8.100537e-001
8.199999999999951e+000	-8.200536e-001
8.299999999999951e+000	-8.300534e-001
8.399999999999951e+000	-8.400533e-001
8.499999999999950e+000	-8.500532e-001
8.599999999999950e+000	-8.600531e-001
8.699999999999950e+000	-8.700529e-001
8.799999999999949e+000	-8.800528e-001
8.899999999999949e+000	-8.900527e-001
8.999999999999949e+000	-9.000525e-001
9.099999999999948e+000	-9.100524e-001
9.199999999999948e+000	-9.200522e-001
9.299999999999947e+000	-9.300521e-001
9.399999999999947e+000	-9.400520e-001
9.499999999999947e+000	-9.500518e-001
9.599999999999946e+000	-9.600517e-001
9.699999999999946e+000	-9.700516e-001
9.799999999999946e+000	-9.800515e-001
9.899999999999945e+000	-9.900513e-001
9.999999999999945e+000	-1.000051e+000
1.009999999999995e+001	-1.010051e+000
1.019999999999994e+001	-1.020051e+000
1.029999999999994e+001	-1.030051e+000
1.039999999999994e+001	-1.040051e+000
1.049999999999994e+001	-1.050050e+000
1.059999999999994e+001	-1.060050e+000
1.069999999999994e+001	-1.070050e+000
1.079999999999994e+001	-1.080050e+000
1.089999999999994e+001	-1.090050e+000
1.099999999999994e+001	-1.100050e+000
1.109999999999994e+001	-1.110050e+000
1.119999999999994e+001	-1.120050e+000
1.129999999999994e+001	-1.130049e+000
1.139999999999994e+001	-1.140049e+000
1.149999999999994e+001	-1.150049e+000
1.159999999999994e+001	-1.160049e+000
1.169999999999994e+001	-1.170049e+000
1.179999999999994e+001	-1.180049e+000
1.189999999999994e+001	-1.190049e+000
1.199999999999994e+001	-1.200049e+000
1.209999999999994e+001	-1.210048e+000
1.219999999999994e+001	-1.220048e+000
1.229999999999994e+001	-1.230048e+000
1.239999999999994e+001	-1.240048e+000
1.249999999999994e+001	-1.250048e+000
1.259999999999994e+001	-1.260048e+000
1.269999999999994e+001	-1.270048e+000
1.279999999999994e+001	-1.280048e+000
1.289999999999994e+001	-1.290047e+000
1.299999999999993e+001	-1.300047e+000
1.309999999999993e+001	-1.310047e+000
1.319999999999993e+001	-1.320047e+000
1.329999999999993e+001	-1.330047e+000
1.339999999999993e+001	-1.340047e+000
1.349999999999993e+001	-1.350047e+000
1.359999999999993e+001	-1.360047e+000
1.369999999999993e+001	-1.370046e+000
1.379999999999993e+001	-1.380046e+000
1.389999999999993e+001	-1.390046e+000
1.399999999999993e+001	-1.400046e+000
1.409999999999993e+001	-1.410046e+000
1.419999999999993e+001	-1.420046e+000
1.429999999999993e+001	-1.430046e+000
1.439999999999993e+001	-1.440045e+000
1.449999999999993e+001	-1.450045e+000
1.459999999999993e+001	-1.460045e+000
1.469999999999993e+001	-1.470045e+000
1.479999999999993e+001	-1.480045e+000
1.489999999999993e+001	-1.490045e+000
1.500000000000000e+001	-1.500045e+000
