
0.000000000000000e+000    ,-5.273852e+000
3.522127059799041e-008    ,-5.215847e+000
1.056638117939712e-007    ,-5.094501e+000
2.465488941824634e-007    ,-4.829620e+000
5.283190589629172e-007    ,-4.220996e+000
1.091859388520355e-006    ,-2.803595e+000
1.751362065420536e-006    ,-9.392176e-001
2.315254929032007e-006    ,7.406031e-001
2.889547611101273e-006    ,2.387583e+000
3.537421357630716e-006    ,3.999672e+000
4.148158832730647e-006    ,5.151079e+000
4.700309935375818e-006    ,5.806053e+000
5.081336551044507e-006    ,6.004982e+000
5.405443819949535e-006    ,5.994640e+000
5.713548600051743e-006    ,5.829734e+000
6.225107421320431e-006    ,5.274824e+000
6.846749042038053e-006    ,4.222030e+000
7.572299640802582e-006    ,2.573516e+000
8.191942531293739e-006    ,9.128367e-001
8.762237525099248e-006    ,-7.170283e-001
9.346638779592076e-006    ,-2.334682e+000
1.002633789649876e-005    ,-3.993125e+000
1.063923613704720e-005    ,-5.169994e+000
1.114299161412979e-005    ,-5.863483e+000
1.131106808567595e-005    ,-6.021077e+000
1.141037204821505e-005    ,-6.086162e+000
1.149508989842923e-005    ,-6.127994e+000
1.159570403425417e-005    ,-6.162577e+000
1.170208217306581e-005    ,-6.182797e+000
1.181832902275720e-005    ,-6.183227e+000
1.199280343901210e-005    ,-6.146035e+000
1.217655141669966e-005    ,-6.062849e+000
1.234685392250898e-005    ,-5.940548e+000
1.254323821515274e-005    ,-5.743733e+000
1.278843542991751e-005    ,-5.416613e+000
1.314862991455210e-005    ,-4.803072e+000
1.349864468999998e-005    ,-4.057682e+000
1.407788706606766e-005    ,-2.577822e+000
1.471957195989249e-005    ,-7.431836e-001
1.528013703452902e-005    ,9.291096e-001
1.584813489934403e-005    ,2.553185e+000
1.641780425463979e-005    ,3.978145e+000
1.695524339247537e-005    ,5.022105e+000
1.750048709259905e-005    ,5.727386e+000
1.789192968580655e-005    ,5.982501e+000
1.822422109280797e-005    ,6.011067e+000
1.853788432109454e-005    ,5.877348e+000
1.903026546876477e-005    ,5.415890e+000
1.950143169779026e-005    ,4.699993e+000
2.021793821195550e-005    ,3.178875e+000
2.098230377751628e-005    ,1.208835e+000
2.158076258239328e-005    ,-4.814320e-001
2.219452444799167e-005    ,-2.195375e+000
2.283525456869481e-005    ,-3.801328e+000
2.340675497372949e-005    ,-4.947899e+000
2.398715148022035e-005    ,-5.802114e+000
2.417734783427550e-005    ,-5.995261e+000
2.428987832588103e-005    ,-6.073670e+000
2.438766423674965e-005    ,-6.124932e+000
2.447744414889319e-005    ,-6.158388e+000
2.457046253934517e-005    ,-6.179744e+000
2.466944544150806e-005    ,-6.188078e+000
2.477610380973577e-005    ,-6.180416e+000
2.489542901436964e-005    ,-6.151264e+000
2.503175688516393e-005    ,-6.091699e+000
2.518737178972344e-005    ,-5.989658e+000
2.537174653366447e-005    ,-5.825940e+000
2.553912922500373e-005    ,-5.628222e+000
2.587389460768225e-005    ,-5.109701e+000
2.630684916467285e-005    ,-4.264588e+000
2.672241693095837e-005    ,-3.264094e+000
2.743396607440135e-005    ,-1.286486e+000
2.802340206341236e-005    ,4.567595e-001
2.862391017386876e-005    ,2.199889e+000
2.923486140448545e-005    ,3.778339e+000
2.977740865280076e-005    ,4.886272e+000
3.033129326114256e-005    ,5.649958e+000
3.077755770020466e-005    ,5.973356e+000
3.109324887004203e-005    ,6.018607e+000
3.139940457188434e-005    ,5.905842e+000
3.184371635474304e-005    ,5.530219e+000
3.226929788906902e-005    ,4.934192e+000
3.295181845152859e-005    ,3.573128e+000
3.368197229733361e-005    ,1.764252e+000
3.427882151181214e-005    ,1.001593e-001
3.490393854998705e-005    ,-1.677972e+000
3.547012511685016e-005    ,-3.179843e+000
3.602773848065607e-005    ,-4.434267e+000
3.661009068351567e-005    ,-5.420867e+000
3.711392881561304e-005    ,-6.026996e+000
3.712077763980831e-005    ,-6.032831e+000
3.713447528819885e-005    ,-6.042104e+000
3.716187058497994e-005    ,-6.059671e+000
3.721666117854211e-005    ,-6.090496e+000
3.732624236566298e-005    ,-6.137907e+000
3.746968026737893e-005    ,-6.171721e+000
3.768005566785054e-005    ,-6.168465e+000
3.788602118766707e-005    ,-6.107459e+000
3.807914469751775e-005    ,-5.994569e+000
3.825008965520349e-005    ,-5.847838e+000
3.843529795546224e-005    ,-5.637268e+000
3.867699332787619e-005    ,-5.286299e+000
3.901844519245759e-005    ,-4.666117e+000
3.942382146816803e-005    ,-3.761479e+000
3.999541749912655e-005    ,-2.260381e+000
4.057141940555509e-005    ,-5.893884e-001
4.112080499061796e-005    ,1.053981e+000
4.167594544152858e-005    ,2.634370e+000
4.223416623918772e-005    ,4.019574e+000
4.277056486289010e-005    ,5.049721e+000
4.331397965828820e-005    ,5.739990e+000
4.370811492989887e-005    ,5.988829e+000
4.402919705412400e-005    ,6.012413e+000
4.433206809306353e-005    ,5.881644e+000
4.482450324035103e-005    ,5.420654e+000
4.529835417054623e-005    ,4.702620e+000
4.601153797179070e-005    ,3.190983e+000
4.677506981554808e-005    ,1.224619e+000
4.737358830605304e-005    ,-4.654185e-001
4.798771036584881e-005    ,-2.181507e+000
4.862656117335731e-005    ,-3.785604e+000
4.919752373291897e-005    ,-4.935185e+000
4.977776957285421e-005    ,-5.787796e+000
5.000327878409983e-005    ,-6.013552e+000
5.011985240676101e-005    ,-6.091877e+000
5.020723412475434e-005    ,-6.134049e+000
5.030859150747732e-005    ,-6.167326e+000
5.040025961356581e-005    ,-6.184631e+000
5.049071583590123e-005    ,-6.187780e+000
5.061911399296959e-005    ,-6.171605e+000
5.073971214371309e-005    ,-6.133924e+000
5.089973062410297e-005    ,-6.049660e+000
5.106888869788398e-005    ,-5.920119e+000
5.127613186255153e-005    ,-5.706964e+000
5.147716279409187e-005    ,-5.433444e+000
5.187922465717254e-005    ,-4.725324e+000
5.234549737284308e-005    ,-3.704700e+000
5.284357946387305e-005    ,-2.407089e+000
5.339965301254940e-005    ,-7.977001e-001
5.394943229814278e-005    ,8.488274e-001
5.450714065503154e-005    ,2.450072e+000
5.509307942390407e-005    ,3.927933e+000
5.563413114756735e-005    ,4.992193e+000
5.618354269728773e-005    ,5.708519e+000
5.660880799363000e-005    ,5.987589e+000
5.691943900582377e-005    ,6.015550e+000
5.721764747099178e-005    ,5.891783e+000
5.768796587939454e-005    ,5.467639e+000
5.813945718938229e-005    ,4.804342e+000
5.884410634836648e-005    ,3.345630e+000
5.959895695962711e-005    ,1.429686e+000
6.019597031576771e-005    ,-2.492994e-001
6.081501480979454e-005    ,-1.993027e+000
6.142678386125006e-005    ,-3.564455e+000
6.199072130690098e-005    ,-4.753069e+000
6.257056431214700e-005    ,-5.654455e+000
6.291448130557945e-005    ,-6.018369e+000
6.303496504795822e-005    ,-6.101617e+000
6.312075484846136e-005    ,-6.140901e+000
6.322450298779786e-005    ,-6.172194e+000
6.331183890229478e-005    ,-6.186723e+000
6.339624371578048e-005    ,-6.188263e+000
6.351810915748019e-005    ,-6.171491e+000
6.364301681648088e-005    ,-6.131155e+000
6.380850296705889e-005    ,-6.041472e+000
6.398825936321240e-005    ,-5.897463e+000
6.423261454801404e-005    ,-5.631636e+000
6.445282856180554e-005    ,-5.314794e+000
6.485505903231978e-005    ,-4.574499e+000
6.528543265345646e-005    ,-3.600616e+000
6.584253594375117e-005    ,-2.117681e+000
6.640461661611835e-005    ,-4.764902e-001
6.699364922137935e-005    ,1.281761e+000
6.754223980476315e-005    ,2.825673e+000
6.808917179259438e-005    ,4.143378e+000
6.867481737080072e-005    ,5.207353e+000
6.921064843698477e-005    ,5.818198e+000
6.960434235090893e-005    ,6.009512e+000
6.992078247468683e-005    ,5.990465e+000
7.022152939633111e-005    ,5.825311e+000
7.069321740559714e-005    ,5.311140e+000
7.134626138461525e-005    ,4.212561e+000
7.201309822033389e-005    ,2.713248e+000
7.261930119183135e-005    ,1.096904e+000
7.318960330241972e-005    ,-5.308166e-001
7.377628858266233e-005    ,-2.168955e+000
7.443358422005303e-005    ,-3.814075e+000
7.501006605286839e-005    ,-4.966151e+000
7.559435533729259e-005    ,-5.804721e+000
7.584916101279274e-005    ,-6.047966e+000
7.595844143738761e-005    ,-6.115366e+000
7.603609093944155e-005    ,-6.148163e+000
7.613254114511789e-005    ,-6.174790e+000
7.622303024240260e-005    ,-6.187796e+000
7.631089463889379e-005    ,-6.186604e+000
7.645657083906257e-005    ,-6.158850e+000
7.660683411315344e-005    ,-6.098849e+000
7.678400775497363e-005    ,-5.984332e+000
7.698284708703568e-005    ,-5.801919e+000
7.721015615899315e-005    ,-5.520385e+000
7.753308147701726e-005    ,-5.004286e+000
7.788133433478742e-005    ,-4.304049e+000
7.839751114315299e-005    ,-3.044418e+000
7.900214268118447e-005    ,-1.360705e+000
7.955891047922020e-005    ,2.949041e-001
8.013529646964945e-005    ,1.983783e+000
