x-axis,1,2
second,Volt,Volt
+3.684000E-03,+5.591015622E+00,-2.967578124E+00
+3.686000E-03,+6.401562497E+00,-3.055468749E+00
+3.688000E-03,+7.143749997E+00,-3.153124999E+00
+3.690000E-03,+7.905468747E+00,-3.241015624E+00
+3.692000E-03,+8.676953122E+00,-3.348437499E+00
+3.694000E-03,+9.380078122E+00,-3.436328124E+00
+3.696000E-03,+10.210156247E+00,-3.524218749E+00
+3.698000E-03,+10.903515622E+00,-3.612109374E+00
+3.700000E-03,+11.626171872E+00,-3.690234374E+00
+3.702000E-03,+12.397656247E+00,-3.758593749E+00
+3.704000E-03,+13.188671872E+00,-3.836718749E+00
+3.706000E-03,+13.432812497E+00,-3.914843749E+00
+3.708000E-03,+13.432812497E+00,-4.002734374E+00
+3.710000E-03,+13.432812497E+00,-4.090624999E+00
+3.712000E-03,+13.432812497E+00,-4.178515624E+00
+3.714000E-03,+13.442578122E+00,-4.276171874E+00
+3.716000E-03,+13.442578122E+00,-4.373828124E+00
+3.718000E-03,+13.442578122E+00,-4.451953124E+00
+3.720000E-03,+13.442578122E+00,-4.549609374E+00
+3.722000E-03,+13.452343747E+00,-4.608203124E+00
+3.724000E-03,+13.442578122E+00,-4.676562499E+00
+3.726000E-03,+13.452343747E+00,-4.744921874E+00
+3.728000E-03,+13.462109372E+00,-4.813281249E+00
+3.730000E-03,+13.452343747E+00,-4.871874999E+00
+3.732000E-03,+13.462109372E+00,-4.940234374E+00
+3.734000E-03,+13.452343747E+00,-5.028124999E+00
+3.736000E-03,+13.452343747E+00,-5.106249999E+00
+3.738000E-03,+13.462109372E+00,-5.184374999E+00
+3.740000E-03,+13.462109372E+00,-5.262499999E+00
+3.742000E-03,+13.462109372E+00,-5.340624999E+00
+3.744000E-03,+13.462109372E+00,-5.418749999E+00
+3.746000E-03,+13.471874997E+00,-5.516406249E+00
+3.748000E-03,+13.471874997E+00,-5.623828124E+00
+3.750000E-03,+13.471874997E+00,-5.741015624E+00
+3.752000E-03,+13.471874997E+00,-5.858203124E+00
+3.754000E-03,+13.471874997E+00,-5.965624999E+00
+3.756000E-03,+13.471874997E+00,-6.043749999E+00
+3.758000E-03,+13.462109372E+00,-6.121874999E+00
+3.760000E-03,+13.471874997E+00,-6.190234374E+00
+3.762000E-03,+13.471874997E+00,-6.258593749E+00
+3.764000E-03,+13.471874997E+00,-6.326953124E+00
+3.766000E-03,+13.471874997E+00,-6.395312499E+00
+3.768000E-03,+13.471874997E+00,-6.473437499E+00
+3.770000E-03,+13.471874997E+00,-6.551562499E+00
