x-axis,1,2
second,Volt,Volt
+3.684000E-03,-2.739062503E+00,-3.035937499E+00
+3.686000E-03,-2.807421878E+00,-3.123828124E+00
+3.688000E-03,-2.866015628E+00,-3.221484374E+00
+3.690000E-03,-2.934375003E+00,-3.319140624E+00
+3.692000E-03,-3.012500003E+00,-3.416796874E+00
+3.694000E-03,-3.080859378E+00,-3.514453124E+00
+3.696000E-03,-3.178515628E+00,-3.602343749E+00
+3.698000E-03,-3.256640628E+00,-3.670703124E+00
+3.700000E-03,-3.344531253E+00,-3.739062499E+00
+3.702000E-03,-3.422656253E+00,-3.817187499E+00
+3.704000E-03,-3.510546878E+00,-3.895312499E+00
+3.706000E-03,-3.598437503E+00,-3.983203124E+00
+3.708000E-03,-3.696093753E+00,-4.071093749E+00
+3.710000E-03,-3.783984378E+00,-4.158984374E+00
+3.712000E-03,-3.862109378E+00,-4.246874999E+00
+3.714000E-03,-3.940234378E+00,-4.344531249E+00
+3.716000E-03,-4.028125003E+00,-4.432421874E+00
+3.718000E-03,-4.106250003E+00,-4.520312499E+00
+3.720000E-03,-4.184375003E+00,-4.598437499E+00
+3.722000E-03,-4.252734378E+00,-4.657031249E+00
+3.724000E-03,-4.311328128E+00,-4.725390624E+00
+3.726000E-03,-4.369921878E+00,-4.793749999E+00
+3.728000E-03,-4.438281253E+00,-4.862109374E+00
+3.730000E-03,-4.506640628E+00,-4.920703124E+00
+3.732000E-03,-4.584765628E+00,-5.008593749E+00
+3.734000E-03,-4.653125003E+00,-5.086718749E+00
+3.736000E-03,-4.741015628E+00,-5.164843749E+00
+3.738000E-03,-4.799609378E+00,-5.233203124E+00
+3.740000E-03,-4.867968753E+00,-5.321093749E+00
+3.742000E-03,-4.965625003E+00,-5.399218749E+00
+3.744000E-03,-5.043750003E+00,-5.487109374E+00
+3.746000E-03,-5.112109378E+00,-5.594531249E+00
+3.748000E-03,-5.180468753E+00,-5.711718749E+00
+3.750000E-03,-5.229296878E+00,-5.828906249E+00
+3.752000E-03,-5.287890628E+00,-5.946093749E+00
+3.754000E-03,-5.346484378E+00,-6.024218749E+00
+3.756000E-03,-5.414843753E+00,-6.102343749E+00
+3.758000E-03,-5.473437503E+00,-6.170703124E+00
+3.760000E-03,-5.541796878E+00,-6.239062499E+00
+3.762000E-03,-5.610156253E+00,-6.307421874E+00
+3.764000E-03,-5.668750003E+00,-6.375781249E+00
+3.766000E-03,-5.737109378E+00,-6.444140624E+00
+3.768000E-03,-5.795703128E+00,-6.522265624E+00
+3.770000E-03,-5.854296878E+00,-6.610156249E+00
