x-axis,1,3
second,Volt,Volt
-1.000000E-03,+78.125000E-03,+1.468750000E+00
-998.000E-06,+125.000000E-03,+1.437500000E+00
-996.000E-06,+125.000000E-03,+1.406250000E+00
-994.000E-06,+140.625000E-03,+1.406250000E+00
-992.000E-06,+156.250000E-03,+1.437500000E+00
-990.000E-06,+140.625000E-03,+1.406250000E+00
-988.000E-06,+171.875000E-03,+1.406250000E+00
-986.000E-06,+203.125000E-03,+1.375000000E+00
-984.000E-06,+171.875000E-03,+1.406250000E+00
-982.000E-06,+203.125000E-03,+1.375000000E+00
-980.000E-06,+203.125000E-03,+1.375000000E+00
-978.000E-06,+218.750000E-03,+1.375000000E+00
-976.000E-06,+234.375000E-03,+1.343750000E+00
-974.000E-06,+234.375000E-03,+1.312500000E+00
-972.000E-06,+234.375000E-03,+1.375000000E+00
-970.000E-06,+265.625000E-03,+1.343750000E+00
-968.000E-06,+281.250000E-03,+1.343750000E+00
-966.000E-06,+296.875000E-03,+1.312500000E+00
-964.000E-06,+296.875000E-03,+1.312500000E+00
-962.000E-06,+312.500000E-03,+1.312500000E+00
-960.000E-06,+343.750000E-03,+1.281250000E+00
-958.000E-06,+312.500000E-03,+1.156250000E+00
-956.000E-06,+343.750000E-03,+1.312500000E+00
-954.000E-06,+343.750000E-03,+1.250000000E+00
-952.000E-06,+359.375000E-03,+1.250000000E+00
-950.000E-06,+375.000000E-03,+1.250000000E+00
-948.000E-06,+375.000000E-03,+1.250000000E+00
-946.000E-06,+406.250000E-03,+1.250000000E+00
-944.000E-06,+406.250000E-03,+1.218750000E+00
-942.000E-06,+406.250000E-03,+1.218750000E+00
-940.000E-06,+437.500000E-03,+1.218750000E+00
-938.000E-06,+437.500000E-03,+1.187500000E+00
-936.000E-06,+453.125000E-03,+1.187500000E+00
-934.000E-06,+453.125000E-03,+1.187500000E+00
-932.000E-06,+437.500000E-03,+1.156250000E+00
-930.000E-06,+468.750000E-03,+1.125000000E+00
-928.000E-06,+484.375000E-03,+1.125000000E+00
-926.000E-06,+500.000000E-03,+1.125000000E+00
-924.000E-06,+500.000000E-03,+1.156250000E+00
-922.000E-06,+500.000000E-03,+1.093750000E+00
-920.000E-06,+531.250000E-03,+1.093750000E+00
-918.000E-06,+515.625000E-03,+1.062500000E+00
-916.000E-06,+515.625000E-03,+1.062500000E+00
-914.000E-06,+531.250000E-03,+1.062500000E+00
-912.000E-06,+562.500000E-03,+1.031250000E+00
-910.000E-06,+546.875000E-03,+1.000000000E+00
-908.000E-06,+578.125000E-03,+1.000000000E+00
-906.000E-06,+593.750000E-03,+968.750000E-03
-904.000E-06,+578.125000E-03,+968.750000E-03
-902.000E-06,+609.375000E-03,+1.000000000E+00
-900.000E-06,+609.375000E-03,+1.093750000E+00
-898.000E-06,+609.375000E-03,+937.500000E-03
-896.000E-06,+609.375000E-03,+906.250000E-03
-894.000E-06,+640.625000E-03,+937.500000E-03
-892.000E-06,+640.625000E-03,+875.000000E-03
-890.000E-06,+640.625000E-03,+875.000000E-03
